source,target,language_pair,legal_category,translation,reference,bleu,meteor,comet
The authority empowered to conclude such contract shall inform the institution designated by the competent authority of the Member State for whose legislation the auxiliary staff member has opted.,"DIE ZUM ABSCHLUSS DIESES VERTRAGES BEFUGTE BEHÖRDE UNTERRICHTET DEN TRÄGER , DEN DIE ZUSTÄNDIGE BEHÖRDE DESJENIGEN MITGLIEDSTAATS BEZEICHNET , FÜR DESSEN RECHTSVORSCHRIFTEN DIE HILFSKRAFT SICH ENTSCHIEDEN HAT.",en-de,Intellectual Property (IP),"Die zuständige Behörde, die ermächtigt ist, einen solchen Vertrag abzuschließen, unterrichtet die von der zuständigen Behörde des Mitgliedstaats bestimmte Einrichtung, dessen Rechtsvorschriften der Hilfsbedienstete sich unterstellt hat. 

Alternatively, a more formal and official translation could be:

 Die zur Abschluss eines solchen Vertrags ermächtigte Behörde unterrichtet die von der zuständigen Behörde des Mitgliedstaats, dessen Rechtsvorschriften der Bedienstete auf Teilzeitbeschäftigung sich unterstellt hat, bestimmte Einrichtung.","DIE ZUM ABSCHLUSS DIESES VERTRAGES BEFUGTE BEHÖRDE UNTERRICHTET DEN TRÄGER , DEN DIE ZUSTÄNDIGE BEHÖRDE DESJENIGEN MITGLIEDSTAATS BEZEICHNET , FÜR DESSEN RECHTSVORSCHRIFTEN DIE HILFSKRAFT SICH ENTSCHIEDEN HAT.",8.202720662090001e-232,0.34341229704551496,[0.3137523829936981]
"In such cases, the requesting police authority shall at the earliest opportunity inform the central body responsible for international police cooperation in the requested Contracting Party of its direct request.",In diesen Fällen unterrichtet die ersuchende Polizeibehörde unverzüglich die von der ersuchten Vertragspartei mit der grenzüberschreitenden polizeilichen Zusammenarbeit beauftragte zentrale Stelle über das direkte Ersuchen.,en-de,Intellectual Property (IP),"In solchen Fällen unterrichtet die ersuchende Polizeibehörde die zentrale Stelle, die für die internationale polizeiliche Zusammenarbeit im ersuchten Vertragsstaat verantwortlich ist, sobald wie möglich über ihr direktes Ersuchen.",In diesen Fällen unterrichtet die ersuchende Polizeibehörde unverzüglich die von der ersuchten Vertragspartei mit der grenzüberschreitenden polizeilichen Zusammenarbeit beauftragte zentrale Stelle über das direkte Ersuchen.,0.16073034972341446,0.4821802935010482,[0.855645477771759]
"Any claim, declaration or appeal which should have been submitted, in application of the legislation of one Member State, within a specified period to an authority, institution or tribunal of that Member State shall be admissible if it is submitted within the same period to a corresponding authority, institution or tribunal of another Member State.","Anträge, Erklärungen oder Rechtsbehelfe, die gemäß den Rechtsvorschriften eines Mitgliedstaats innerhalb einer bestimmten Frist bei einer Behörde, einem Träger oder einem Gericht dieses Mitgliedstaats einzureichen sind, können innerhalb der gleichen Frist bei einer entsprechenden Behörde, einem entsprechenden Träger oder einem entsprechenden Gericht eines anderen Mitgliedstaats eingereicht werden.",en-de,Intellectual Property (IP),"Jeder Anspruch, jede Erklärung oder jeder Rechtsbehelf, der nach dem Recht eines Mitgliedstaats innerhalb einer bestimmten Frist bei einer Behörde, Einrichtung oder einem Gericht dieses Mitgliedstaats eingereicht werden sollte, ist zulässig, wenn er innerhalb derselben Frist bei einer entsprechenden Behörde, Einrichtung oder einem Gericht eines anderen Mitgliedstaats eingereicht wird.","Anträge, Erklärungen oder Rechtsbehelfe, die gemäß den Rechtsvorschriften eines Mitgliedstaats innerhalb einer bestimmten Frist bei einer Behörde, einem Träger oder einem Gericht dieses Mitgliedstaats einzureichen sind, können innerhalb der gleichen Frist bei einer entsprechenden Behörde, einem entsprechenden Träger oder einem entsprechenden Gericht eines anderen Mitgliedstaats eingereicht werden.",0.40183129620602076,0.6471836168606109,[0.8463283181190491]
"or request immediate issuing of the licence, in which case the competent authority shall issue it without delay but no sooner than the normal issue date for the relevant week.","oder die sofortige Erteilung der Lizenz beantragen. In diesem Fall erteilt die zuständige Behörde die Lizenz unverzüglich, jedoch frühestens am üblichen Tag der Erteilung für die entsprechende Woche.",en-de,Intellectual Property (IP),"Oder die sofortige Erteilung der Lizenz beantragen, in diesem Fall erteilt die zuständige Behörde sie ohne Verzögerung, jedoch nicht früher als das normale Ausstellungsdatum für die jeweilige Woche.

Alternatively, a more formal translation:

Oder den Antrag auf sofortige Erteilung der Lizenz stellen, in welchem Fall die zuständige Behörde diese ohne Verzögerung, jedoch nicht vor dem für die betreffende Woche geltenden regulären Ausstellungsdatum, erteilt.","oder die sofortige Erteilung der Lizenz beantragen. In diesem Fall erteilt die zuständige Behörde die Lizenz unverzüglich, jedoch frühestens am üblichen Tag der Erteilung für die entsprechende Woche.",0.15527216640235228,0.5299145299145299,[0.7682573795318604]
"Where the withdrawal or loss of long-term resident status does not lead to removal, the Member State shall authorise the person concerned to remain in its territory if he/she fulfils the conditions provided for in its national legislation and/or if he/she does not constitute a threat to public policy or public security.","Führt der Entzug oder der Verlust der Rechtsstellung eines langfristig Aufenthaltsberechtigten nicht zu einer Rückführung, so gestattet der Mitgliedstaat der betreffenden Person, in seinem Hoheitsgebiet zu verbleiben, sofern sie die in seinen nationalen Rechtsvorschriften vorgesehenen Bedingungen erfuellt und/oder keine Gefahr für die öffentliche Ordnung oder die öffentliche Sicherheit darstellt.",en-de,Intellectual Property (IP),"Wo der Verlust oder die Aufhebung des Status eines langfristigen Aufenthaltsberechtigten nicht zu einer Abschiebung führt, soll der Mitgliedstaat die betroffene Person dazu berechtigen, in seinem Hoheitsgebiet zu bleiben, wenn sie die in seinem nationalen Recht vorgesehenen Voraussetzungen erfüllt und/oder wenn sie keine Gefahr für die öffentliche Ordnung oder die öffentliche Sicherheit darstellt.

Alternatively, a more formal and official translation would be:

 Wenn der Verlust oder die Aberkennung der Rechtsstellung eines langfristig Aufenthaltsberechtigten nicht zur Abschiebung führt, hat der Mitgliedstaat die betroffene Person zur Fortsetzung ihres Aufenthalts in seinem Hoheitsgebiet zu ermächtigen, sofern sie die in den nationalen Rechtsvorschriften festgelegten Voraussetzungen erfüllt und/oder sofern sie keine Gefahr für die öffentliche Ordnung oder die öffentliche Sicherheit darstellt.","Führt der Entzug oder der Verlust der Rechtsstellung eines langfristig Aufenthaltsberechtigten nicht zu einer Rückführung, so gestattet der Mitgliedstaat der betreffenden Person, in seinem Hoheitsgebiet zu verbleiben, sofern sie die in seinen nationalen Rechtsvorschriften vorgesehenen Bedingungen erfuellt und/oder keine Gefahr für die öffentliche Ordnung oder die öffentliche Sicherheit darstellt.",0.21160959395377818,0.6786992737706268,[0.8144859671592712]
"if the hour of overtime is worked between 2200 hours and 0700 hours or on a Sunday or on a public holiday, the entitlement to compensatory leave shall be one hour and a half;","wurde die Überstunde jedoch zwischen 22 Uhr und 7 Uhr oder an einem Sonn- und Feiertag geleistet, so sind als Ausgleich eineinhalb Stunden Freizeit zu gewähren;",en-de,Intellectual Property (IP),"Wenn die Überstundenstunde zwischen 22:00 Uhr und 07:00 Uhr oder an einem Sonntag oder einem Feiertag gearbeitet wird, beträgt der Anspruch auf Ausgleichszeit eineinhalb Stunden;

Alternatively, a more formal translation:

Wird die Überstundenstunde in der Zeit von 22:00 Uhr bis 07:00 Uhr oder an einem Sonntag oder einem gesetzlichen Feiertag geleistet, so beträgt der Anspruch auf Ersatzruhe einheitlich eineinhalb Stunden;","wurde die Überstunde jedoch zwischen 22 Uhr und 7 Uhr oder an einem Sonn- und Feiertag geleistet, so sind als Ausgleich eineinhalb Stunden Freizeit zu gewähren;",0.08631243211608956,0.3786862334032146,[0.7109846472740173]
"In order to convert the adjusted amount of the claim into the currency of the Member State of the requested authority, the applicant authority shall use the exchange rate used in its original request.",Bei der Umrechnung des geänderten Betrages der Forderung in die Währung des Mitgliedstaates der ersuchten Behörde wendet die ersuchende Behörde den in ihrem ursprünglichen Ersuchen zugrunde gelegten Umrechnungskurs an.,en-de,Intellectual Property (IP),"Um den angepassten Betrag des Anspruchs in die Währung des Mitgliedstaats der ersuchten Behörde umzurechnen, soll die ersuchende Behörde den Wechselkurs verwenden, der in ihrem ursprünglichen Antrag verwendet wurde.

Alternatively, a more formal translation could be:

 Zur Umrechnung des angepassten Betrags des Anspruchs in die Währung des Mitgliedstaats der ersuchten Behörde verwendet die ersuchende Behörde den Wechselkurs, der in ihrem ursprünglichen Ersuchen verwendet wurde.",Bei der Umrechnung des geänderten Betrages der Forderung in die Währung des Mitgliedstaates der ersuchten Behörde wendet die ersuchende Behörde den in ihrem ursprünglichen Ersuchen zugrunde gelegten Umrechnungskurs an.,0.12124924306466783,0.5715815162819772,[0.7837737202644348]
=489 Includes generic synonyms Neogomesia and Roseocactus,=489 umfasst die Gattungssynonyme Neogomesia und Roseocactus,en-de,Intellectual Property (IP),=489 Enthält generische Synonyme Neogomesia und Roseocactus,=489 umfasst die Gattungssynonyme Neogomesia und Roseocactus,5.395774370246974e-78,0.5357142857142857,[0.8849785327911377]
"Where the competent authority of the host Member State of a regulated market or an MTF has clear and demonstrable grounds for believing that such regulated market or MTF is in breach of the obligations arising from the provisions adopted pursuant to this Directive, it shall refer those findings to the competent authority of the home Member State of the regulated market or the MTF.","Hat die zuständige Behörde des Aufnahmemitgliedstaats eines geregelten Marktes oder eines MTF klare und nachweisbare Gründe für die Annahme, dass der betreffende geregelte Markt oder das betreffende MTF gegen die Verpflichtungen verstößt, die ihm aus den nach dieser Richtlinie erlassenen Vorschriften erwachsen, so teilt sie ihre Erkenntnisse der zuständigen Behörde des Herkunftsmitgliedstaats des geregelten Marktes oder des MTF mit.",en-de,Intellectual Property (IP),"Die zuständige Behörde des Aufnahmemitgliedstaates eines geregelten Marktes oder eines MTF, die klare und nachweisbare Gründe für die Annahme hat, dass dieser geregelte Markt oder MTF gegen die Verpflichtungen verstößt, die sich aus den gemäß dieser Richtlinie erlassenen Vorschriften ergeben, übermittelt diese Feststellungen der zuständigen Behörde des Herkunftsmitgliedstaates des geregelten Marktes oder des MTF.

Alternativ in einem offizielleren Ton:
Wenn die zuständige Behörde des Aufnahmemitgliedstaates eines geregelten Marktes oder eines multilateralen Handelssystems (MTF) hinreichende und nachweisbare Anhaltspunkte dafür hat, dass dieser geregelte Markt oder das MTF gegen die sich aus den aufgrund dieser Richtlinie erlassenen Rechtsvorschriften ergebenden Verpflichtungen verstoßen, legt sie diese Feststellungen der zuständigen Behörde des Herkunftsmitgliedstaates des geregelten Marktes oder des MTF vor.","Hat die zuständige Behörde des Aufnahmemitgliedstaats eines geregelten Marktes oder eines MTF klare und nachweisbare Gründe für die Annahme, dass der betreffende geregelte Markt oder das betreffende MTF gegen die Verpflichtungen verstößt, die ihm aus den nach dieser Richtlinie erlassenen Vorschriften erwachsen, so teilt sie ihre Erkenntnisse der zuständigen Behörde des Herkunftsmitgliedstaats des geregelten Marktes oder des MTF mit.",0.243347982964248,0.6750372955678607,[0.8107510209083557]
"In any national or Community proceedings for the application of Articles 81 and 82 of the Treaty, the burden of proving an infringement of Article 81(1) or of Article 82 of the Treaty shall rest on the party or the authority alleging the infringement.","In allen einzelstaatlichen und gemeinschaftlichen Verfahren zur Anwendung der Artikel 81 und 82 des Vertrags obliegt die Beweislast für eine Zuwiderhandlung gegen Artikel 81 Absatz 1 oder Artikel 82 des Vertrags der Partei oder der Behörde, die diesen Vorwurf erhebt.",en-de,Intellectual Property (IP),"In jedem nationalen oder gemeinschaftlichen Verfahren zur Anwendung der Artikel 81 und 82 des Vertrags liegt die Beweislast für die Feststellung eines Verstoßes gegen Artikel 81 Absatz 1 oder gegen Artikel 82 des Vertrags bei der Partei oder der Behörde, die den Verstoß geltend macht.

Alternatively, a more formal and official translation would be:

In sämtlichen nationalen oder gemeinschaftlichen Verfahren zur Durchführung der Artikel 81 und 82 des Vertrags obliegt der Nachweis eines Verstoßes gegen Artikel 81 Absatz 1 oder gegen Artikel 82 des Vertrags der Partei oder der Behörde, die den Verstoß behauptet.","In allen einzelstaatlichen und gemeinschaftlichen Verfahren zur Anwendung der Artikel 81 und 82 des Vertrags obliegt die Beweislast für eine Zuwiderhandlung gegen Artikel 81 Absatz 1 oder Artikel 82 des Vertrags der Partei oder der Behörde, die diesen Vorwurf erhebt.",0.26589402431048903,0.7354056898600134,[0.8248715400695801]
The requested authority shall in any event not question the validity of the instrument or decision of which notification is requested.,"Die ersuchte Behörde stellt in keinem Fall die Gültigkeit der Verfügung oder Entscheidung infrage, um deren Zustellung ersucht wird.",en-de,Intellectual Property (IP),"Die ersuchte Behörde darf unter keinen Umständen die Gültigkeit des Instruments oder der Entscheidung, für die eine Benachrichtigung beantragt wird, in Frage stellen.

Alternatively, a more formal translation could be:

Die ersuchte Behörde wird sich in keinem Fall auf die Überprüfung der Gültigkeit des Aktes oder der Entscheidung, für die eine Mitteilung angefordert wird, einlassen.

Note: The translation is based on official language used in legal and administrative contexts.","Die ersuchte Behörde stellt in keinem Fall die Gültigkeit der Verfügung oder Entscheidung infrage, um deren Zustellung ersucht wird.",1.6007186759541045e-78,0.37752902155887236,[0.6646134257316589]
"The competent authority may issue guidance on matters covered by this Directive, e.g. definition of inside information in relation to derivatives on commodities or implementation of the definition of accepted market practices relating to the definition of market manipulation.","Die zuständige Stelle kann Orientierungshilfen zu den in dieser Richtlinie geregelten Fragen herausgeben, z. B. eine Definition von Insider-Information in Bezug auf Warenderivate oder Hinweise zur Anwendung der Definition der zulässigen Marktpraxis in Bezug auf die Definition von Marktmanipulation.",en-de,Intellectual Property (IP),"Die zuständige Behörde kann Richtlinien zu den in dieser Richtlinie geregelten Angelegenheiten erlassen, z. B. zur Definition von Insiderinformationen im Zusammenhang mit Derivaten auf Rohstoffe oder zur Umsetzung der Definition von anerkannten Marktpraktiken in Bezug auf die Definition von Marktnutzung. 

Alternativ kann man dies auch so übersetzen:

 Die zuständige Behörde kann Leitlinien zu den in dieser Richtlinie behandelten Angelegenheiten erlassen, wie z.B. die Definition von Insiderinformationen in Bezug auf Rohstoffderivate oder die Umsetzung der Definition von anerkannten Marktpraktiken im Zusammenhang mit der Definition von Marktm Missbrauch.

Oder:

 Die zuständige Behörde kann Ausführungsbestimmungen zu den in dieser Richtlinie geregelten Materien erlassen, z. B. zur Definition von Insiderinformationen in Bezug auf Warenderivate oder zur Umsetzung der Definition von anerkannten Marktpraktiken in Bezug auf die Definition von Marktm Missbrauch.","Die zuständige Stelle kann Orientierungshilfen zu den in dieser Richtlinie geregelten Fragen herausgeben, z. B. eine Definition von Insider-Information in Bezug auf Warenderivate oder Hinweise zur Anwendung der Definition der zulässigen Marktpraxis in Bezug auf die Definition von Marktmanipulation.",0.12112111976125269,0.5797460169928171,[0.6116370558738708]
"Competent authority"" shall mean the competent authority designated in accordance with Article 11.","Zuständige Behörde"" ist die gemäß Artikel 11 benannte zuständige Stelle.",en-de,Intellectual Property (IP),"Die deutsche Übersetzung lautet:

""Zuständige Behörde"" bezeichnet die gemäß Artikel 11 benannte zuständige Behörde.

Alternativ kann auch übersetzt werden:

""Zuständige Behörde"" bedeutet die nach Artikel 11 bestimmte zuständige Behörde.","Zuständige Behörde"" ist die gemäß Artikel 11 benannte zuständige Stelle.",0.1604296101725098,0.43827586206896557,[0.7723942399024963]
Each Member State shall designate a central competent administrative authority responsible for carrying out the obligations provided for in this Directive and for ensuring that the provisions adopted pursuant to this Directive are applied.,"Jeder Mitgliedstaat benennt eine zentrale zuständige Verwaltungsbehörde, die für die Erfuellung der in dieser Richtlinie festgelegten Pflichten und für die Anwendung der nach dieser Richtlinie erlassenen Bestimmungen zuständig ist.",en-de,Intellectual Property (IP),"Jeder Mitgliedstaat bezeichnet eine zentrale zuständige Verwaltungsbehörde, die für die Erfüllung der in dieser Richtlinie vorgesehenen Verpflichtungen und für die Sicherstellung, dass die nach dieser Richtlinie erlassenen Vorschriften angewendet werden, verantwortlich ist.","Jeder Mitgliedstaat benennt eine zentrale zuständige Verwaltungsbehörde, die für die Erfuellung der in dieser Richtlinie festgelegten Pflichten und für die Anwendung der nach dieser Richtlinie erlassenen Bestimmungen zuständig ist.",0.3820111332956395,0.6783088786869504,[0.9128220677375793]
"The competent authority may order that, besides the animals of susceptible species, animals of species not susceptible to foot-and-mouth disease on the holding where an outbreak of foot-and-mouth disease has been confirmed shall also be killed and processed of in such a way as to avoid any risk of spreading the foot-and-mouth disease virus.","Die zuständige Behörde kann anordnen, dass bei Bestätigung eines Seuchenausbruchs zusätzlich zu Tieren empfänglicher Arten auch andere in dem betreffenden Betrieb befindliche Tiere nicht MKS-empfänglicher Arten getötet und so verarbeitet werden, dass jedes Risiko der Ausbreitung von MKS-Viren vermieden wird.",en-de,Intellectual Property (IP),"Die zuständige Behörde kann anordnen, dass neben den Tieren anfälliger Arten auch Tiere nicht anfälliger Arten auf dem Betrieb, auf dem ein Ausbruch der Maul- und Klauenseuche bestätigt wurde, getötet und derart bearbeitet werden, dass jedes Risiko der Verbreitung des Maul- und Klauenseuchevirus vermieden wird.

Alternatively, a more formal and official translation would be:

Die zuständige Behörde kann anordnen, dass neben den Tieren von empfänglichen Arten auch Tiere von nicht empfänglichen Arten auf dem Betrieb, auf dem ein Ausbruch der Fuß-und-Mundkrankheit bestätigt wurde, getötet und in einer Weise bearbeitet werden, die jedes Risiko der Verbreitung des Virus der Fuß-und-Mundkrankheit ausschließt. 

Note: In the EU and other countries, the term ""Maul- und Klauenseuche"" is commonly used to refer to foot-and-mouth disease, whereas ""Fuß-und-Mundkrankheit"" is a more literal translation. Both terms are accepted, but ""Maul- und Klauenseuche"" is more frequently used in official and formal contexts.","Die zuständige Behörde kann anordnen, dass bei Bestätigung eines Seuchenausbruchs zusätzlich zu Tieren empfänglicher Arten auch andere in dem betreffenden Betrieb befindliche Tiere nicht MKS-empfänglicher Arten getötet und so verarbeitet werden, dass jedes Risiko der Ausbreitung von MKS-Viren vermieden wird.",0.07992627394536046,0.39218647898790593,[0.619687020778656]
"A register of authorised feed additives should be established, including product-specific information and detection methods.","Es sollte ein Register der zugelassenen Futtermittelzusatzstoffe erstellt werden, das auch produktspezifische Informationen sowie Nachweismethoden enthält.",en-de,Intellectual Property (IP),"Ein Register zugelassener Futtermittelzusatzstoffe sollte eingerichtet werden, das produktspezifische Informationen und Nachweismethoden enthält.

Alternativ kann auch folgende Übersetzung verwendet werden:

Ein Verzeichnis der zugelassenen Futtermittelzusatzstoffe sollte erstellt werden, das produktspezifische Angaben und Nachweisverfahren umfasst.","Es sollte ein Register der zugelassenen Futtermittelzusatzstoffe erstellt werden, das auch produktspezifische Informationen sowie Nachweismethoden enthält.",0.12487405142186059,0.6988495024875622,[0.8656979203224182]
"Public contracts are contracts for pecuniary interest concluded in writing by a contracting authority within the meaning of Articles 104 and 167, in order to obtain, against payment of a price paid in whole or in part from the budget, the supply of movable or immovable assets, the execution of works or the provision of services.","Öffentliche Aufträge werden von öffentlichen Auftraggebern im Sinne der Artikel 104 und 167 im Wege schriftlich geschlossener entgeltlicher Verträge zur Beschaffung von beweglichen oder unbeweglichen Gütern, Bauleistungen oder Dienstleistungen gegen Zahlung eines ganz oder teilweise aus dem Haushalt finanzierten Betrags vergeben.",en-de,Intellectual Property (IP),"Hier ist die Übersetzung ins Deutsche:

Öffentliche Aufträge sind Verträge über vermögenswerte Interessen, die schriftlich von einer Auftrag gebenden Stelle im Sinne der Artikel 104 und 167 abgeschlossen werden, um gegen Zahlung eines Preises, der ganz oder teilweise aus dem Haushalt gezahlt wird, die Lieferung von beweglichen oder unbeweglichen Vermögenswerten, die Ausführung von Bauarbeiten oder die Erbringung von Dienstleistungen zu erhalten.

Oder in einer leicht verständlicheren Fassung:

Öffentliche Aufträge sind schriftliche Verträge, die von einer Auftrag gebenden Stelle abgeschlossen werden, um gegen Bezahlung aus dem Haushalt die Lieferung von Gütern, die Ausführung von Bauprojekten oder die Erbringung von Dienstleistungen zu erhalten. Diese Verträge werden im Sinne der Artikel 104 und 167 geschlossen.","Öffentliche Aufträge werden von öffentlichen Auftraggebern im Sinne der Artikel 104 und 167 im Wege schriftlich geschlossener entgeltlicher Verträge zur Beschaffung von beweglichen oder unbeweglichen Gütern, Bauleistungen oder Dienstleistungen gegen Zahlung eines ganz oder teilweise aus dem Haushalt finanzierten Betrags vergeben.",0.12417216949745759,0.5354234819788798,[0.7321880459785461]
"Member States may not derogate from the provisions of this Directive save on grounds of public policy, public security or public health.","Die Mitgliedstaaten können nur aus Gründen der öffentlichen Ordnung, Sicherheit oder Gesundheit von dieser Richtlinie abweichen.",en-de,Intellectual Property (IP),"Die Mitgliedstaaten dürfen von den Bestimmungen dieser Richtlinie nur aus Gründen der öffentlichen Ordnung, der öffentlichen Sicherheit oder der öffentlichen Gesundheit abweichen.","Die Mitgliedstaaten können nur aus Gründen der öffentlichen Ordnung, Sicherheit oder Gesundheit von dieser Richtlinie abweichen.",0.3398008539373863,0.8461695873795438,[0.9369387030601501]
"Registrations of.eu domain names shall start only after the Registry has informed the Commission that the filing of applications for the registration of.eu domain names and communications of decisions concerning registration is possible in all official languages of the Community, hereinafter referred to as ""official languages"".","Die Registrierung der "".eu""-Domänennamen darf erst beginnen, nachdem das Register der Kommission mitgeteilt hat, dass die Einreichung von Anträgen auf Registrierung der "".eu""-Domänennamen und die Mitteilungen über Registrierungsentscheidungen in allen Amtssprachen und Arbeitssprachen der Gemeinschaftsorgane (nachfolgend ""Gemeinschaftssprachen"" genannt) möglich sind.",en-de,Intellectual Property (IP),"Die Registrierung von .eu-Domänennamen soll erst beginnen, nachdem die Registrierungsstelle der Kommission mitgeteilt hat, dass die Antragstellung für die Registrierung von .eu-Domänennamen und die Mitteilung von Entscheidungen über die Registrierung in allen Amtssprachen der Gemeinschaft, im Folgenden ""Amtssprachen"" genannt, möglich ist.","Die Registrierung der "".eu""-Domänennamen darf erst beginnen, nachdem das Register der Kommission mitgeteilt hat, dass die Einreichung von Anträgen auf Registrierung der "".eu""-Domänennamen und die Mitteilungen über Registrierungsentscheidungen in allen Amtssprachen und Arbeitssprachen der Gemeinschaftsorgane (nachfolgend ""Gemeinschaftssprachen"" genannt) möglich sind.",0.21494214524441654,0.3932980599647266,[0.8643137216567993]
contract shall be concluded on the authority of the Member State between the competent authority designated by the latter and each accountancy office chosen as provided in Article 13.,Zwischen der vom Mitgliedstaat bezeichneten zuständigen Stelle und jeder nach Artikel 13 ausgewählten Buchstelle wird unter der Verantwortung dieses Mitgliedstaats ein Vertrag geschlossen.,en-de,Intellectual Property (IP),"Der Vertrag wird im Namen des Mitgliedstaats zwischen der von diesem benannten zuständigen Behörde und jedem gemäß Artikel 13 ausgewählten Wirtschaftsprüfungsbüro geschlossen.

Alternatively, a more literal translation:

 Der Vertrag wird im Auftrag des Mitgliedstaats zwischen der von diesem bestimmten zuständigen Behörde und jedem nach Artikel 13 ausgewählten Wirtschaftsprüfungsbüro abgeschlossen.",Zwischen der vom Mitgliedstaat bezeichneten zuständigen Stelle und jeder nach Artikel 13 ausgewählten Buchstelle wird unter der Verantwortung dieses Mitgliedstaats ein Vertrag geschlossen.,0.062023102474514306,0.41486988847583645,[0.7475568652153015]
The competent authority of the home Member State may ask for information from the competent authority of the host Member State on any items specific to the relevant market.,Die zuständige Behörde des Herkunftsmitgliedstaates kann die zuständige Behörde des Aufnahmemitgliedstaates um Informationen zu allen Aspekten des betreffenden Marktes bitten.,en-de,Intellectual Property (IP),Die zuständige Behörde des Herkunftsmitgliedstaats kann von der zuständigen Behörde des Aufnahmemitgliedstaats Informationen über alle marktspezifischen Aspekte anfordern.,Die zuständige Behörde des Herkunftsmitgliedstaates kann die zuständige Behörde des Aufnahmemitgliedstaates um Informationen zu allen Aspekten des betreffenden Marktes bitten.,0.15013058019014863,0.28074548907882246,[0.9135807156562805]
"to ensure that, as a matter of course, environmental information is progressively made available and disseminated to the public in order to achieve the widest possible systematic availability and dissemination to the public of environmental information.","die Sicherstellung, dass Umweltinformationen selbstverständlich zunehmend öffentlich zugänglich gemacht und verbreitet werden, um eine möglichst umfassende und systematische Verfügbarkeit und Verbreitung von Umweltinformationen in der Öffentlichkeit zu erreichen.",en-de,Intellectual Property (IP),"Um sicherzustellen, dass Umweltinformationen selbstverständlich schrittweise der Öffentlichkeit zur Verfügung gestellt und verbreitet werden, um die weitestgehende systematische Verfügbarkeit und Verbreitung von Umweltinformationen für die Öffentlichkeit zu erreichen.

Alternativ könnte man auch übersetzen:

Damit Umweltinformationen als selbstverständlich angesehen werden, sollen sie schrittweise der Öffentlichkeit zugänglich gemacht und verbreitet werden, um die weitestgehende und systematische Verfügbarkeit und Verbreitung von Umweltinformationen für die Öffentlichkeit zu gewährleisten.

Oder:

Um sicherzustellen, dass Umweltinformationen routinemäßig und schrittweise der Öffentlichkeit zur Verfügung gestellt und verbreitet werden, um die breiteste und systematische Verfügbarkeit und Verbreitung von Umweltinformationen für die Öffentlichkeit zu erreichen.

Es gibt viele Möglichkeiten, diesen Satz zu übersetzen, je nachdem, wie formal oder informell man den Text gestalten möchte.","die Sicherstellung, dass Umweltinformationen selbstverständlich zunehmend öffentlich zugänglich gemacht und verbreitet werden, um eine möglichst umfassende und systematische Verfügbarkeit und Verbreitung von Umweltinformationen in der Öffentlichkeit zu erreichen.",0.12467510225324481,0.529854302832244,[0.7886601090431213]
"which, when they are not contracting authorities or public undertakings, have as one of their activities any of the activities referred to in Articles 3 to 7, or any combination thereof and operate on the basis of special or exclusive rights granted by a competent authority of a Member State.","wenn sie keine öffentlichen Auftraggeber oder keine öffentlichen Unternehmen sind, eine Tätigkeit im Sinne der Artikel 3 bis 7 oder mehrere dieser Tätigkeiten auf der Grundlage von besonderen oder ausschließlichen Rechten ausüben, die von einer zuständigen Behörde eines Mitgliedstaats gewährt wurden.",en-de,Intellectual Property (IP),"die, wenn sie nicht Auftraggeber oder öffentliche Unternehmen sind, eine der in den Artikeln 3 bis 7 genannten Tätigkeiten oder eine Kombination daraus als eine ihrer Tätigkeiten haben und auf der Grundlage von besonderen oder ausschließlichen Rechten arbeiten, die von einer zuständigen Behörde eines Mitgliedstaats gewährt werden.

Alternatively, a more formal translation:

welche, soweit sie nicht Auftraggeber oder öffentliche Unternehmen sind, als eine ihrer Tätigkeiten eine der in den Artikeln 3 bis 7 genannten Tätigkeiten oder eine Kombination dieser Tätigkeiten ausüben und auf der Grundlage von besonderen oder ausschließlichen Rechten handeln, die ihnen von einer zuständigen Behörde eines Mitgliedstaats gewährt worden sind.","wenn sie keine öffentlichen Auftraggeber oder keine öffentlichen Unternehmen sind, eine Tätigkeit im Sinne der Artikel 3 bis 7 oder mehrere dieser Tätigkeiten auf der Grundlage von besonderen oder ausschließlichen Rechten ausüben, die von einer zuständigen Behörde eines Mitgliedstaats gewährt wurden.",0.17815046050343722,0.6344168051657902,[0.7632042765617371]
