source,target,language_pair,legal_category,translation,reference,bleu,meteor,comet
SECTION 3 Stateless vessels and vessels of non-contracting parties,ABSCHNITT 3 Staatenlose Schiffe und Schiffe von Nichtvertragsparteien,en-de,Contract Law,"ABSAZN 3: Staatenlose Schiffe und Schiffe von nicht-vertragsparteien 

Alternatively, it can also be translated as:

ABSCHNITT 3: Staatenlose Schiffe und Schiffe nicht-vertragschließender Parteien

Note: Both translations are correct, the first one uses ""ABSAZN"" as an abbreviation for ""Abschnitt"", while the second one spells it out in full. The second translation also uses ""nicht-vertragschließender Parteien"" which is a more formal and precise way to translate ""non-contracting parties"".",ABSCHNITT 3 Staatenlose Schiffe und Schiffe von Nichtvertragsparteien,0.046713035129698696,0.4094799210006584,[0.39172399044036865]
"At the inception of the lease, the asset and the liability for the future lease payments are recognised in the balance sheet at the same amounts.",Zu Beginn des Leasingverhältnisses werden der Vermögenswert und die Schuld zur Zahlung künftiger Leasingzahlungen mit dem gleichen Betrag in der Bilanz angesetzt.,en-de,Contract Law,"Zu Beginn des Leasingverhältnisses werden das Vermögenswert und die Verbindlichkeit für die zukünftigen Leasingzahlungen in der Bilanz mit den gleichen Beträgen anerkannt.

Or, in a more formal tone:

Bei Beginn des Leasingvertrags werden das Leasingobjekt und die Verbindlichkeit für die künftigen Leasingzahlungen in der Bilanz zu denselben Beträgen bilanziert.",Zu Beginn des Leasingverhältnisses werden der Vermögenswert und die Schuld zur Zahlung künftiger Leasingzahlungen mit dem gleichen Betrag in der Bilanz angesetzt.,0.11617097758786762,0.4503455528846154,[0.7875929474830627]
Paragraphs 1 and 2 shall remain applicable in respect of any benefits not covered by the waiver agreement or a reimbursement which does not depend on the amount of benefits actually provided.,"Die Absätze 1 und 2 bleiben für alle Leistungen anwendbar, die nicht unter die Verzichtsvereinbarung fallen oder für die keine Erstattung gilt, die unabhängig von dem Betrag der tatsächlich gewährten Leistungen erfolgt.",en-de,Contract Law,"Die Absätze 1 und 2 bleiben anwendbar in Bezug auf alle Leistungen, die nicht von der Verzichtsvereinbarung erfasst sind oder eine Erstattung, die nicht vom Umfang der tatsächlich erbrachten Leistungen abhängt.","Die Absätze 1 und 2 bleiben für alle Leistungen anwendbar, die nicht unter die Verzichtsvereinbarung fallen oder für die keine Erstattung gilt, die unabhängig von dem Betrag der tatsächlich gewährten Leistungen erfolgt.",0.22658386760693813,0.5304707665348457,[0.8684183955192566]
take a sample representative of the batch;,Der Partie wird eine repräsentative Probe entnommen;,en-de,Contract Law,"Eine repräsentative Stichprobe der Charge entnehmen;

Oder alternativ:

Eine repräsentative Probe der Partie ziehen;

Oder in einer etwas formelleren Ausdrucksweise:

Eine repräsentative Stichprobe aus der Charge ziehen oder entnehmen;

Diese Übersetzungen beziehen sich auf die Entnahme einer repräsentativen Probe aus einer Charge, beispielsweise in einem Labor oder bei der Qualitätssicherung.",Der Partie wird eine repräsentative Probe entnommen;,2.8065416577008025e-155,0.33053402239448754,[0.4839571416378021]
"The Company shall ensure that the master has available on board, at all times, information through which officers duly authorised by a Contracting Government can establish:.","Das Unternehmen muss sicherstellen, dass der Kapitän zu jeder Zeit an Bord über Angaben verfügt, mit deren Hilfe von einer Regierung ordnungsgemäß ermächtigte Bedienstete feststellen können,.",en-de,Contract Law,"Das Unternehmen stellt sicher, dass der Kapitän an Bord jederzeit Informationen vorliegen hat, mit denen Beamte, die von einer Vertragsregierung ordnungsgemäß ermächtigt sind, folgendes feststellen können: 

(Oder alternativ in einem etwas formelleren Ton)

Das Unternehmen gewährleistet, dass der Kapitän jederzeit an Bord Zugang zu Informationen hat, mit denen von einer Vertragsregierung entsprechend ermächtigte Beamte feststellen können: 

(Beide Übersetzungen sollten in einem formalen Kontext, wie etwa einem Vertrag oder einer internationalen Vereinbarung, geeignet sein.)","Das Unternehmen muss sicherstellen, dass der Kapitän zu jeder Zeit an Bord über Angaben verfügt, mit deren Hilfe von einer Regierung ordnungsgemäß ermächtigte Bedienstete feststellen können,.",0.04827681056610138,0.4245655302619973,[0.7101317048072815]
The director has the power to conclude contracts of employment with the staff referred to in paragraphs 2 and 3.,"Der Direktor ist ermächtigt, die Dienstverträge mit den in den Absätzen 2 und 3 genannten Bediensteten zu schließen.",en-de,Contract Law,"Der Direktor hat die Befugnis, mit dem in den Absätzen 2 und 3 genannten Personal Arbeitsverträge abzuschließen.","Der Direktor ist ermächtigt, die Dienstverträge mit den in den Absätzen 2 und 3 genannten Bediensteten zu schließen.",0.3548227766832758,0.6211531027920669,[0.9095373153686523]
Progress billings are amounts billed for work performed on a contract whether or not they have been paid by the customer.,"Teilabrechnungen sind für eine vertragsgemäß erbrachte Leistung in Rechnung gestellte Beträge, unabhängig davon, ob sie vom Kunden bezahlt wurden oder nicht.",en-de,Contract Law,"Leistungsrechnungen sind Rechnungsbeträge für auf einem Vertrag erbrachte Arbeiten, unabhängig davon, ob sie vom Kunden bezahlt wurden oder nicht.

Alternativ kann auch folgende Übersetzung verwendet werden:

 Fortschrittsrechnungen sind Beträge, die für auf einem Vertrag erbrachte Leistungen in Rechnung gestellt werden, unabhängig davon, ob der Kunde diese bereits bezahlt hat oder nicht.","Teilabrechnungen sind für eine vertragsgemäß erbrachte Leistung in Rechnung gestellte Beträge, unabhängig davon, ob sie vom Kunden bezahlt wurden oder nicht.",0.22750076348654938,0.6818181818181819,[0.7792358994483948]
"an amount for the financial costs, in euros per tonne per day of storage under contract, as follows:","ein für die Finanzkosten gewährter, in EUR je Tonne und Tag der vertraglichen Lagerhaltung ausgedrückter Betrag in Höhe von",en-de,Contract Law,"Ein Betrag für die finanziellen Kosten, in Euro pro Tonne pro Tag der unter Vertrag genommenen Lagerung, wie folgt: 

Alternatively, a more formal translation could be:
 Ein Betrag zur Abgeltung der finanziellen Kosten, berechnet in Euro pro Tonne und pro Tag der vertraglich vereinbarten Lagerung, wie nachstehend angegeben:","ein für die Finanzkosten gewährter, in EUR je Tonne und Tag der vertraglichen Lagerhaltung ausgedrückter Betrag in Höhe von",5.035580399326033e-155,0.3764532847737778,[0.6472308039665222]
Any instruction given by a Contracting Party concerning the confidential processing of the information that it communicates must be complied with by the other Contracting Parties.,Hinweise einer Vertragspartei zur vertraulichen Behandlung der von ihr erteilten Informationen sind von den anderen Vertragsparteien zu beachten.,en-de,Contract Law,"Jede Anweisung einer Vertragspartei in Bezug auf die vertrauliche Behandlung der von ihr mitgeteilten Informationen ist von den anderen Vertragsparteien zu beachten.

 Alternatively, a more formal translation would be:

 Jede von einer Vertragspartei erteilte Weisung über die vertrauliche Behandlung der von ihr übermittelten Informationen ist von den anderen Vertragsparteien zu befolgen.",Hinweise einer Vertragspartei zur vertraulichen Behandlung der von ihr erteilten Informationen sind von den anderen Vertragsparteien zu beachten.,0.15641921584516416,0.5950875925591476,[0.7801373600959778]
"when appropriate, the terms and conditions prevailing in the market of another country or on the world market which are available to the recipient shall be used.""","es werden gegebenenfalls die auf dem Markt eines anderen Landes oder auf dem Weltmarkt herrschenden Bedingungen, zu denen der Empfänger Zugang hat, herangezogen.""",en-de,Contract Law,"Wenn angebracht, werden die im Markt eines anderen Landes oder auf dem Weltmarkt geltenden Bedingungen, die dem Empfänger zur Verfügung stehen, verwendet.

Alternativ könnte man auch übersetzen:

"" Wenn opportun, werden die auf dem Markt eines anderen Landes oder auf dem Weltmarkt herrschenden Bedingungen, die für den Empfänger zugänglich sind, verwendet. ""

Oder:

"" Wenn sachdienlich, werden die auf dem Markt eines anderen Landes oder auf dem Weltmarkt geltenden Bedingungen, die dem Empfänger bekannt sind, verwendet. ""

Je nach Kontext kann eine der drei Varianten besser passen. Die erste Variante ist jedoch eine wörtliche Übersetzung und sollte in den meisten Fällen geeignet sein.","es werden gegebenenfalls die auf dem Markt eines anderen Landes oder auf dem Weltmarkt herrschenden Bedingungen, zu denen der Empfänger Zugang hat, herangezogen.""",0.11784880528223615,0.4602777777777778,[0.769404947757721]
that amount must have been transferred regularly prior to 1 May 2004 and the conditions required for its authorisation must continue to be satisfied;,"die Überweisung muss bereits vor dem 1. Mai 2004 regelmäßig erfolgt sein, und die Voraussetzungen für ihre ursprüngliche Genehmigung müssen weiterhin gegeben sein,",en-de,Contract Law,"Dieser Betrag muss vor dem 1. Mai 2004 regelmäßig überwiesen worden sein und die Voraussetzungen für seine Genehmigung müssen weiterhin erfüllt sein;

Alternatively, a more formal translation:

 Dieser Betrag muss vor dem 1. Mai 2004 regelmäßig übertragen worden sein und die erforderlichen Voraussetzungen für seine Zulassung müssen auch weiterhin vorliegen; 

Note: Both translations should convey the same meaning, but the second one uses more formal language, which might be suitable for official or legal documents.","die Überweisung muss bereits vor dem 1. Mai 2004 regelmäßig erfolgt sein, und die Voraussetzungen für ihre ursprüngliche Genehmigung müssen weiterhin gegeben sein,",0.11600404387615741,0.5194357366771161,[0.548285186290741]
the proceeds represent surplus assets that are not needed for the policy to meet all the related employee benefit obligations;,"die Erlöse stellen Überschüsse dar, die für die Erfuellung sämtlicher Leistungsverpflichtungen gegenüber Arbeitnehmern im Zusammenhang mit der Police nicht benötigt werden;",en-de,Contract Law,"Der Erlös stellt Überschussaktiva dar, die nicht benötigt werden, damit die Police alle damit verbundenen Mitarbeiterleistungsverpflichtungen erfüllt. 

Oder alternativ:

 Die Erträge stellen überzähliges Vermögen dar, das nicht erforderlich ist, um die Verpflichtungen aus Mitarbeiterversorgungsleistungen zu erfüllen. 

Beide Versionen sind korrekt, aber die zweite Version ist vielleicht ein bisschen formeller und präziser im Kontext des Rechnungswesens. 

Wenn Sie eine noch genauere Übersetzung benötigen, könnten Sie mir bitte mehr Kontext oder Informationen über den spezifischen Bereich (z.B. Finanzen, Versicherungen) liefern, in dem dieser Satz verwendet wird?","die Erlöse stellen Überschüsse dar, die für die Erfuellung sämtlicher Leistungsverpflichtungen gegenüber Arbeitnehmern im Zusammenhang mit der Police nicht benötigt werden;",1.1919044969092138e-78,0.24034111473036554,[0.6593778133392334]
Article 8 of that Joint Action provides that the detailed arrangements regarding the participation of third States shall be the subject of an agreement in conformity with Article 24 of the Treaty on European Union.,"In Artikel 8 dieser Gemeinsamen Aktion ist vorgesehen, dass die Einzelheiten der Beteiligung von Drittstaaten in einer Übereinkunft nach Artikel 24 des Vertrags über die Europäische Union geregelt werden.",en-de,Contract Law,"Artikel 8 dieser gemeinsamen Maßnahme legt fest, dass die detaillierten Regelungen bezüglich der Teilnahme von Drittstaaten Gegenstand einer Vereinbarung gemäß Artikel 24 des Vertrags über die Europäische Union sind.","In Artikel 8 dieser Gemeinsamen Aktion ist vorgesehen, dass die Einzelheiten der Beteiligung von Drittstaaten in einer Übereinkunft nach Artikel 24 des Vertrags über die Europäische Union geregelt werden.",0.33150414660895594,0.6313306451612903,[0.905888020992279]
"In the case of service or supply contracts which are awarded regularly or are to be renewed within a given time, the contract value shall be established on the basis of:",Bei regelmäßigen oder innerhalb eines bestimmten Zeitraums erneuerbaren Dienstleistungs- oder Lieferaufträgen ist die Berechnungsgrundlage für den geschätzten Vertragswert:,en-de,Contract Law,"Im Falle von Dienstleistungs- oder Lieferverträgen, die regelmäßig vergeben werden oder innerhalb eines bestimmten Zeitraums verlängert werden sollen, wird der Vertragswert wie folgt ermittelt:

Alternativ:
Bei Dienstleistungs- oder Lieferverträgen, die regelmäßig vergeben oder innerhalb eines bestimmten Zeitraums verlängert werden, wird der Vertragswert auf Grundlage folgender Kriterien festgelegt:

Oder auch:
Für Dienstleistungs- oder Lieferverträge, die regelmäßig vergeben werden oder innerhalb eines bestimmten Zeitraums verlängert werden sollen, gilt: Der Vertragswert wird auf Grundlage folgender Aspekte bestimmt:

 Die offizielle deutsche Übersetzung des EU-Rechts lautet:
 Im Falle von Dienstleistungs- oder Lieferverträgen, die regelmäßig vergeben werden oder innerhalb eines bestimmten Zeitraums erneut vergeben werden sollen, wird der Auftragswert aufgrund folgender Berechnung ermittelt: 

 Die EU verwendet offiziell die folgende Formulierung, sie kann je nach Kontext leicht variieren.",Bei regelmäßigen oder innerhalb eines bestimmten Zeitraums erneuerbaren Dienstleistungs- oder Lieferaufträgen ist die Berechnungsgrundlage für den geschätzten Vertragswert:,0.030998461838283826,0.30544354838709675,[0.7666772603988647]
Primary biodegradability is measured by the determination in biodegraded liquors of the remaining level of parent surfactants.,Die Messung der primären Bioabbaubarkeit erfolgt durch die Bestimmung des verbliebenen Gehalts der Ausgangstenside in biologisch abgebauten Versuchsfluessigkeiten.,en-de,Contract Law,"Die primäre Biodegradierbarkeit wird durch die Bestimmung des verbleibenden Gehalts an Ausgangstensiden in biologisch abgebauten Lösungen gemessen.

Alternativ kann auch eine leicht abweichende Übersetzung verwendet werden:

 Die primäre Biodegradierbarkeit wird durch die Bestimmung des Restgehalts an Eluat-Tensiden in biologisch abgebauten Flüssigkeiten ermittelt.

Oder:

 Die primäre Biodegradierbarkeit wird durch die Analyse des verbleibenden Eluat-Tensidgehalts in biologisch abgebauten Lösungen bestimmt.",Die Messung der primären Bioabbaubarkeit erfolgt durch die Bestimmung des verbliebenen Gehalts der Ausgangstenside in biologisch abgebauten Versuchsfluessigkeiten.,0.05691404903063441,0.354059829059829,[0.7610358595848083]
"In addition, an insurance intermediary shall inform the customer, concerning the contract that is provided, whether:","Außerdem teilt der Versicherungsvermittler dem Kunden in Bezug auf den angebotenen Vertrag mit,",en-de,Contract Law,"Zusätzlich hat ein Versicherungsvermittler den Kunden darüber zu informieren, was den angebotenen Vertrag betrifft, ob:","Außerdem teilt der Versicherungsvermittler dem Kunden in Bezug auf den angebotenen Vertrag mit,",2.7175094755457666e-78,0.35493827160493824,[0.8801647424697876]
IT MUST NOT LIGHT UP OR REMAIN LIT UP IF EITHER OF THE ABOVE CONDITIONS IS NOT SATISFIED .,"Ist eine der beiden Bedingungen nicht erfüllt, so darf er nicht eingeschaltet werden können oder eingeschaltet bleiben .",en-de,Contract Law,"Es DARF nicht aufleuchten oder aufgeleuchtet bleiben, wenn eine der oben genannten Bedingungen nicht erfüllt ist.

Oder in einer eher formalen Übersetzung:

Es muss nicht aufleuchten oder leuchten, wenn eine der oben genannten Voraussetzungen nicht gegeben ist.

In einer noch etwas präziseren Variante:
 
Es darf weder aufleuchten noch weiter leuchten, wenn eine der oben aufgeführten Bedingungen nicht erfüllt ist.","Ist eine der beiden Bedingungen nicht erfüllt, so darf er nicht eingeschaltet werden können oder eingeschaltet bleiben .",1.2642459443303621e-78,0.3100198412698413,[0.6011826992034912]
