source,target,legal_entity,BLEU,METEOR,COMET,term
Whereas the detailed rules for application of the basic principles of this Regulation must be so drawn that they not only ensure effective supervision while simplifying administration as far as possible but also meet the needs of undertakings for certainty in the law;,"Die Einzelheiten der Anwendung der materiellrechtlichen Vorschriften dieser Verordnung müssen so festgelegt werden, daß sie dem Erfordernis einer wirksamen Überwachung bei möglichst einfacher Verwaltungskontrolle entsprechen. Andererseits ist das Erfordernis der rechtlichen Sicherheit der Unternehmen zu berücksichtigen.","law, rules, regulation",0.004185635735742376,0.012658227848101267,0.9325945973396301,rules
"Having regard to Regulation (EC) No 999/2001 of the European Parliament and of the Council of 22 May 2001 laying down rules for the prevention, control and eradication of certain transmissible spongiform encephalopathies(1), as last amended by Commission Regulation (EC) No 1326/2001(2), and in particular Article 23 thereof,","gestützt auf die Verordnung (EG) Nr. 999/2001 des Europäischen Parlaments und des Rates vom 22. Mai 2001 mit Vorschriften zur Verhütung, Kontrolle und Tilgung bestimmter transmissibler spongiformer Enzephalopathien(1), zuletzt geändert durch die Verordnung (EG) Nr. 1326/2001 der Kommission(2), und insbesondere Artikel 23,","regulation, article, control, rules, commission",0.09084844809738221,0.27942664418212476,0.9311033487319946,rules
"Without prejudice to the implementing measures already adopted, on the expiry of a four-year period following the entry into force of this Directive, the application of the provisions thereof requiring the adoption of technical rules and decisions in accordance with the procedure referred to in paragraph 2 shall be suspended.","Unbeschadet der bereits erlassenen Durchführungsmaßnahmen wird nach Ablauf eines Zeitraums von vier Jahren ab Inkrafttreten dieser Richtlinie die Anwendung der Bestimmungen, nach denen die Annahme von technischen Vorschriften und Entscheidungen gemäß dem Verfahren des Absatzes 2 erforderlich ist, ausgesetzt.","adoption, rules, entry, prejudice, procedure",0.004884387930507875,0.04640371229698376,0.9376339912414551,rules
Measures decided on by the Commission may be referred to the Council by any Member State within a week from the date on which they were notified.,"Jeder Mitgliedstaat kann den Rat innerhalb einer Woche ab dem Zeitpunkt, zu dem ihm der Beschluss der Kommission mitgeteilt worden ist, mit diesem Beschluss befassen.","member, commission, state",0.006716472052354862,0.017857142857142856,0.9470723867416382,commission
New Zealand has sent the Commission information relating to the new issuing body.,Neuseeland hat der Kommission die Angaben über die neue lizenzerteilende Stelle übermittelt.,"commission, information",0.01428363257865929,0.03816793893129772,0.9647675156593323,commission
"After consulting the Commission,",nach Anhörung der Kommission -,commission,0.0,0.0,0.9598471522331238,commission
"France and each of the other Member States or the competent authorities of France and each of the other Member States may, having received the Opinion of the Administrative Commission, agree to introduce other methods of determining the lump-sum.",FRANKREICH UND JEDER DER ANDEREN MITGLIEDSTAATEN ODER DIE ZUSTÄNDIGEN BEHÖRDEN FRANKREICHS UND JEDER DER ANDEREN MITGLIEDSTAATEN KÖNNEN NACH STELLUNGNAHME DER VERWALTUNGSKOMMISSION ANDERE VERFAHREN FÜR DIE FESTSETZUNG DIESES PAUSCHBETRAGS VEREINBAREN.,"member, commission, opinion, competent",0.004392487796991638,0.016025641025641024,0.8889893293380737,commission
"On application by a Member State, by the Commission or by an organisation set up at Community level and registered by the Commission, a compulsory licence may be granted, either to a category of persons satisfying specific requirements, or to anyone in one or more Member States or throughout the Community.","Auf Antrag eines Mitgliedstaats, der Kommission oder einer auf Gemeinschaftsebene arbeitenden Organisation, die von der Kommission registriert ist, kann eine Zwangslizenz entweder einer Gruppe von Personen, die bestimmte Voraussetzungen erfuellen, oder einem Einzelnen innerhalb eines oder mehrerer Mitgliedstaaten oder gemeinschaftsweit gewährt werden.","member, set, commission, state",0.004880197685284189,0.06147540983606558,0.9307515025138855,commission
Commission Regulation (EC) No 2132/2003 of 4 December 2003 amending Regulation (EC) No 2799/1999 laying down detailed rules for applying Regulation (EC) No 1255/1999 as regards the grant of aid for skimmed milk and skimmed-milk powder intended for animal feed and the sale of such skimmed-milk powder,Verordnung (EG) Nr. 2132/2003 der Kommission vom 4. Dezember 2003 zur Änderung der Verordnung (EG) Nr. 2799/1999 mit Durchführungsvorschriften zur Verordnung (EG) Nr. 1255/1999 des Rates hinsichtlich der Gewährung einer Beihilfe für Magermilch und Magermilchpulver für Futterzwecke und des Verkaufs dieses Magermilchpulvers,"regulation, grant, sale, rules, commission",0.006289893946162305,0.10556621880998082,0.9371534585952759,regulation
"supply immediately any information which would facilitate compliance with this Regulation, such as accounts and amounts frozen in accordance with Article 2, to the competent authorities of the Member States listed in Annex II where they are resident or located, and shall transmit such information, directly or through these competent authorities, to the Commission;","den in Anhang II aufgeführten zuständigen Behörden der Mitgliedstaaten, in denen sie ihren Sitz oder eine Niederlassung haben, sowie der Kommission - direkt oder über diese zuständigen Behörden - unverzüglich alle Informationen zu übermitteln, die die Einhaltung dieser Verordnung erleichtern würden, z. B. Informationen über gemäß Artikel 2 eingefrorene Konten und Guthaben;","regulation, listed, member, article, resident, commission, competent, information",0.005266039344377937,0.07731958762886598,0.9274613857269287,regulation
"The Agency may cooperate with the aeronautical authorities of third countries and the international organisations competent in matters covered by this Regulation in the framework of working arrangements concluded with those bodies, in accordance with the relevant provisions of the Treaty.","Die Agentur kann mit den Luftfahrtbehörden von Drittländern und den internationalen Organisationen, die für von dieser Verordnung erfasste Bereiche zuständig sind, im Rahmen von Arbeitsvereinbarungen mit diesen Stellen im Einklang mit den einschlägigen Bestimmungen des Vertrags zusammenarbeiten.","treaty, regulation, agency, competent, relevant",0.005097615802300061,0.02481389578163772,0.9357160925865173,regulation
"the complete dossier is submitted within the time period specified in Annex V to this Regulation for the product type concerned, together with the summary dossier referred to in Article 11(1)(b) of Directive 98/8/EC and defined in Annex IV to this Regulation.","die vollständigen Unterlagen innerhalb der in Anhang V der vorliegenden Verordnung für die betreffende Produktart gesetzten Frist, einschließlich der in Artikel 11 Absatz 1 Buchstabe b) der Richtlinie 98/8/EG genannten und in Anhang IV der vorliegenden Verordnung definierten Zusammenfassung der Unterlagen, übermittelt werden.","article, regulation",0.011877413503212092,0.14519595338353744,0.9291460514068604,regulation
Commission Regulation (EC) No 47/2003 of 10 January 2003 amending Annex I to Council Regulation (EC) No 2200/96,Verordnung (EG) Nr. 47/2003 der Kommission vom 10. Januar 2003 zur Änderung von Anhang I der Verordnung (EG) Nr. 2200/96 des Rates,"commission, regulation",0.010946357466256391,0.1590106007067138,0.9674302935600281,regulation
"4.Paragraph 1 shall not apply in cases where the farmer proves, to the satisfaction of the Member State, that the price of sale or lease corresponds to the value of the holding or, in case of partial transfer of part of the holding without payment entitlements.","Absatz 1 kommt nicht zur Anwendung, wenn der Betriebsinhaber gegenüber dem Mitgliedstaat nachweist, dass der Erlös aus dem Verkauf oder der Verpachtung dem Wert des Betriebs oder, im Falle einer teilweisen Übertragung, des betreffenden Betriebsteils ohne Zahlungsansprüche entspricht.","transfer, satisfaction, state, member, holding, sale, value, lease, case",0.005484236895303142,0.05720823798627002,0.9378532767295837,value
"For example, information on interest rates and fair value adjustments may be combined with information on maturities of financial instruments although the former are income statement disclosures and the latter relate to the balance sheet.","Beispielsweise können Informationen über Zinssätze und Anpassungen des beizulegenden Zeitwerts mit Informationen über Fälligkeitstermine von Finanzinstrumenten kombiniert werden, obwohl erstere Angaben zur Gewinn- und Verlustrechnung sind, und letztere zur Bilanz gehören.","interest, value, information, income",0.005959978627465526,0.02915451895043732,0.9344454407691956,value
"For the enterprises of the NACE class 65.11, the production value is defined as interest receivable and similar income, less interest payable and similar charges, plus commissions receivable, plus income from shares and other variable-yield securities, plus net profit or net loss on financial operations, plus other operating income.""","Für die Unternehmen der NACE-Klasse 65.11 wird der Produktionswert definiert als Zinserträge und ähnliche Erträge abzüglich Zinsaufwendungen und ähnliche Aufwendungen zuzüglich Provisionserträge zuzüglich Erträge aus Aktien und anderen nicht festverzinslichen Wertpapieren zuzüglich Ertrag/Aufwand aus Finanzgeschäften zuzüglich sonstige betriebliche Erträge.""","interest, securities, profit, net, yield, payable, loss, income, value, class",0.007500245527905835,0.05998956703182055,0.9031484127044678,value
"they shall charge prices approved by the public authorities or which do not exceed such approved prices or, in respect of those services not subject to approval, prices lower than those charged for similar services by commercial enterprises subject to value added tax,","Es müssen Preise angewendet werden, die von den zuständigen Behörden genehmigt sind oder solche, die die genehmigten Preise nicht übersteigen;bei Tätigkeiten, für die eine Preisgenehmigung nicht vorgesehen ist, müssen Preise angewendet werden, die unter den Preisen liegen, die von der Mehrwertsteuer unterliegenden gewerblichen Unternehmen für entsprechende Tätigkeiten gefordert werden.","tax, public, charge, value",0.0040528752083175655,0.026408450704225348,0.9246215224266052,value
"By way of derogation from paragraph 1(b), officials under 63 years of age who, since taking up their duties, have, in order to establish or maintain pension rights, paid into a national pension scheme, a private insurance scheme or a pension fund of their choice which satisfies the requirements set out in paragraph 1, and whose service terminates for reasons other than death or invalidity without their qualifying for an immediate or deferred retirement pension, shall be entitled, on leaving the service, to a severance grant equal to the actuarial value of their pension rights acquired during service in the institutions.","Hat ein Beamter seit seinem Dienstantritt Zahlungen zum Erwerb oder zur Erhaltung von Versorgungsansprüchen an ein nationales Versorgungssystem, an eine Privatversicherung oder an einen privaten Pensionsfonds seiner Wahl geleistet, die bzw. der die Voraussetzungen nach Absatz 1 erfuellt, und scheidet er vor dem 63. Lebensjahr aus anderen Gründen als durch Tod oder Dienstunfähigkeit endgültig aus dem Dienst aus und ist dabei nicht zu dem sofortigen oder bis zu einem späteren Zeitpunkt ausgesetzten Bezug von Ruhegehalt berechtigt, so hat er abweichend von Absatz 1 Buchstabe b) Anspruch darauf, dass ihm bei seinem Ausscheiden aus dem Dienst ein Abgangsgeld gezahlt wird, dessen Betrag dem versicherungsmathematischen Gegenwert seiner Ruhegehaltsansprüche, die er aufgrund seiner Tätigkeit in den Organen erworben hat, entspricht.","set, grant, rights, insurance, taking, severance, service, value, death, order, pension",0.004933834456280695,0.0737319994122257,0.9194774031639099,value
Issue or endorsement of Certificate,Ausstellung des Zeugnisses beziehungsweise Anbringen von Vermerken auf dem Zeugnis,"issue, endorsement",0.0,0.0,0.9537566304206848,issue
3.The Centre shall issue scientific opinions within a mutually agreed time frame.,(3)Das Zentrum gibt seine wissenschaftlichen Gutachten innerhalb eines vereinbarten Zeitraums ab.,issue,0.01332159246146111,0.03378378378378378,0.9747228622436523,issue
The issue is how the choice of accounting policy should be exercised in the context of those IASC Standards which allow an explicit choice of accounting policy but are silent on the manner of exercising that choice.,"Die Fragestellung lautet, wie die Wahlrechte von Bilanzierungs- und Bewertungsmethoden bei den IASC Standards auszuüben sind, die eine ausdrückliche Wahl von Bilanzierungs- und Bewertungsmethoden erlauben, aber keine Bestimmungen über die Art und Weise der Wahlrechtsausübung enthalten.","policy, issue, accounting",0.010822653218374449,0.06420993858179787,0.931908130645752,issue
"Authentication failure,",Fehlgeschlagene Authentisierung,authentication,0.0,0.0,0.9867344498634338,issue
GOING CONCERN,UNTERNEHMENSFORTFÜHRUNG,,0.0,0.0,0.9879471063613892,issue
Farmers submitting applications under the aid schemes concerned should therefore be given access to the relevant information in due time.,"Betriebsinhaber, die Anträge im Rahmen der betreffenden Beihilferegelungen stellen, sollten daher rechtzeitig Zugang zu den relevanten Angaben haben.","information, access, relevant, due",0.009134423666564471,0.023809523809523808,0.9586462378501892,access
"put in place appropriate arrangements to facilitate access for, and hosting of, third-country students (information facilities, accommodation, etc.);","sehen angemessene Regelungen vor, die den Zugang für Studierende aus Drittstaaten und ihre Aufnahme erleichtern (Informationsangebot, Unterbringung usw.);","information, access, accommodation",0.04276438225788649,0.21120293847566576,0.9539963603019714,access
"A non-Contracting Party vessel which has been sighted engaging in fishing activities in the Convention area or which has been denied port access, landing or transhipment in accordance with Article 27 shall be presumed to have carried out IUU activities that have undermined the effectiveness of the CCAMLR conservation measures.","Bei einem Schiff einer Nichtvertragspartei, das bei Fangtätigkeiten im Übereinkommensbereich gesichtet oder dem der Zugang zu einem Hafen, die Anlandung oder Umladung gemäß Artikel 27 verweigert wurde, wird davon ausgegangen, dass es IUU-Tätigkeiten ausgeübt hat, die die Wirksamkeit der CCAMLR-Erhaltungsmaßnahmen untergraben.","access, party, article",0.004635487482440636,0.031578947368421054,0.9114212989807129,access
"Unauthorised persons and animals must not have access to the processing plant.""","Unbefugte Personen oder Tiere dürfen keinen Zugang zur Verarbeitungsanlage haben.""",access,0.030206205252435548,0.15368852459016394,0.9758720993995667,access
"Member States shall provide that, when approaching the entities in a financial conglomerate, whether or not a regulated entity, either directly or indirectly, their competent authorities responsible for exercising supplementary supervision shall have access to any information which would be relevant for the purposes of supplementary supervision.","Die Mitgliedstaaten sehen vor, dass ihre für die zusätzliche Beaufsichtigung zuständigen Behörden durch direkten oder indirekten Kontakt zu den Unternehmen eines Finanzkonglomerats - gleich, ob beaufsichtigt oder nicht - Zugang zu allen Informationen erhalten, die für die zusätzliche Beaufsichtigung zweckdienlich sind.","entity, member, access, information, responsible, competent, relevant",0.0049811554679751145,0.043763676148796504,0.9285723567008972,access
GOODS LISTED IN ARTICLE 30 WHICH ARE CONTAINED IN A SMALL CONSIGNMENT OF A NON-COMMERCIAL NATURE IN AMOUNTS EXCEEDING THOSE LAID DOWN IN THAT ARTICLE SHALL BE ENTIRELY EXCLUDED FROM DUTY-FREE ADMISSION.,"IN ARTIKEL 30 GENANNTE WAREN , DIE IN EINER KLEINSENDUNG NICHTKOMMERZIELLER ART IN GRÖßEREN ALS DEN IN ARTIKEL 30 FESTGELEGTEN MENGEN ENTHALTEN SIND , SIND VON DER BEFREIUNG VOLLSTÄNDIG AUSGESCHLOSSEN.","admission, listed, article, consignment, goods, duty",0.008840994001530048,0.09615384615384617,0.9249600768089294,article
Article 22b,Artikel 22b,article,0.1495348781221221,0.25,0.991875946521759,article
The provisions governing the financing of the common agricultural policy shall apply to the products mentioned in Article 1.,Die Bestimmungen über die Finanzierung der gemeinsamen Agrarpolitik gelten auch für die in Artikel 1 genannten Erzeugnisse.,"policy, article",0.012673718536830811,0.0824175824175824,0.9682288765907288,article
Article 116 shall be replaced by the following:,Artikel 116 erhält folgende Fassung:,article,0.028517539529041507,0.15873015873015875,0.9923231601715088,article
Applicants must certify that they are not in one of the situations listed in Article 93.,"Die Antragsteller müssen bestätigen, dass sie sich nicht in einer der in Artikel 93 genannten Situationen befinden.","listed, article",0.014461870879312647,0.10638297872340426,0.9677249193191528,article
"On 11 June 2003, the Community requested the WTO Dispute Settlement Body to set up a panel over the unfair Korean shipbuilding practices.",Am 11. Juni 2003 beantragte die Gemeinschaft beim WTO-Streitbeilegungsgremium die Einsetzung eines Panels wegen unlauterer Praktiken der koreanischen Schiffbauindustrie.,"settlement, dispute, panel, set",0.009970222994544455,0.09345794392523364,0.9420844912528992,dispute
Reference of a dispute to an organisation,Verweisung eines Streitfalls an eine Stelle,dispute,0.033031643180138064,0.0819672131147541,0.9834629893302917,dispute
the designation of authorities to act as mediators in disputes between authorities responsible for issuing authorisations and applicants for authorisations.,"Benennung von Stellen, die bei Streitigkeiten zwischen Genehmigungsbehörden und Antragstellern als Vermittler fungieren.","responsible, act",0.009134423666564471,0.03205128205128205,0.9605858325958252,dispute
That argument was also rejected.,Dieses Argument wurde ebenfalls zurückgewiesen.,argument,0.040824829046386304,0.16666666666666666,0.9856095910072327,dispute
Verifiable justification must be given in such cases.,In solchen Fällen ist eine nachprüfbare Begründung anzugeben.,justification,0.023980296761827107,0.1111111111111111,0.9830548167228699,dispute
"The CRL, together with ENGL, shall provide further information about the operational procedures of the validation process and shall make the documents available.",Das GRL und das Netz ENGL werden weitere Angaben zu den konkreten Abläufen des Validierungsprozesses machen und Unterlagen zur Verfügung stellen.,"process, information, make",0.008640609739997756,0.044642857142857144,0.9426981806755066,make
"Upon request, the Office shall make available to the parties transcripts of recordings of the oral proceedings, in typescript or in any other machine-readable form.",Das Amt stellt den Beteiligten auf Antrag Abschriften von Aufzeichnungen der mündlichen Verhandlung in schriftlicher oder einer anderen maschinenlesbaren Form zur Verfügung.,"make, request",0.007987276352377327,0.06382978723404256,0.9532625675201416,make
"it is also necessary to set out the rules and procedures to be followed during the investigation, in particular the rules whereby interested parties are to make themselves known, present their views and submit information within specified time limits, if such views and information are to be taken into account;","Es ist ebenfalls angezeigt, die Regeln und Verfahren festzulegen, die bei einer Untersuchung zu befolgen sind, insbesondere die Regeln, nach denen sich Betroffene innerhalb bestimmter Fristen melden, ihre Auffassungen darlegen und Informationen vorlegen sollen, damit diese Auffassungen und Informationen berücksichtigt werden können.","make, submit, investigation, rules, set, information, account",0.004458815748575231,0.030303030303030307,0.9284231066703796,make
", IT IS NECESSARY TO HAVE AVAILABLE A MEANS OF BRINGING THE PRIMARY <REF>ERENCE MARKS TO THE CORRECT COORDINATE POSITIONS RELATIVE TO THE DESIGN ATTITUDE BEFORE FURTHER MEASUREMENTS ARE TAKEN . IN ADDITION, IT MUST BE POSSIBLE TO MAKE MINOR LATERAL AND/OR LONGITUDINAL ADJUSTMENT TO THE VEHICLE'S POSITION SO AS TO PLACE IT CORRECTLY IN RELATION TO THE <REF>ERENCE GRID .","Außerdem muß es möglich sein, geringfügige Korrekturen in Quer - und Längsrichtung vorzunehmen, damit das Fahrzeug im Bezugssystem sorgfältig ausgerichtet werden kann .","adjustment, make, minor",0.003467656961323781,0.06802721088435373,0.8973260521888733,make
The prediction model (or alike) needed to interpret results and to make inferences must be described in full details.,Das Prädiktionsmodell (o. Ä.) für die Interpretation der Ergebnisse und die Eingabe von Inferenzen muss in aller Ausführlichkeit beschrieben sein.,make,0.0107197986970105,0.10121457489878544,0.9450567364692688,make
"exceptional expenditure necessarily incurred by the staff member for the purposes of the mission, either on receipt of special instructions or on account of force majeure and in the interests of the Foundation, and resulting in disbursement out of reasonable proportion to the allowance provided.","außergewöhnliche Auslagen, die dem Bediensteten bei Erledigung eines dienstlichen Auftrags entweder auf Grund besonderer Weisungen oder durch höhere Gewalt und im Interesse des Organs entstehen, sofern die gewährten Tagegelder für diese Auslagen offensichtlich nicht ausreichen.","foundation, member, receipt, account, reasonable",0.005034460682273033,0.03846153846153846,0.9279300570487976,member
ICES division/NAFO sub-area and non-member country fishing zone (reference No in log-book : (22)),_ ICES / NAFO-GEBIET UND DRITTLAND-FISCHEREIZONE (LOGBUCH-BEZUGSNUMMER : (22)) :,member,0.21869766863251183,0.4407596371882086,0.9450245499610901,member
"A staff member who receives instructions which he considers to be irregular or likely to give rise to serious difficulties shall inform his immediate superior thereof, if necessary in writing.","Hält ein Bediensteter eine ihm erteilte Anordnung für fehlerhaft oder ist er der Meinung, daß ihre Ausführung schwerwiegende Nachteile zur Folge haben kann, so hat er seinem Vorgesetzten seine Auffassung, erforderlichenfalls schriftlich, mitzuteilen.",member,0.00575200893990609,0.026737967914438502,0.9440177083015442,member
"a loan taken up by a capital company with a member or a member's spouse or child, or a loan taken up with a third party, if it is guaranteed by a member, on condition that such loans have the same function as an increase in the company's capital.","die Darlehensaufnahme durch eine Kapitalgesellschaft bei einem Gesellschafter, beim Ehegatten oder bei einem Kind eines Gesellschafters sowie die Aufnahme von Darlehen bei Dritten, wenn ein Gesellschafter für ein solches Darlehen Sicherheit leistet; Voraussetzung ist, daß diese Darlehen die gleiche Funktion haben wie eine Erhöhung des Kapitals.","child, party, member, company, capital, loan, condition",0.004701712638603976,0.03891050583657587,0.9282602071762085,member
A staff member employed in a place where transport is recognized as being particularly difficult and expensive because of the remoteness of housing from the place of work may be paid a transport allowance.,"Einem Bediensteten, an dessen Ort der dienstlichen Verwendung die Beförderungsbedingungen wegen der Entfernung zwischen Wohnung und Arbeitsstätte als besonders schwierig und kostspielig anerkannt worden sind, kann eine Fahrkostenzulage gewährt werden.",member,0.005311256555131655,0.015060240963855423,0.9474712014198303,member
"Council Directive 70/524/EEC of 23 November 1970 concerning additives in feedingstuffs(12), provides for an authorisation procedure for placing on the market additives used in feedingstuffs.",Die Richtlinie 70/524/EWG des Rates vom 23. November 1970 über Zusatzstoffe in der Tierernährung(12) regelt die Zulassung des Inverkehrbringens von Zusatzstoffen für Futtermittel.,procedure,0.04370614964591188,0.2718676122931442,0.9520126581192017,procedure
"If data collected through routine monitoring in accordance with Article 4 are not sufficient, coordinated monitoring programmes concerning one or more zoonoses and/or zoonotic agents may be established in accordance with the procedure referred to in Article 12(2).","Sind die bei der Routineueberwachung nach Artikel 4 erfassten Daten nicht ausreichend, so können nach dem Verfahren gemäß Artikel 12 Absatz 2 für eine oder mehrere Zoonosen und/oder einen oder mehrere Zoonoseerreger koordinierte Überwachungsprogramme aufgestellt werden.","article, procedure",0.006409912521492096,0.06493506493506493,0.9385454654693604,procedure
They shall be amended in accordance with the same procedure.,Die Änderung dieser Entscheidungen erfolgt nach dem gleichen Verfahren.,procedure,0.018850319022747353,0.049504950495049514,0.9720882773399353,procedure
"Technical specification of the index, including revisions to the weighting structure, can be redefined in accordance with the procedure referred to in Article 12(2).","Die technischen Spezifikationen des Index, einschließlich Überarbeitungen der Gewichtungsstruktur, können nach dem in Artikel 12 Absatz 2 genannten Verfahren neu festgelegt werden.","structure, article, specification, procedure",0.009772992164303737,0.18807523009203683,0.9504990577697754,procedure
