source,target,legal_entity,BLEU,METEOR,COMET,term
of the advance paid;,des gezahlten Vorschusses;,advance,0.05372849659117709,0.12195121951219512,0.9841490387916565,vested
interest.,Zinserträgen.,interest,0.1495348781221221,0.25,0.9759930968284607,vested
develop technical solutions and provide technical assistance related to the implementation of Community legislation;,im Zusammenhang mit der Anwendung von Gemeinschaftsvorschriften technische Lösungen zu entwickeln und technische Unterstützung zu leisten;,legislation,0.01156799509511247,0.029761904761904767,0.9664930105209351,legislation
"the need to achieve a level playing field for all market participants by establishing Community legislation every time it is appropriate,",durch Gemeinschaftsvorschriften sind erforderlichenfalls gleiche Wettbewerbsbedingungen für sämtliche Marktteilnehmer sicherzustellen;,legislation,0.0,0.0,0.9703667759895325,legislation
A company operates a mine in a country where legislation requires that the owner must restore the site on completion of its mining operations.,"Eine Gesellschaft betreibt ein Bergwerk in einem Staat, in dem der Eigentümer gesetzlich verpflichtet ist, den Bereich der Förderung nach Beendigung der Abbautätigkeiten wiederherzustellen.","owner, company, legislation",0.008316459914585182,0.03731343283582089,0.931867778301239,legislation
"This certified statement, which shall be issued by the competent institution, shall specify in particular, where necessary, the maximum period during which benefits in kind may be granted in accordance with the legislation of the competent State.","DER ZUSTÄNDIGE TRÄGER STELLT DIESE BESCHEINIGUNG AUS UND GIBT GEGEBENENFALLS INSBESONDERE DIE HÖCHSTDAUER AN , FÜR DIE SACHLEISTUNGEN NACH DEN RECHTSVORSCHRIFTEN DES ZUSTÄNDIGEN STAATES GEWÄHRT WERDEN.","competent, legislation, state",0.005223577740745087,0.03508771929824561,0.8970316052436829,legislation
WHEREAS NATIONAL LEGISLATION GOVERNING CONSOLIDATED ACCOUNTS MUST THEREFORE BE COORDINATED IN ORDER TO ACHIEVE THE OBJECTIVES OF COMPARABILITY AND EQUIVALENCE IN THE INFORMATION WHICH COMPANIES MUST PUBLISH WITHIN THE COMMUNITY;,"Eine Koordinierung der nationalen Vorschriften über den konsolidierten Abschluß ist daher geboten, um die Vergleichbarkeit und Gleichwertigkeit der Informationen zu verwirklichen.","order, publish, information, legislation",0.0,0.0,0.9370446801185608,legislation
"In the latter case, the institution in question shall draw the attention of the person concerned to the fact that by applying to the institution responsible for the administration of the abovementioned special scheme, he will obtain more advantageous benefits; it should, furthermore, inform him of the name and address of such institution.","DER BET[REF]FENDE TRÄGER HAT IM LETZTGENANNTEN FALL DIE BET[REF]FENDE PERSON DARAUF HINZUWEISEN , DASS SIE VOM TRÄGER DES GENANNTEN SONDERSYSTEMS VORTEILHAFTERE LEISTUNGEN ERHIELTE , UND IHR NAME UND ANSCHRIFT DIESES TRÄGERS ANZUGEBEN.","draw, fact, will, responsible, case, person",0.0040709389705793145,0.05841121495327102,0.8730068802833557,draw
"Canada shall ensure that a competent body supervises and inspects the authorised individual producers, and is satisfied that the producers possess the necessary capacity to draw up the certification documents and analysis report.","Kanada trägt dafür Sorge, dass eine zuständige Stelle die ermächtigten Einzelerzeuger überwacht und kontrolliert und sich davon überzeugt, dass die Erzeuger in der Lage sind, die Bescheinigungen und das Analysebulletin zu erstellen.","capacity, possess, competent, draw",0.006138275338531432,0.027855153203342614,0.9359801411628723,draw
The secretary shall draw up minutes of meetings of the Disciplinary Board.,Der Sekretär erstellt ein Protokoll über die Sitzungen des Disziplinarrates.,"minutes, draw",0.01553712569276035,0.044642857142857144,0.9671167135238647,draw
"S"" check that a sketch and/or diagram has been attached.","Nachprüfen, ob eine Skizze und/oder ein Schema vorhanden ist .","check, attached",0.017033186037639283,0.04504504504504504,0.9651051163673401,draw
«Graphical material» :,"""Kartenmaterial"":",material,0.05372849659117709,0.12195121951219512,0.9880860447883606,draw
"exceptional expenditure necessarily incurred by the staff member for the purposes of the mission, either on receipt of special instructions or on account of force majeure and in the interests of the Foundation, and resulting in disbursement out of reasonable proportion to the allowance provided.","außergewöhnliche Auslagen, die dem Bediensteten bei Erledigung eines dienstlichen Auftrags entweder auf Grund besonderer Weisungen oder durch höhere Gewalt und im Interesse des Organs entstehen, sofern die gewährten Tagegelder für diese Auslagen offensichtlich nicht ausreichen.","foundation, member, receipt, account, reasonable",0.005034460682273033,0.03846153846153846,0.9279300570487976,member
ICES division/NAFO sub-area and non-member country fishing zone (reference No in log-book : (22)),_ ICES / NAFO-GEBIET UND DRITTLAND-FISCHEREIZONE (LOGBUCH-BEZUGSNUMMER : (22)) :,member,0.21869766863251183,0.4407596371882086,0.9450245499610901,member
"A staff member who receives instructions which he considers to be irregular or likely to give rise to serious difficulties shall inform his immediate superior thereof, if necessary in writing.","Hält ein Bediensteter eine ihm erteilte Anordnung für fehlerhaft oder ist er der Meinung, daß ihre Ausführung schwerwiegende Nachteile zur Folge haben kann, so hat er seinem Vorgesetzten seine Auffassung, erforderlichenfalls schriftlich, mitzuteilen.",member,0.00575200893990609,0.026737967914438502,0.9440177083015442,member
"a loan taken up by a capital company with a member or a member's spouse or child, or a loan taken up with a third party, if it is guaranteed by a member, on condition that such loans have the same function as an increase in the company's capital.","die Darlehensaufnahme durch eine Kapitalgesellschaft bei einem Gesellschafter, beim Ehegatten oder bei einem Kind eines Gesellschafters sowie die Aufnahme von Darlehen bei Dritten, wenn ein Gesellschafter für ein solches Darlehen Sicherheit leistet; Voraussetzung ist, daß diese Darlehen die gleiche Funktion haben wie eine Erhöhung des Kapitals.","child, party, member, company, capital, loan, condition",0.004701712638603976,0.03891050583657587,0.9282602071762085,member
A staff member employed in a place where transport is recognized as being particularly difficult and expensive because of the remoteness of housing from the place of work may be paid a transport allowance.,"Einem Bediensteten, an dessen Ort der dienstlichen Verwendung die Beförderungsbedingungen wegen der Entfernung zwischen Wohnung und Arbeitsstätte als besonders schwierig und kostspielig anerkannt worden sind, kann eine Fahrkostenzulage gewährt werden.",member,0.005311256555131655,0.015060240963855423,0.9474712014198303,member
"In the event of a polygamous marriage, where the sponsor already has a spouse living with him in the territory of a Member State, the Member State concerned shall not authorise the family reunification of a further spouse.","Lebt im Falle einer Mehrehe bereits ein Ehegatte gemeinsam mit dem Zusammenführenden im Hoheitsgebiet eines Mitgliedstaats, so gestattet der betreffende Mitgliedstaat nicht die Familienzusammenführung eines weiteren Ehegatten.","state, member, marriage, sponsor, family",0.005355924989097696,0.033112582781456956,0.9450660347938538,state
The second Member State may require the family members concerned to present with their application for a residence permit:,"Der zweite Mitgliedstaat kann von den Familienangehörigen des langfristig Aufenthaltsberechtigten verlangen, ihrem Antrag auf Erteilung eines Aufenthaltstitels Folgendes beizufügen:","state, member, residence, permit, family",0.009160285722098505,0.023923444976076555,0.9564482569694519,state
The Member State concerned shall grant the family members a first residence permit of at least one year's duration.,Der betreffende Mitgliedstaat erteilt den Familienangehörigen einen ersten Aufenthaltstitel mit mindestens einjähriger Gültigkeitsdauer.,"state, member, grant, residence, permit, family",0.009134423666564471,0.03401360544217687,0.9717233180999756,state
"By way of derogation, where the legislation of a Member State relating to family reunification in force on the date of adoption of this Directive takes into account its reception capacity, the Member State may provide for a waiting period of no more than three years between submission of the application for family reunification and the issue of a residence permit to the family members.","Abweichend davon kann ein Mitgliedstaat, dessen bei Annahme der Richtlinie geltendes nationales Recht im Bereich der Familienzusammenführung die Aufnahmefähigkeit dieses Mitgliedstaats berücksichtigt, eine Wartefrist von höchstens drei Jahren, zwischen der Stellung eines Antrags auf Familienzusammenführung und der Ausstellung eines Aufenthaltstitels an Familienangehörige, vorsehen.","adoption, state, member, residence, permit, issue, legislation, family, capacity, account",0.003519816815769827,0.03,0.928630530834198,state
"In the case of a measure in the form of a grant or loan, it is normally obvious which enterprise is potentially the beneficiary for the purpose of assessing whether State aid is involved.","Bei der Vergabe eines Zuschusses oder eines Kredites ist bei der Prüfung, ob es sich um eine staatliche Beihilfe handelt, in der Regel klar, welches Unternehmen durch die betreffende Maßnahme begünstigt würde.","beneficiary, state, grant, case, loan",0.006787181501568368,0.041666666666666664,0.9518918991088867,state
A supplementary premium shall be paid to farmers in areas where sheep and goat production constitutes a traditional activity or contributes significantly to the rural economy.,"In Gebieten, in denen die Schaf- und Ziegenhaltung eine traditionelle Wirtschaftstätigkeit darstellt oder einen erheblichen Beitrag zur ländlichen Wirtschaft leistet, wird den Betriebsinhabern eine Zusatzprämie gewährt.",premium,0.007708421368873736,0.03472222222222222,0.9540051221847534,premium
"Starting from 2007, the amounts resulting from dairy premium and additional payments provided for in Articles 95 and 96 and to be granted in 2007 shall be included in the single payment scheme.",Ab 2007 werden die 2007 zu gewährenden Beträge für Milchprämien und Ergänzungszahlungen gemäß den Artikeln 95 und 96 in die Betriebsprämienregelung einbezogen.,premium,0.008312565735249721,0.12396694214876033,0.9449542760848999,premium
AID APPLICATION FOR THE DAIRY PREMIUM AND THE ADDITIONAL PAYMENTS,BEIHILFEANTRÄGE AUF MILCHPRÄMIE UND ERGÄNZUNGSZAHLUNGEN,premium,0.0,0.0,0.9492793083190918,premium
It shall be granted in the form of an annual premium per calendar year and per holding within the limits of regional ceilings for not more than 90 animals for each of the age brackets referred to in paragraph 2.,Diese Prämie wird auf Jahresbasis je Kalenderjahr und Betrieb im Rahmen der regionalen Hoechstgrenzen für nicht mehr als 90 Tiere jeder der in Absatz 2 genannten Altersklassen gewährt.,"holding, calendar, premium",0.006369304104455854,0.06622516556291391,0.9363228678703308,premium
Slaughter premium,Schlachtprämie,premium,0.0,0.0,0.9875368475914001,premium
"WHEN THE MOST FAVOURABLE PURCHASING OPPORTUNITIES ON THE WORLD MARKET ARE BEING ESTABLISHED , ACCOUNT SHALL BE TAKEN OF ALL INFORMATION RELATING TO :",BEI DER FESTSTELLUNG DER GÜNSTIGSTEN EINKAUFSMÖGLICHKEITEN AUF DEM WELTMARKT WERDEN ALLE INFORMATIONEN ÜBER,"information, account",0.0,0.03546099290780142,0.937417209148407,account
"livestock density shall be defined taking into account all grazing livestock kept on the farm or, in the case of a commitment to limit nutrient leaching, all animals kept on the farm which are relevant to the commitment in question.","es wird eine Besatzdichte festgesetzt, wobei sämtliches Weidevieh, das auf dem landwirtschaftlichen Betrieb gehalten wird, oder - im Fall einer Verpflichtung zur Verringerung der Nährstoffauswaschung - der gesamte auf dem landwirtschaftlichen Betrieb gehaltene Viehbestand, der für die jeweilige Verpflichtung von Bedeutung ist, zu berücksichtigen ist.","account, taking, commitment, case, relevant",0.004683720187797419,0.029880478087649404,0.9234161972999573,account
"For the purposes of this provision, circumstances arising from work done for another State or for an international organization shall not be taken into account;","Bei Anwendung dieser Vorschrift bleibt die Lage unberücksichtigt, die sich aus dem Dienst für einen anderen Staat oder eine internationale Organisation ergibt;","account, state",0.008301095462822575,0.0411522633744856,0.9640557765960693,account
"In the case of selection on the basis of a risk analysis the Member States shall take account of appropriate risk factors, and in particular:","Im Fall der Auswahl anhand einer Risikoanalyse berücksichtigen die Mitgliedstaaten geeignete Risikokriterien, und hier insbesondere:","member, risk, case, account",0.008301095462822575,0.05555555555555555,0.9682513475418091,account
"Member States shall ensure the availability and accessibility of the necessary collection facilities, taking into account in particular the population density;","Die Mitgliedstaaten stellen sicher, dass die insbesondere unter Berücksichtigung der jeweiligen Bevölkerungsdichte nötigen Rücknahmestellen zur Verfügung stehen und zugänglich sind;","member, account, taking",0.009849349468888718,0.045248868778280535,0.9528679251670837,account
"The coordinator, after consultation with the other relevant competent authorities, shall identify the type of transactions and risks regulated entities in a particular financial conglomerate shall report in accordance with the provisions of Article 7(2) and Article 8(2) on the reporting of intra-group transactions and risk concentration.","Der Koordinator legt nach Konsultation der anderen jeweils zuständigen Behörden fest, welche Arten von Transaktionen und Risiken von den beaufsichtigten Unternehmen eines bestimmten Finanzkonglomerats gemäß Artikel 7 Absatz 2 und Artikel 8 Absatz 2 über die Mitteilung von gruppeninternen Transaktionen und Risikokonzentrationen zu melden sind.","competent, article, risk, relevant",0.005107786384598448,0.06263048016701461,0.9056058526039124,competent
"The competent authorities involved, including the coordinator, shall where appropriate coordinate their supervisory actions.","Die betroffenen zuständigen Behörden - einschließlich des Koordinators - stimmen ihre Aufsichtstätigkeit untereinander ab, soweit dies angebracht ist.",competent,0.011466219374216899,0.050761421319796954,0.9645594954490662,competent
the competent services or institutions may extend that period up to a maximum of six months.,dieser Zeitraum kann von der zuständigen Arbeitsverwaltung oder dem zuständigen Träger auf höchstens sechs Monate verlängert werden.,competent,0.010845665754777514,0.027932960893854747,0.9691383242607117,competent
any financial contributions from the competent bodies referred to in Article 5;,"etwaige Finanzbeiträge der in Artikel 5 genannten zuständigen Stellen,","article, competent",0.018476860420522198,0.09708737864077671,0.9705228209495544,competent
The Committee shall keep any such guidance under review and take into account any changes to the consolidated supervision arrangements applied by such competent authorities.,Der Ausschuss überprüft diese Orientierungen regelmäßig und berücksichtigt dabei Änderungen bei der Ausübung der Beaufsichtigung auf konsolidierter Basis durch die betreffenden zuständigen Behörden.,"review, competent, account",0.0072658577559704465,0.020661157024793386,0.9522512555122375,competent
"The measures provided for in this Decision are in accordance with the opinion of the Programme Committee issued,",Die in diesem Beschluss vorgesehenen Maßnahmen entsprechen der Stellungnahme des Programmausschusses -,"opinion, decision",0.010182425646195498,0.03937007874015748,0.9581519961357117,decision
"The measures provided for in this Decision are in accordance with the opinion of the Standing Committee on Seeds and Propagating Material for Agriculture, Horticulture and Forestry,","Die in dieser Entscheidung vorgesehenen Maßnahmen entsprechen der Stellungnahme des Ständigen Ausschusses für das landwirtschaftliche, gartenbauliche und forstliche Saat- und Pflanzgutwesen -","material, opinion, agriculture, standing, decision",0.007696339439306161,0.04237288135593221,0.9313684701919556,decision
Decision to have recourse to this right has to be communicated to the IMO.,"Die Entscheidung, von diesem Recht Gebrauch zu machen, ist der IMO mitzuteilen.","recourse, decision, right",0.015718877363021206,0.06666666666666667,0.970767617225647,decision
"Schengen Executive Committee Decision (SCH/Com-ex (94) 2) of 26 April 1994, and",der Beschluss (SCH/Com-ex (94) 2) des Schengener Exekutivausschusses vom 26. April 1994 und,decision,0.3730681942041991,0.5997506810102037,0.9621352553367615,decision
Diagnosis of SVD must be carried out in accordance with Decision 2000/428/EC.,Die Diagnose der VSK erfolgt nach Maßgabe der Entscheidung 2000/428/EG der Kommission.,decision,0.01553712569276035,0.038461538461538464,0.9645935297012329,decision
If the spouse is the holding manager he or she is entered under L/1(a).,"Ist der Ehegatte der Betriebsleiter, wird er unter L/1 a) erfasst.",holding,0.027166383723579154,0.2191840277777778,0.9715588688850403,holding
"the identification code of the holding of destination or of the next keeper of the animals or, when animals are moved to a slaughterhouse, the identification code or the name and location of the slaughterhouse, or, in the event of transhumance, the place of destination,","Kenncode des Bestimmungsbetriebs oder des nächsten Tierhalters oder, wenn die Tiere zu einem Schlachthof verbracht werden, Kenncode oder Name und Standort des Schlachthofs, oder - bei Wanderhaltung - Bestimmungsort,","holding, code",0.005081835741365613,0.07183908045977011,0.9287891387939453,holding
"the address of the holding and the geographical coordinates or equivalent indication of the geographical location of the holding,",Anschrift und geografische Koordinaten oder gleichwertige Angaben zur Standortermittlung des Betriebs;,"holding, equivalent",0.0,0.0,0.9730934500694275,holding
«transferor» means the farmer whose holding is transferred to another farmer;,"ist der ""Übergeber"" der Betriebsinhaber, dessen Betrieb an einen anderen Betriebsinhaber übertragen wird;",holding,0.011528573345940266,0.029940119760479045,0.9354984164237976,holding
"Where a financial conglomerate is headed by a mixed financial holding company, the sectoral rules regarding intra-group transactions of the most important financial sector in the financial conglomerate shall apply to that sector as a whole, including the mixed financial holding company.","Steht an der Spitze eines Finanzkonglomerats eine gemischte Finanzholdinggesellschaft, so gelten in Bezug auf gruppeninterne Transaktionen für die gesamte Branche, einschließlich der gemischten Finanzholdinggesellschaft, die branchenspezifischen Vorschriften der im Finanzkonglomerat am stärksten vertretenen Finanzbranche.","holding, rules, company",0.005783214009218943,0.0516795865633075,0.9445171356201172,holding
"exceptional expenditure necessarily incurred by the staff member for the purposes of the mission, either on receipt of special instructions or on account of force majeure and in the interests of the Foundation, and resulting in disbursement out of reasonable proportion to the allowance provided.","außergewöhnliche Auslagen, die dem Bediensteten bei Erledigung eines dienstlichen Auftrags entweder auf Grund besonderer Weisungen oder durch höhere Gewalt und im Interesse des Organs entstehen, sofern die gewährten Tagegelder für diese Auslagen offensichtlich nicht ausreichen.","foundation, member, receipt, account, reasonable",0.005034460682273033,0.03846153846153846,0.9279300570487976,member
ICES division/NAFO sub-area and non-member country fishing zone (reference No in log-book : (22)),_ ICES / NAFO-GEBIET UND DRITTLAND-FISCHEREIZONE (LOGBUCH-BEZUGSNUMMER : (22)) :,member,0.21869766863251183,0.4407596371882086,0.9450245499610901,member
"A staff member who receives instructions which he considers to be irregular or likely to give rise to serious difficulties shall inform his immediate superior thereof, if necessary in writing.","Hält ein Bediensteter eine ihm erteilte Anordnung für fehlerhaft oder ist er der Meinung, daß ihre Ausführung schwerwiegende Nachteile zur Folge haben kann, so hat er seinem Vorgesetzten seine Auffassung, erforderlichenfalls schriftlich, mitzuteilen.",member,0.00575200893990609,0.026737967914438502,0.9440177083015442,member
"a loan taken up by a capital company with a member or a member's spouse or child, or a loan taken up with a third party, if it is guaranteed by a member, on condition that such loans have the same function as an increase in the company's capital.","die Darlehensaufnahme durch eine Kapitalgesellschaft bei einem Gesellschafter, beim Ehegatten oder bei einem Kind eines Gesellschafters sowie die Aufnahme von Darlehen bei Dritten, wenn ein Gesellschafter für ein solches Darlehen Sicherheit leistet; Voraussetzung ist, daß diese Darlehen die gleiche Funktion haben wie eine Erhöhung des Kapitals.","child, party, member, company, capital, loan, condition",0.004701712638603976,0.03891050583657587,0.9282602071762085,member
A staff member employed in a place where transport is recognized as being particularly difficult and expensive because of the remoteness of housing from the place of work may be paid a transport allowance.,"Einem Bediensteten, an dessen Ort der dienstlichen Verwendung die Beförderungsbedingungen wegen der Entfernung zwischen Wohnung und Arbeitsstätte als besonders schwierig und kostspielig anerkannt worden sind, kann eine Fahrkostenzulage gewährt werden.",member,0.005311256555131655,0.015060240963855423,0.9474712014198303,member
A business segment or geographical segment should be identified as a reportable segment if a majority of its revenue is earned from sales to external customers and:,"Ein Geschäftssegment oder geografisches Segment ist als ein berichtspflichtiges Segment zu bestimmen, wenn ein Großteil seiner Erlöse aus den Verkäufen an externe Kunden erworben wurde und:","majority, sales, business",0.006716472052354862,0.07142857142857142,0.9458020329475403,sales
"The effect of the fall in the average unit price of the like product alone on the Community producers' revenue from sales in the Community would have been a reduction of 11 % (EUR 4,4 m) in 2001/02, and a further reduction of 6 % (EUR 1,7 m) in 2002/03.","2001/02 hätte der Rückgang des durchschnittlichen Stückpreises der gleichartigen Ware für sich genommen die Einnahmen der Gemeinschaftshersteller aus ihren Verkäufen in der Gemeinschaft um 11 % (4,4 Mio. EUR und 2002/03 um weitere 6 % (1,7 Mio. EUR) verringert.",sales,0.03354211769667247,0.27326839826839827,0.9388709664344788,sales
"By limiting reportable segments to those that earn a majority of their revenue from sales to external customers, this Standard does not require that the different stages of vertically integrated operations be identified as separate business segments.","Indem die berichtspflichtigen Segmente auf die Segmente begrenzt werden, die einen Großteil ihrer Erlöse aus Verkäufen an externe Kunden einnehmen, verlangt dieser Standard nicht, dass die verschiedenen Stufen der vertikal integrierten Tätigkeiten als gesonderte Geschäftssegmente bestimmt werden.","majority, sales, business",0.005931584131589652,0.07352941176470588,0.9460040330886841,sales
"In addition, the company had omitted to report to the Commission seventeen sales invoices for exports of the product subject to the undertaking.","Außerdem hatte es das Unternehmen versäumt, der Kommission 17 Verkaufsrechungen für Ausfuhren der unter die Verpflichtung fallenden Ware zu übermitteln.","sales, commission, company",0.009009113474307318,0.0896860986547085,0.9413290619850159,sales
"Any claim requesting the application of these individual company anti-dumping duty rates (e.g. following a change in the name of the entity or following the setting up of new production or sales entities) should be addressed to the Commission forthwith with all relevant information, in particular any modification in the company's activities linked to production, domestic and export sales associated with e.g. that name change or that change in the production and sales entities.","Anträge auf Anwendung dieser unternehmensspezifischen Antidumpingzollsätze (z. B. infolge einer Änderung des Firmennamens oder infolge der Errichtung neuer Produktions- oder Verkaufsstätten) sind unverzüglich bei der Kommission einzureichen, und zwar zusammen mit allen sachdienlichen Informationen, insbesondere über eine mit der Namensänderung oder den neuen Produktions- oder Verkaufsstätten in Verbindung stehende Änderung der Tätigkeit des Unternehmens im Bereich der Produktion und der Inlands- und Exportverkäufe.","claim, entity, setting, forthwith, modification, duty, sales, company, commission, information, relevant",0.003593523775769494,0.04978662873399715,0.9332271814346313,sales
"In the event of a polygamous marriage, where the sponsor already has a spouse living with him in the territory of a Member State, the Member State concerned shall not authorise the family reunification of a further spouse.","Lebt im Falle einer Mehrehe bereits ein Ehegatte gemeinsam mit dem Zusammenführenden im Hoheitsgebiet eines Mitgliedstaats, so gestattet der betreffende Mitgliedstaat nicht die Familienzusammenführung eines weiteren Ehegatten.","state, member, marriage, sponsor, family",0.005355924989097696,0.033112582781456956,0.9450660347938538,state
The second Member State may require the family members concerned to present with their application for a residence permit:,"Der zweite Mitgliedstaat kann von den Familienangehörigen des langfristig Aufenthaltsberechtigten verlangen, ihrem Antrag auf Erteilung eines Aufenthaltstitels Folgendes beizufügen:","state, member, residence, permit, family",0.009160285722098505,0.023923444976076555,0.9564482569694519,state
The Member State concerned shall grant the family members a first residence permit of at least one year's duration.,Der betreffende Mitgliedstaat erteilt den Familienangehörigen einen ersten Aufenthaltstitel mit mindestens einjähriger Gültigkeitsdauer.,"state, member, grant, residence, permit, family",0.009134423666564471,0.03401360544217687,0.9717233180999756,state
"By way of derogation, where the legislation of a Member State relating to family reunification in force on the date of adoption of this Directive takes into account its reception capacity, the Member State may provide for a waiting period of no more than three years between submission of the application for family reunification and the issue of a residence permit to the family members.","Abweichend davon kann ein Mitgliedstaat, dessen bei Annahme der Richtlinie geltendes nationales Recht im Bereich der Familienzusammenführung die Aufnahmefähigkeit dieses Mitgliedstaats berücksichtigt, eine Wartefrist von höchstens drei Jahren, zwischen der Stellung eines Antrags auf Familienzusammenführung und der Ausstellung eines Aufenthaltstitels an Familienangehörige, vorsehen.","adoption, state, member, residence, permit, issue, legislation, family, capacity, account",0.003519816815769827,0.03,0.928630530834198,state
"In the case of a measure in the form of a grant or loan, it is normally obvious which enterprise is potentially the beneficiary for the purpose of assessing whether State aid is involved.","Bei der Vergabe eines Zuschusses oder eines Kredites ist bei der Prüfung, ob es sich um eine staatliche Beihilfe handelt, in der Regel klar, welches Unternehmen durch die betreffende Maßnahme begünstigt würde.","beneficiary, state, grant, case, loan",0.006787181501568368,0.041666666666666664,0.9518918991088867,state
"The measures provided for in this Decision are in accordance with the opinion of the Programme Committee issued,",Die in diesem Beschluss vorgesehenen Maßnahmen entsprechen der Stellungnahme des Programmausschusses -,"opinion, decision",0.010182425646195498,0.03937007874015748,0.9581519961357117,decision
