source,target,legal_entity,BLEU,METEOR,COMET,term
a statement of the grounds on which the application for a declaration of invalidity is based;,"die Angabe der Nichtigkeitsgründe, auf die sich der Antrag stützt;",declaration,0.011502783619900045,0.04,0.9640036821365356,declaration
Constituents shall be accompanied by an EC declaration of conformity or suitability for use.,Den Komponenten ist eine EG-Konformitätserklärung oder EG-Gebrauchstauglichkeitserklärung beizufügen.,"use, declaration",0.013217947626377298,0.05208333333333333,0.9699772000312805,declaration
The technical file must be attached to the EC declaration of verification which the air navigation service provider submits to the national supervisory authority.,"Die technischen Unterlagen sind der EG-Prüferklärung, die die Flugsicherungsorganisation der nationalen Aufsichtsbehörde übermittelt, beizufügen.","verification, authority, attached, file, declaration, service",0.007575731225158965,0.028089887640449437,0.9454874396324158,declaration
Application for a declaration of invalidity,Antrag auf Nichtigerklärung,declaration,0.0,0.0,0.9893434047698975,declaration
The notification must conclude with the following declaration which is to be signed by or on behalf of all the notifying parties:,"Die Anmeldung muss mit der folgenden Erklärung schließen, die von allen oder im Namen aller anmeldenden Unternehmen zu unterzeichnen ist:",declaration,0.008282282660969604,0.022624434389140267,0.9480576515197754,declaration
The parameter dataRecord (DREC_) is used by the ReadDataByIdentifier positive response message to provide the data record value identified by the recordDataIdentifier to the client (tester).,"Der Parameter dataRecord (DREC_) dient der Nachricht Positive Response auf ReadDataByIdentifier dazu, dem Client (Prüfgerät) den durch die recordDataIdentifier gekennzeichneten Datensatz bereitzustellen.","response, record, value",0.0919578260132217,0.4235055512576579,0.9107221364974976,record
calibrationPointerNewestRecord is the index of the last updated calibration record.,calibrationPointerNewestRecord - Index des zuletzt aktualisierten Kalibrierungsdatensatzes.,record,0.022416933501922302,0.18072289156626503,0.9570363163948059,record
"record by-catches, their quantity and other biological data;","Aufzeichnung der Beifänge, ihrer Menge und anderer biologischer Daten;",record,0.022710171642664416,0.09174311926605505,0.9732826948165894,record
A written record of qualified economic operators shall be kept;,Es wird ein Verzeichnis der geprüften Wirtschaftsteilnehmer geführt;,record,0.018850319022747353,0.05434782608695651,0.9683060646057129,record
Record keeping,Buchführung,record,0.0,0.0,0.986864447593689,record
"in T=0, if a response is asked after the SELECT FILE command, the state returned is '6900',","Wenn nach dem Befehl SELECT FILE eine Antwort angefordert wird, lautet in T=0 der zurückgesendete Status ""6900"".","response, file, state",0.028885583899290166,0.21238095238095236,0.9471466541290283,response
"These exercises should test communication, coordination, resource availability and response.","In diesen Übungen sollen der Nachrichtenverkehr, die Koordination, die Verfügbarkeit von Hilfsmitteln und die Reaktion überprüft werden.",response,0.011934387032837985,0.07772020725388601,0.9627150893211365,response
"if a discrepancy of more than 10 % is found between the sum of the quantities delivered or sold directly, as notified in the updates provided for in paragraph 3 of this Article, and those given in the initial response to the questionnaire, the percentage of the theoretical overrun shall be 0,05 %.","wird festgestellt, dass die in den Aktualisierungen gemäß Absatz 3 dieses Artikels mitgeteilte Summe der gelieferten oder direkt verkauften Mengen um über 10 % von den Angaben in der ursprünglichen Antwort auf den Fragebogen abweicht, so beläuft sich der Prozentsatz auf 0,05 %.","response, article",0.023717858878674405,0.1759023354564756,0.919074535369873,response
TesterPresent negative response message,Nachricht TesterPresent Negative Response,response,0.08034284189446518,0.7361111111111112,0.9561476111412048,response
"Response Message if EF is not marked as ""Encrypted"" and if Secure Messaging input format is correct:","Antwortnachricht, wenn EF nicht als verschlüsselt gekennzeichnet und wenn Secure-Messaging-Eingabeformat korrekt:",response,0.011451997463067555,0.072992700729927,0.951637864112854,response
"4.Paragraph 1 shall not apply in cases where the farmer proves, to the satisfaction of the Member State, that the price of sale or lease corresponds to the value of the holding or, in case of partial transfer of part of the holding without payment entitlements.","Absatz 1 kommt nicht zur Anwendung, wenn der Betriebsinhaber gegenüber dem Mitgliedstaat nachweist, dass der Erlös aus dem Verkauf oder der Verpachtung dem Wert des Betriebs oder, im Falle einer teilweisen Übertragung, des betreffenden Betriebsteils ohne Zahlungsansprüche entspricht.","transfer, satisfaction, state, member, holding, sale, value, lease, case",0.005484236895303142,0.05720823798627002,0.9378532767295837,value
"For example, information on interest rates and fair value adjustments may be combined with information on maturities of financial instruments although the former are income statement disclosures and the latter relate to the balance sheet.","Beispielsweise können Informationen über Zinssätze und Anpassungen des beizulegenden Zeitwerts mit Informationen über Fälligkeitstermine von Finanzinstrumenten kombiniert werden, obwohl erstere Angaben zur Gewinn- und Verlustrechnung sind, und letztere zur Bilanz gehören.","interest, value, information, income",0.005959978627465526,0.02915451895043732,0.9344454407691956,value
"For the enterprises of the NACE class 65.11, the production value is defined as interest receivable and similar income, less interest payable and similar charges, plus commissions receivable, plus income from shares and other variable-yield securities, plus net profit or net loss on financial operations, plus other operating income.""","Für die Unternehmen der NACE-Klasse 65.11 wird der Produktionswert definiert als Zinserträge und ähnliche Erträge abzüglich Zinsaufwendungen und ähnliche Aufwendungen zuzüglich Provisionserträge zuzüglich Erträge aus Aktien und anderen nicht festverzinslichen Wertpapieren zuzüglich Ertrag/Aufwand aus Finanzgeschäften zuzüglich sonstige betriebliche Erträge.""","interest, securities, profit, net, yield, payable, loss, income, value, class",0.007500245527905835,0.05998956703182055,0.9031484127044678,value
"they shall charge prices approved by the public authorities or which do not exceed such approved prices or, in respect of those services not subject to approval, prices lower than those charged for similar services by commercial enterprises subject to value added tax,","Es müssen Preise angewendet werden, die von den zuständigen Behörden genehmigt sind oder solche, die die genehmigten Preise nicht übersteigen;bei Tätigkeiten, für die eine Preisgenehmigung nicht vorgesehen ist, müssen Preise angewendet werden, die unter den Preisen liegen, die von der Mehrwertsteuer unterliegenden gewerblichen Unternehmen für entsprechende Tätigkeiten gefordert werden.","tax, public, charge, value",0.0040528752083175655,0.026408450704225348,0.9246215224266052,value
"By way of derogation from paragraph 1(b), officials under 63 years of age who, since taking up their duties, have, in order to establish or maintain pension rights, paid into a national pension scheme, a private insurance scheme or a pension fund of their choice which satisfies the requirements set out in paragraph 1, and whose service terminates for reasons other than death or invalidity without their qualifying for an immediate or deferred retirement pension, shall be entitled, on leaving the service, to a severance grant equal to the actuarial value of their pension rights acquired during service in the institutions.","Hat ein Beamter seit seinem Dienstantritt Zahlungen zum Erwerb oder zur Erhaltung von Versorgungsansprüchen an ein nationales Versorgungssystem, an eine Privatversicherung oder an einen privaten Pensionsfonds seiner Wahl geleistet, die bzw. der die Voraussetzungen nach Absatz 1 erfuellt, und scheidet er vor dem 63. Lebensjahr aus anderen Gründen als durch Tod oder Dienstunfähigkeit endgültig aus dem Dienst aus und ist dabei nicht zu dem sofortigen oder bis zu einem späteren Zeitpunkt ausgesetzten Bezug von Ruhegehalt berechtigt, so hat er abweichend von Absatz 1 Buchstabe b) Anspruch darauf, dass ihm bei seinem Ausscheiden aus dem Dienst ein Abgangsgeld gezahlt wird, dessen Betrag dem versicherungsmathematischen Gegenwert seiner Ruhegehaltsansprüche, die er aufgrund seiner Tätigkeit in den Organen erworben hat, entspricht.","set, grant, rights, insurance, taking, severance, service, value, death, order, pension",0.004933834456280695,0.0737319994122257,0.9194774031639099,value
"The CRL, together with ENGL, shall provide further information about the operational procedures of the validation process and shall make the documents available.",Das GRL und das Netz ENGL werden weitere Angaben zu den konkreten Abläufen des Validierungsprozesses machen und Unterlagen zur Verfügung stellen.,"process, information, make",0.008640609739997756,0.044642857142857144,0.9426981806755066,information
"For the purpose of measuring the percentage change, either upward or downward, in the purchasing power of salaries in the national civil services, Eurostat shall, on the basis of information supplied before the end of September by the national authorities concerned, calculate specific indicators reflecting changes in the real remuneration of civil servants in central government, between the month of July of the previous year and the month of July of the current year.","Um zu ermitteln, inwieweit sich die Kaufkraft der Gehälter im öffentlichen Dienst der Mitgliedstaaten prozentual erhöht oder verringert hat, stellt Eurostat anhand der Angaben, die bis Ende September von den betreffenden nationalen Behörden eingegangen sind, spezifische Indikatoren auf, aus denen hervorgeht, wie sich die realen Dienstbezüge der nationalen Beamten in den Zentralverwaltungen zwischen dem Monat Juli des Vorjahres und dem Monat Juli des laufenden Jahres entwickelt haben.","information, civil, government",0.00397810118142876,0.08701472556894245,0.9269407391548157,information
It is necessary to ensure a reasonable level of quality in the information disseminated and the maintenance of existing statistical series.,Die verbreiteten Daten müssen eine akzeptable Qualität aufweisen und die vorhandenen statistischen Reihen müssen gepflegt werden.,"information, reasonable",0.008687475782716616,0.02857142857142857,0.9704183340072632,information
This information shall be provided annually and at the latest in the documents accompanying the preliminary draft budget.,"Die Angaben werden jährlich rechtzeitig vorgelegt, und zwar spätestens zusammen mit den Dokumenten zum Haushaltsvorentwurf.","information, draft",0.010182425646195498,0.02906976744186046,0.9626715183258057,information
"If it is impracticable to disclose any of this information, this fact should be disclosed.","Sofern dies im Einzelfall nicht durchführbar oder wirtschaftlich nicht vertretbar ist, ist diese Tatsache anzugeben.","information, fact",0.013679192123121896,0.058823529411764705,0.9722080826759338,information
"exceptional expenditure necessarily incurred by the staff member for the purposes of the mission, either on receipt of special instructions or on account of force majeure and in the interests of the Foundation, and resulting in disbursement out of reasonable proportion to the allowance provided.","außergewöhnliche Auslagen, die dem Bediensteten bei Erledigung eines dienstlichen Auftrags entweder auf Grund besonderer Weisungen oder durch höhere Gewalt und im Interesse des Organs entstehen, sofern die gewährten Tagegelder für diese Auslagen offensichtlich nicht ausreichen.","foundation, member, receipt, account, reasonable",0.005034460682273033,0.03846153846153846,0.9279300570487976,member
ICES division/NAFO sub-area and non-member country fishing zone (reference No in log-book : (22)),_ ICES / NAFO-GEBIET UND DRITTLAND-FISCHEREIZONE (LOGBUCH-BEZUGSNUMMER : (22)) :,member,0.21869766863251183,0.4407596371882086,0.9450245499610901,member
"A staff member who receives instructions which he considers to be irregular or likely to give rise to serious difficulties shall inform his immediate superior thereof, if necessary in writing.","Hält ein Bediensteter eine ihm erteilte Anordnung für fehlerhaft oder ist er der Meinung, daß ihre Ausführung schwerwiegende Nachteile zur Folge haben kann, so hat er seinem Vorgesetzten seine Auffassung, erforderlichenfalls schriftlich, mitzuteilen.",member,0.00575200893990609,0.026737967914438502,0.9440177083015442,member
"a loan taken up by a capital company with a member or a member's spouse or child, or a loan taken up with a third party, if it is guaranteed by a member, on condition that such loans have the same function as an increase in the company's capital.","die Darlehensaufnahme durch eine Kapitalgesellschaft bei einem Gesellschafter, beim Ehegatten oder bei einem Kind eines Gesellschafters sowie die Aufnahme von Darlehen bei Dritten, wenn ein Gesellschafter für ein solches Darlehen Sicherheit leistet; Voraussetzung ist, daß diese Darlehen die gleiche Funktion haben wie eine Erhöhung des Kapitals.","child, party, member, company, capital, loan, condition",0.004701712638603976,0.03891050583657587,0.9282602071762085,member
A staff member employed in a place where transport is recognized as being particularly difficult and expensive because of the remoteness of housing from the place of work may be paid a transport allowance.,"Einem Bediensteten, an dessen Ort der dienstlichen Verwendung die Beförderungsbedingungen wegen der Entfernung zwischen Wohnung und Arbeitsstätte als besonders schwierig und kostspielig anerkannt worden sind, kann eine Fahrkostenzulage gewährt werden.",member,0.005311256555131655,0.015060240963855423,0.9474712014198303,member
"For the purposes of this Directive, ""special or exclusive rights"" mean rights granted by a competent authority of a Member State by way of any legislative, regulatory or administrative provision the effect of which is to limit the exercise of activities defined in Articles 3 to 7 to one or more entities, and which substantially affects the ability of other entities to carry out such activity.","""Besondere oder ausschließliche Rechte"" im Sinne dieser Richtlinie sind Rechte, die von einer zuständigen Behörde eines Mitgliedstaats mittels Rechts- oder Verwaltungsvorschriften gewährt wurden und dazu führen, dass die Ausübung einer der in den Artikeln 3 bis 7 genannten Tätigkeiten einem oder mehreren Unternehmen vorbehalten wird und dass die Möglichkeit anderer Unternehmen, diese Tätigkeit auszuüben, erheblich beeinträchtigt wird.","authority, state, member, rights, competent",0.004369443554329883,0.06944444444444445,0.9237781167030334,rights
"For the purposes of this Article, the market share held by the undertakings referred to in Article 1(2)(e) shall be apportioned equally to each undertaking having the rights or the powers listed in Article 1(2)(a).","Bei der Anwendung dieses Artikels wird der Marktanteil der in Artikel 1 Absatz 2 Buchstabe e) bezeichneten Unternehmen jedem der Unternehmen, das die in Artikel 1 Absatz 2 Buchstabe a) bezeichneten Rechte oder Einflussmöglichkeiten hat, zu gleichen Teilen zugerechnet.","share, listed, rights, article, held",0.014739391641260329,0.1658083645443196,0.9340256452560425,rights
This Directive respects the fundamental rights and observes the principles reflected in the Charter of Fundamental Rights of the European Union(9) and takes into account as appropriate the Convention for the protection of human rights and dignity of the human being with regard to the application of biology and medicine:,Diese Richtlinie wahrt die Grundrechte und beachtet die in der Charta der Grundrechte der Europäischen Union(9) enthaltenen Grundsätze und berücksichtigt in angemessener Weise das Übereinkommen zum Schutz der Menschenrechte und der Menschenwürde im Hinblick auf die Anwendung von Biologie und Medizin:,"charter, rights, account",0.04666753242533752,0.12254901960784315,0.937637984752655,rights
He/She shall exercise due diligence to ensure that the Communities receive their revenue and shall see that their rights are safeguarded.,"Er trägt dafür Sorge, dass die Einnahmen der Gemeinschaften eingehen und dass Rechte der Gemeinschaften gewahrt werden.","rights, diligence, due",0.008687475782716616,0.02590673575129534,0.9506936073303223,rights
"This Regulation respects the fundamental rights and observes the principles recognised in particular by the Charter of Fundamental Rights of the European Union, in particular the spirit of its Article 34(2).","Diese Verordnung beachtet die Grundrechte und die Prinzipien, die insbesondere durch die Charta der Grundrechte der Europäischen Union anerkannt sind, insbesondere den Geist des Artikels 34 Absatz 2 der Charta.","regulation, rights, article, charter",0.007711727065811939,0.07507507507507509,0.955415666103363,rights
GOODS LISTED IN ARTICLE 30 WHICH ARE CONTAINED IN A SMALL CONSIGNMENT OF A NON-COMMERCIAL NATURE IN AMOUNTS EXCEEDING THOSE LAID DOWN IN THAT ARTICLE SHALL BE ENTIRELY EXCLUDED FROM DUTY-FREE ADMISSION.,"IN ARTIKEL 30 GENANNTE WAREN , DIE IN EINER KLEINSENDUNG NICHTKOMMERZIELLER ART IN GRÖßEREN ALS DEN IN ARTIKEL 30 FESTGELEGTEN MENGEN ENTHALTEN SIND , SIND VON DER BEFREIUNG VOLLSTÄNDIG AUSGESCHLOSSEN.","admission, listed, article, consignment, goods, duty",0.008840994001530048,0.09615384615384617,0.9249600768089294,admission
Details of the offer and admission to trading details,Einzelheiten zum Wertpapierangebot und zur Zulassung zum Handel,"admission, offer",0.0,0.0,0.9755130410194397,admission
specify the characteristics of different classes of instruments to be taken into account by the regulated market when assessing whether an instrument is issued in a manner consistent with the conditions laid down in the second subparagraph of paragraph 1 for admission to trading on the different market segments which it operates;,"die Eigenschaften verschiedener Kategorien von Instrumenten festgelegt werden, die vom geregelten Markt bei der Prüfung der Frage zu berücksichtigen sind, ob ein Instrument in einer Art und Weise begeben wurde, die den Bedingungen des Absatzes 1 Unterabsatz 2 für die Zulassung zum Handel in den von ihm betriebenen Marktsegmenten entspricht;","instrument, admission, account",0.0047930936429026,0.04638218923933209,0.9020182490348816,admission
ACTION 2: SCHOLARSHIPS,AKTION 2: STIPENDIENPROGRAMME,,0.16990442448471224,0.46875,0.9869194626808167,admission
students having obtained a first degree awarded by a higher education institution;,"Studierende, denen von einer Hochschuleinrichtung ein erster Hochschulabschluss verliehen wurde;",education,0.01553712569276035,0.04132231404958677,0.965559184551239,admission
GOODS LISTED IN ARTICLE 30 WHICH ARE CONTAINED IN A SMALL CONSIGNMENT OF A NON-COMMERCIAL NATURE IN AMOUNTS EXCEEDING THOSE LAID DOWN IN THAT ARTICLE SHALL BE ENTIRELY EXCLUDED FROM DUTY-FREE ADMISSION.,"IN ARTIKEL 30 GENANNTE WAREN , DIE IN EINER KLEINSENDUNG NICHTKOMMERZIELLER ART IN GRÖßEREN ALS DEN IN ARTIKEL 30 FESTGELEGTEN MENGEN ENTHALTEN SIND , SIND VON DER BEFREIUNG VOLLSTÄNDIG AUSGESCHLOSSEN.","admission, listed, article, consignment, goods, duty",0.008840994001530048,0.09615384615384617,0.9249600768089294,article
Article 22b,Artikel 22b,article,0.1495348781221221,0.25,0.991875946521759,article
The provisions governing the financing of the common agricultural policy shall apply to the products mentioned in Article 1.,Die Bestimmungen über die Finanzierung der gemeinsamen Agrarpolitik gelten auch für die in Artikel 1 genannten Erzeugnisse.,"policy, article",0.012673718536830811,0.0824175824175824,0.9682288765907288,article
Article 116 shall be replaced by the following:,Artikel 116 erhält folgende Fassung:,article,0.028517539529041507,0.15873015873015875,0.9923231601715088,article
Applicants must certify that they are not in one of the situations listed in Article 93.,"Die Antragsteller müssen bestätigen, dass sie sich nicht in einer der in Artikel 93 genannten Situationen befinden.","listed, article",0.014461870879312647,0.10638297872340426,0.9677249193191528,article
GOODS LISTED IN ARTICLE 30 WHICH ARE CONTAINED IN A SMALL CONSIGNMENT OF A NON-COMMERCIAL NATURE IN AMOUNTS EXCEEDING THOSE LAID DOWN IN THAT ARTICLE SHALL BE ENTIRELY EXCLUDED FROM DUTY-FREE ADMISSION.,"IN ARTIKEL 30 GENANNTE WAREN , DIE IN EINER KLEINSENDUNG NICHTKOMMERZIELLER ART IN GRÖßEREN ALS DEN IN ARTIKEL 30 FESTGELEGTEN MENGEN ENTHALTEN SIND , SIND VON DER BEFREIUNG VOLLSTÄNDIG AUSGESCHLOSSEN.","admission, listed, article, consignment, goods, duty",0.008840994001530048,0.09615384615384617,0.9249600768089294,consignment
'full trainload' means any consignment comprising one or more wagonloads transported at the same time by the same sender at the same station and forwarded with no change in train composition to the address of the same consignee at the same destination station;,"'vollständige Zugladung' eine aus einer oder mehreren Wagenladungen bestehende Sendung, die gleichzeitig von demselben Absender von demselben Bahnhof befördert wird und ohne Veränderung der Zugzusammensetzung an die Adresse desselben Empfängers an denselben Zielbahnhof verschickt wird;","consignee, consignment",0.004863083928997274,0.02583979328165375,0.9071445465087891,consignment
"""consignment"" means a quantity of sugar on a specified vessel which is actually unloaded at a European port determined by the Community;","""Partie"" eine Zuckermenge, die sich auf einem bestimmten Schiff befindet und die tatsächlich in einem bestimmten europäischen Hafen der Gemeinschaft entladen wird;",consignment,0.009579284959151963,0.05791505791505792,0.9028320908546448,consignment
whereas this certificate must accompany the consignment of meat to the place of destination;,diese Bescheinigung muß die Fleischsendung bis zum Bestimmungsort begleiten.,consignment,0.0,0.0,0.9485158920288086,consignment
Accidents occurring before 1 January 1947: Caisse des dépôts et consignations (Deposit and Consignment Office),UNFÄLLE VOR DEM 1. 1. 1947 : CAISSE DES DEPOTS ET CONSIGNATIONS (DEPOSITENKASSE),consignment,0.02872495348091206,0.5032127644213414,0.9225332140922546,consignment
"Member States shall take appropriate measures, in accordance with national law, to protect coordinators with regard to claims for damages relating to their functions under this Regulation, save in cases of gross negligence or wilful misconduct.""","Die Mitgliedstaaten ergreifen gemäß ihren innerstaatlichen Rechtsvorschriften geeignete Maßnahmen, um die Koordinatoren — außer bei grober Fahrlässigkeit und Vorsatz — in Bezug auf Schadensersatzansprüche im Zusammenhang mit ihren Aufgaben im Rahmen dieser Verordnung zu schützen.""","regulation, member, negligence, misconduct, law, claims, damages",0.011326402345230238,0.08240861618798956,0.952434241771698,duty
torture or inhuman or degrading treatment or punishment of an applicant in the country of origin; or,Folter oder unmenschliche oder erniedrigende Behandlung oder Bestrafung eines Antragstellers im Herkunftsland oder,torture,0.0,0.0,0.9615293741226196,duty
