source,target,language_pair,legal_category,translation,reference,bleu,meteor,comet
This breakdown enables to allocate the categories of credit institutions to the relevant NACE rev. 1 classes.,Diese Aufgliederung ermöglicht eine Zuordnung der Kategorien von Kreditinstituten zu den entsprechenden Klassen der NACE Rev. 1.,en-de,Bankruptcy Law,"Diese Aufschlüsselung ermöglicht es, die Kategorien der Kreditinstitute den entsprechenden NACE Rev. 1-Klassen zuzuordnen.

Alternatively, a more formal translation could be:

 Diese Aufteilung ermöglicht die Zuordnung der Kategorien der Kreditinstitute zu den entsprechenden Klassen der NACE Rev. 1.",Diese Aufgliederung ermöglicht eine Zuordnung der Kategorien von Kreditinstituten zu den entsprechenden Klassen der NACE Rev. 1.,0.23219902368812667,0.6722222222222223,[0.8260964751243591]
wherever possible the institution shall effect recovery by offsetting after the debtor has been informed;,"in allen Fällen, in denen dies möglich ist, das Organ nach Unterrichtung des Schuldners die Einziehung durch Aufrechnung vornimmt;",en-de,Bankruptcy Law,"Soweit möglich, nimmt die Einrichtung die Einziehung durch Aufrechnung nach vorheriger Unterrichtung des Schuldners vor; 

or in a more formal tone:

Soweit möglich, wird die Einrichtung die Einziehung durch Aufrechnung nach vorheriger Information des Schuldners durchführen; 

Note: The translation is in the formal tone of official and legal language, which is often used in institutions and official documents. The word ""nach vorheriger Unterrichtung/Information"" is translated to ""after the debtor has been informed"" to convey the idea that the debtor has been notified before the offsetting process takes place.","in allen Fällen, in denen dies möglich ist, das Organ nach Unterrichtung des Schuldners die Einziehung durch Aufrechnung vornimmt;",0.038261250729924735,0.4027499070977331,[0.4208851754665375]
"If the market share referred to in Article 3(1) or (2) is initially not more than 20 % respectively 30 % but subsequently rises above those levels, the exemption provided for in Article 2 shall continue to apply for a period of two consecutive calendar years following the year in which the 20 % threshold or 30 % threshold was first exceeded.","Wird die in Artikel 3 Absatz 1 oder Absatz 2 genannte Marktanteilsschwelle von 20 % bzw. 30 % erst im Laufe der Zeit überschritten, so gilt die Freistellung nach Artikel 2 im Anschluss an das Jahr, in dem die Schwelle von 20 % bzw. 30 % zum ersten Mal überschritten wird, noch für zwei aufeinander folgende Kalenderjahre weiter.",en-de,Bankruptcy Law,"Wenn der in Artikel 3 Absatz 1 oder 2 genannte Marktanteil anfangs nicht mehr als 20 % bzw. 30 % beträgt, aber später über diese Schwelle hinausgeht, gilt die in Artikel 2 vorgesehene Befreiung für einen Zeitraum von zwei aufeinanderfolgenden Kalenderjahren nach dem Jahr, in dem die Schwelle von 20 % oder 30 % zum ersten Mal überschritten wurde.

Alternatively, a more literal translation:

Wenn der Marktanteil, auf den in Artikel 3 Absatz 1 oder 2 Bezug genommen wird, anfangs nicht mehr als 20 % bzw. 30 % beträgt, aber anschließend über diese Niveaus hinausgeht, bleibt die in Artikel 2 vorgesehene Freistellung für einen Zeitraum von zwei aufeinanderfolgenden Kalenderjahren nach dem Jahr, in dem die Schwelle von 20 % oder 30 % erstmals überschritten wurde, weiter anwendbar.","Wird die in Artikel 3 Absatz 1 oder Absatz 2 genannte Marktanteilsschwelle von 20 % bzw. 30 % erst im Laufe der Zeit überschritten, so gilt die Freistellung nach Artikel 2 im Anschluss an das Jahr, in dem die Schwelle von 20 % bzw. 30 % zum ersten Mal überschritten wird, noch für zwei aufeinander folgende Kalenderjahre weiter.",0.20628947461429223,0.5782206578271125,[0.824348509311676]
"in case the exemption relates to an interconnector, the result of the consultation with the Member States concerned or regulatory authorities;",bei Ausnahmen im Zusammenhang mit einer Verbindungsleitung das Ergebnis der Konsultation der betroffenen Mitgliedstaaten bzw. Regulierungsbehörden;,en-de,Bankruptcy Law,"Im Falle einer Befreiung, die sich auf einen Verbindungsleitungsnetz bezieht, das Ergebnis der Konsultation mit den betroffenen Mitgliedstaaten oder Regulierungsbehörden; 

Alternatively, in a more formal tone:

Für den Fall, dass die Befreiung einen Verbundnetz betrifft, das Ergebnis der Konsultation mit den betreffenden Mitgliedstaaten oder der betreffenden Regulierungsbehörden; 

Both options are acceptable, the second one being more formal and suitable for official documents.",bei Ausnahmen im Zusammenhang mit einer Verbindungsleitung das Ergebnis der Konsultation der betroffenen Mitgliedstaaten bzw. Regulierungsbehörden;,0.04695272662283075,0.4633844130885551,[0.6036360859870911]
"Accordingly, this Standard does not indicate a preference for any particular treatment.",Demgemäß bevorzugt dieser Standard auch keine bestimmte Handhabung.,en-de,Bankruptcy Law,"Entsprechend zeigt dieser Standard keine Vorliebe für eine bestimmte Behandlung. 

Alternatively, a more formal translation could be:

Dieser Standard gibt daher keine Präferenz für eine bestimmte Behandlung vor.",Demgemäß bevorzugt dieser Standard auch keine bestimmte Handhabung.,3.974539328672128e-155,0.3292035398230088,[0.7143774628639221]
THE ABOVE EXEMPTION MUST BE DISCLOSED IN THE NOTES ON THE CONSOLIDATED ACCOUNTS DRAWN UP BY THE PARENT UNDERTAKING;,die bezeichnete Befreiung wird im Anhang des von dem Mutterunternehmen aufgestellten konsolidierten Abschlusses angegeben;,en-de,Bankruptcy Law,"Die vorliegende Befreiung muss in den Anhang des von dem Mutterunternehmen aufgestellten Konzernabschlusses aufgenommen werden; 

Oder in einer etwas formalen Variante:

Die oben genannte Befreiung ist im Anhang des vom Mutterunternehmen erstellten Konzernabschlusses offenzulegen;",die bezeichnete Befreiung wird im Anhang des von dem Mutterunternehmen aufgestellten konsolidierten Abschlusses angegeben;,0.15035173988473546,0.48168604651162783,[0.6496545672416687]
"The priority areas are set out in points 1 to 3 below, the order of which does not represent priority as between these points.","Die prioritären Bereiche werden in den nachstehenden Abschnitten 1 bis 3 aufgeführt, ohne dass die Reihenfolge ein Indiz für die jeweilige Priorität darstellt.",en-de,Bankruptcy Law,"Die Schwerpunktbereiche sind in den Punkten 1 bis 3 unten aufgeführt, wobei die Reihenfolge nicht die Priorität zwischen diesen Punkten widerspiegelt.

Alternativ könnte man auch übersetzen:

Die Prioritätsbereiche sind in den folgenden Punkten 1 bis 3 genannt, wobei die Reihenfolge keine Rangordnung zwischen diesen Punkten darstellt.

Oder:

Die Schwerpunktbereiche sind in den Punkten 1 bis 3 unten aufgeführt. Die Reihenfolge dieser Punkte entspricht nicht der Wichtigkeit oder Priorität zwischen ihnen.","Die prioritären Bereiche werden in den nachstehenden Abschnitten 1 bis 3 aufgeführt, ohne dass die Reihenfolge ein Indiz für die jeweilige Priorität darstellt.",1.4225128537035326e-78,0.3499865292651715,[0.7482845783233643]
convey such information to the competent authorities on request.,diese Auskünfte der zuständigen Behörde auf Verlangen zu erteilen.,en-de,Bankruptcy Law,Übermitteln Sie derartige Informationen auf Anfrage an die zuständigen Behörden.,diese Auskünfte der zuständigen Behörde auf Verlangen zu erteilen.,1.3165594234639305e-231,0.14851485148514848,[0.798312783241272]
Provision to the debtor of due information about the claim,Ordnungsgemäße Unterrichtung des Schuldners über die Forderung,en-de,Bankruptcy Law,"Versorgung des Schulders mit erforderlicher Information über den Anspruch.

Eine korrigierte Version wäre:
"" Bereitstellung der erforderlichen Informationen über den Anspruch an den Schuldner.""

Oder in einem formelleren Kontext:
"" Unterrichtung des Schuldners über den Anspruch in der gebotenen Form.""",Ordnungsgemäße Unterrichtung des Schuldners über die Forderung,0.04866005443800709,0.3607954545454545,[0.7079192399978638]
"A MEMBER STATE MAY ALSO MAKE EXEMPTION DEPENDENT UPON THE DISCLOSURE , IN THE NOTES ON THE CONSOLIDATED ACCOUNTS REFERRED TO IN ARTICLE 7 (2) (A) , OR IN THE ANNUAL ACCOUNTS OF THE EXEMPTED UNDERTAKING , OF ALL OR SOME OF THE FOLLOWING INFORMATION REGARDING THE BODY OF UNDERTAKINGS , THE PARENT UNDERTAKING OF WHICH IT IS EXEMPTING FROM THE OBLIGATION TO DRAW UP CONSOLIDATED ACCOUNTS : - THE AMOUNT OF THE FIXED ASSETS ,","Darüber hinaus können die Mitgliedstaaten die Befreiung davon abhängig machen, daß im Anhang zu dem in Artikel 7 Absatz 2 Buchstabe a) bezeichneten konsolidierten Abschluß oder im Jahresabschluß des befreiten Unternehmens für den Kreis von Unternehmen, deren Mutterunternehmen sie von der Aufstellung eines konsolidierten Abschlusses befreien, alle oder einige der folgenden Angaben gemacht werden: - Höhe des Anlagevermögens,",en-de,Bankruptcy Law,"Ein Mitgliedstaat kann die Befreiung auch von der Offenlegung abhängig machen, in den Anhang des in Artikel 7 Absatz 2 Buchstabe a genannten konsolidierten Abschlusses oder in den Jahresabschluss des befreiten Unternehmens, von allen oder einigen der folgenden Informationen über den Unternehmensverbund, dessen Mutterunternehmen es von der Verpflichtung befreit, einen konsolidierten Abschluss zu erstellen:
- den Betrag des Anlagevermögens,

Hinweis: Die Übersetzung ist sehr formell und juristisch, da es sich um einen Auszug aus einem Gesetz oder einer EU-Richtlinie handelt. Die deutsche Übersetzung ist möglichst wörtlich und genau, um die ursprüngliche Bedeutung zu bewahren.","Darüber hinaus können die Mitgliedstaaten die Befreiung davon abhängig machen, daß im Anhang zu dem in Artikel 7 Absatz 2 Buchstabe a) bezeichneten konsolidierten Abschluß oder im Jahresabschluß des befreiten Unternehmens für den Kreis von Unternehmen, deren Mutterunternehmen sie von der Aufstellung eines konsolidierten Abschlusses befreien, alle oder einige der folgenden Angaben gemacht werden: - Höhe des Anlagevermögens,",0.11508935264054777,0.433994939818826,[0.6582803726196289]
DEROGATIONS AND EXEMPTIONS,ABWEICHUNGEN UND BEFREIUNGEN,en-de,Bankruptcy Law,"Die Übersetzung ins Deutsche lautet:

ABWEICHUNGEN UND BEFREIUNGEN

Oder alternativ:

AUSNAHMEN UND BEFREIUNGEN 

Abweichungen und Befreiungen ist im juristischen Kontext die gebräuchlichste Übersetzung.",ABWEICHUNGEN UND BEFREIUNGEN,1.7103806352661383e-78,0.5555555555555556,[0.4619501829147339]
"The Court of Auditors shall transmit to the authorities responsible for giving discharge and to the other institutions, by 31 October at the latest, its annual report accompanied by the replies of the institutions and shall ensure publication thereof in the Official Journal of the European Communities.",Der Rechnungshof übermittelt der Entlastungsbehörde und den anderen Organen spätestens am 31. Oktober seinen Jahresbericht mit den Antworten der Organe und sorgt für dessen Veröffentlichung im Amtsblatt der Europäischen Gemeinschaften.,en-de,Bankruptcy Law,"Der Rechnungshof übermittelt den zuständigen Behörden, die die Entlastung erteilen, und den anderen Institutionen spätestens am 31. Oktober seinen Jahresbericht, dem die Antworten der Institutionen beigefügt sind, und sorgt für dessen Veröffentlichung im Amtsblatt der Europäischen Gemeinschaften.",Der Rechnungshof übermittelt der Entlastungsbehörde und den anderen Organen spätestens am 31. Oktober seinen Jahresbericht mit den Antworten der Organe und sorgt für dessen Veröffentlichung im Amtsblatt der Europäischen Gemeinschaften.,0.43785536293085414,0.8006042296072508,[0.86814945936203]
whereas consumer preferences make it possible to sell olive oil at a higher price than other products of a similar kind;,"Der Verbraucher von Olivenöl zieht gewöhnlich das Olivenöl anderen ähnlichen Lebensmitteln vor, so daß dieses Erzeugnis zu einem höheren Preis verkauft werden kann;",en-de,Bankruptcy Law,"Während Verbraucherpräferenzen es ermöglichen, Olivenöl zu einem höheren Preis als andere Produkte ähnlicher Art zu verkaufen; 

(Note: A more natural translation would be: 
Während Verbraucherpräferenzen es ermöglichen, Olivenöl zu einem höheren Preis als andere Produkte gleicher Art zu verkaufen; 
I changed ""ähnlicher Art"" to ""gleicher Art"" to make the sentence more idiomatic.)","Der Verbraucher von Olivenöl zieht gewöhnlich das Olivenöl anderen ähnlichen Lebensmitteln vor, so daß dieses Erzeugnis zu einem höheren Preis verkauft werden kann;",0.0414575770873913,0.21767241379310348,[0.4562724232673645]
"Where appropriate, Member States shall determine the priority categories of producers referred to in Article 13(1)(b) of Regulation (EC) No 1788/2003, on the basis of one or more of the following objective criteria, in order of priority:","Gegebenenfalls bestimmen die Mitgliedstaaten die vorrangigen Erzeugerkategorien im Sinne von Artikel 13 Absatz 1 Buchstabe b) der Verordnung (EG) Nr. 1788/2003, indem sie eines oder mehrere der nachstehenden objektiven Kriterien in folgender Reihenfolge heranziehen:",en-de,Bankruptcy Law,"Wo angebracht, bestimmen die Mitgliedstaaten die Prioritätskategorien der in Artikel 13 Absatz 1 Buchstabe b der Verordnung (EG) Nr. 1788/2003 genannten Erzeuger auf der Grundlage eines oder mehrerer der folgenden objektiven Kriterien in der Reihenfolge der Priorität:

Note: 

* ""Where appropriate"" is translated to ""Wo angebracht"" to convey the same level of formal language.
* ""Member States"" is translated to ""Mitgliedstaaten"" as it is a standard term in EU-related contexts.
* ""shall determine"" is translated to ""bestimmen"" to maintain the formal and obligatory tone.
* ""priority categories"" is translated to ""Prioritätskategorien"" to keep the technical and formal language.
* ""producers referred to in Article 13(1)(b) of Regulation (EC) No 1788/2003"" is translated to ""in Artikel 13 Absatz 1 Buchstabe b der Verordnung (EG) Nr. 1788/2003 genannten Erzeuger"" to maintain the formal reference to the regulation.
* ""on the basis of one or more of the following objective criteria"" is translated to ""auf der Grundlage eines oder mehrerer der folgenden objektiven Kriterien"" to keep the formal and technical language.
* ""in order of priority"" is translated to ""in der Reihenfolge der Priorität"" to convey the same level of formal language.","Gegebenenfalls bestimmen die Mitgliedstaaten die vorrangigen Erzeugerkategorien im Sinne von Artikel 13 Absatz 1 Buchstabe b) der Verordnung (EG) Nr. 1788/2003, indem sie eines oder mehrere der nachstehenden objektiven Kriterien in folgender Reihenfolge heranziehen:",0.06595133452789384,0.43392799555239886,[0.42292270064353943]
EXTERNAL AUDIT AND DISCHARGE,EXTERNE KONTROLLE UND ENTLASTUNG,en-de,Bankruptcy Law,"Die Übersetzung ins Deutsche lautet:

**Externe Prüfung und Entlastung**

Alternativ kann es auch übersetzt werden als:

* **Externe Audits und Entlastung**
* **Außenprüfung und Entlastung**
* **Externe Prüfung und Abschluss**

Je nach Kontext und Fachjargon kann auch eine andere Übersetzung angebracht sein.",EXTERNE KONTROLLE UND ENTLASTUNG,0.0,0.15463917525773196,[0.4281686842441559]
"Where appropriate, priority shall be given to small and medium-sized enterprises and regional or local initiatives.",Dabei wird kleinen und mittleren Unternehmen und regionalen oder örtlichen Initiativen gegebenenfalls Vorrang gegeben.,en-de,Bankruptcy Law,"Wo angebracht, soll dem Mittelstand und regionalen oder lokalen Initiativen Vorrang eingeräumt werden.

Alternatively, a more formal translation:

Wo zweckmäßig, sollen kleine und mittelständische Unternehmen sowie regionale oder lokale Initiativen Priorität eingeräumt erhalten.",Dabei wird kleinen und mittleren Unternehmen und regionalen oder örtlichen Initiativen gegebenenfalls Vorrang gegeben.,1.596259965483422e-78,0.22988505747126436,[0.7285436987876892]
"exemption or reduction on duties on imports of machinery,",Befreiung von oder Ermäßigung der Einfuhrabgaben auf Maschinen;,en-de,Bankruptcy Law,"Befreiung oder Ermäßigung von Zöllen auf den Import von Maschinen. 

Alternatively, you can also use:

* Befreiung von oder Reduzierung der Einfuhrabgaben für Maschinen
* Zollbefreiung oder -ermäßigung für Maschinenimporte 

All of these translations convey the same meaning, which is the exemption or reduction of duties (customs taxes) on importing machinery.",Befreiung von oder Ermäßigung der Einfuhrabgaben auf Maschinen;,1.4003960701919117e-78,0.45413669064748197,[0.5291891694068909]
Competent authorities shall require the reporting by the credit institution of any significant transaction with these entities other than the one referred to in Article 48.,"Die zuständigen Behörden schreiben den Kreditinstituten vor, über Artikel 48 hinaus jede weitere bedeutende Transaktion mit diesen Unternehmen zu melden.",en-de,Bankruptcy Law,Zuständige Behörden verlangen von dem Kreditinstitut die Meldung jeder wesentlichen Transaktion mit diesen Einheiten mit Ausnahme der in Artikel 48 genannten.,"Die zuständigen Behörden schreiben den Kreditinstituten vor, über Artikel 48 hinaus jede weitere bedeutende Transaktion mit diesen Unternehmen zu melden.",2.66669249540442e-78,0.24183238636363638,[0.7755587697029114]
"the requirements concerning the claim to priority are satisfied, if a priority is claimed.","die Erfordernisse für die Inanspruchnahme der Priorität erfuellt sind, wenn Priorität in Anspruch genommen wird.",en-de,Bankruptcy Law,"Die Anforderungen an den Anspruch auf Priorität sind erfüllt, wenn eine Priorität in Anspruch genommen wird.","die Erfordernisse für die Inanspruchnahme der Priorität erfuellt sind, wenn Priorität in Anspruch genommen wird.",0.3146660996956416,0.6130684838818811,[0.8222858309745789]
