source,target,language_pair,legal_category,translation,reference,bleu,meteor,comet
"This certificate shall indicate, in addition to the name of its beneficiary and the identification of the model, a detailed list of the tests performed and the results obtained.",Auf diesem Zertifikat ist neben dem Namen des Empfängers und der Modellkennung eine ausführliche Liste der durchgeführten Prüfungen und der erzielten Ergebnisse anzuführen.,en-de,Family Law & Estates/Trusts,Dieses Zertifikat soll neben dem Namen des Begünstigten und der Identifizierung des Modells eine detaillierte Liste der durchgeführten Tests und der erzielten Ergebnisse enthalten.,Auf diesem Zertifikat ist neben dem Namen des Empfängers und der Modellkennung eine ausführliche Liste der durchgeführten Prüfungen und der erzielten Ergebnisse anzuführen.,0.2624310277292268,0.6224066390041493,[0.874999463558197]
"IAS 38, intangible assets, prohibits the recognition of internally generated goodwill.","IAS 38, Immaterielle Vermögenswerte, verbietet den Ansatz von selbst geschaffenem Geschäfts- oder Firmenwert.",en-de,Family Law & Estates/Trusts,"IAS 38, immaterielle Vermögenswerte, verbietet die Anerkennung von intern generiertem Goodwill.","IAS 38, Immaterielle Vermögenswerte, verbietet den Ansatz von selbst geschaffenem Geschäfts- oder Firmenwert.",4.380522082646013e-78,0.559071729957806,[0.7868463397026062]
"A deferred tax asset should be recognised for all deductible temporary differences to the extent that it is probable that taxable profit will be available against which the deductible temporary difference can be utilised, unless the deferred tax asset arises from:","Ein latenter Steueranspruch ist für alle abzugsfähigen temporären Differenzen in dem Maße zu bilanzieren, wie es wahrscheinlich ist, dass ein zu versteuerndes Ergebnis verfügbar sein wird, gegen das die temporäre Differenz verwendet werden kann, es sei denn, der latente Steueranspruch stammt aus:",en-de,Family Law & Estates/Trusts,"Eine steuerliche Gewinnminderung (latente Steuergutschrift) soll für alle abzugsfähigen vorübergehenden Differenzen in dem Umfang anerkannt werden, in dem es wahrscheinlich ist, dass steuerpflichtiger Gewinn zur Verfügung steht, gegen den die abzugsfähige vorübergehende Differenz verwertet werden kann, es sei denn, die latente Steuergutschrift entsteht aus:

(Note: Please keep in mind that translation of financial and accounting terms can be complex and may require specific knowledge of the field. This translation is to the best of my abilities, but it's always recommended to have a native speaker or a specialist review the translation for accuracy and correctness.)

Alternatively, a more formal and technical translation:

Eine latenten Steuergutschrift soll für alle abzugsfähigen temporären Differenzen in vollem Umfang anerkannt werden, soweit es wahrscheinlich ist, dass in Zukunft steuerpflichtige Gewinne verfügbar sein werden, die die Nutzung der abzugsfähigen temporären Differenz ermöglichen, es sei denn, die latente Steuergutschrift resultiert aus:

This translation is closer to the original text of the IAS 12 (International Accounting Standard 12) which is the basis for this sentence.","Ein latenter Steueranspruch ist für alle abzugsfähigen temporären Differenzen in dem Maße zu bilanzieren, wie es wahrscheinlich ist, dass ein zu versteuerndes Ergebnis verfügbar sein wird, gegen das die temporäre Differenz verwendet werden kann, es sei denn, der latente Steueranspruch stammt aus:",0.08460848383395407,0.4703114186851211,[0.5435594916343689]
"They may also prescribe measures which will enable the vessel to proceed safely, where appropriate on termination of its transport operations, to a place where it will be either inspected or repaired.","Sie können auch Maßnahmen vorschreiben, die es dem Schiff - gegebenenfalls nach durchgeführter Beförderung - ermöglichen, bis zu einem Ort, an dem es untersucht oder instandgesetzt wird, ohne Gefahr weiterzufahren.",en-de,Family Law & Estates/Trusts,"Sie können auch Maßnahmen anordnen, die es dem Schiff ermöglichen, sicher weiterzufahren, gegebenenfalls nach Beendigung seiner Transportvorgänge, zu einem Ort, an dem es entweder überprüft oder repariert wird.

(Note: This is a formal, official translation, suitable for use in a professional or regulatory context.)","Sie können auch Maßnahmen vorschreiben, die es dem Schiff - gegebenenfalls nach durchgeführter Beförderung - ermöglichen, bis zu einem Ort, an dem es untersucht oder instandgesetzt wird, ohne Gefahr weiterzufahren.",0.2336023677844039,0.6146846361185985,[0.6954662799835205]
The manager is recorded under L/1(a) and considered to be non-family labour.,Der Betriebsleiter wird unter L/1 a) erfasst und im Übrigen als familienfremde Arbeitskraft angesehen.,en-de,Family Law & Estates/Trusts,Der Manager ist unter L/1(a) registriert und gilt als nicht-familiäre Arbeitskraft.,Der Betriebsleiter wird unter L/1 a) erfasst und im Übrigen als familienfremde Arbeitskraft angesehen.,7.550618935199729e-155,0.43287522323161726,[0.8027505278587341]
"For certain types of aid, the establishment of maximum amounts of aid which a beneficiary may receive is appropriate.","Für bestimmte Arten von Beihilfen empfiehlt es sich, absolute Beträge festzusetzen, die einem Begünstigten gewährt werden dürfen.",en-de,Family Law & Estates/Trusts,"Für bestimmte Arten von Beihilfen ist es angebracht, Höchstbeträge für Beihilfen festzulegen, die ein Begünstigter erhalten darf.

Alternatively, a more formal and official translation would be:

Für bestimmte Arten von Beihilfen ist die Festsetzung von Höchstbeträgen der Beihilfe, die ein Begünstigter erhalten kann, angezeigt.","Für bestimmte Arten von Beihilfen empfiehlt es sich, absolute Beträge festzusetzen, die einem Begünstigten gewährt werden dürfen.",0.08243191945517342,0.32068965517241377,[0.7521073222160339]
announced the main features of the restructuring plan to those affected by it in a sufficiently specific manner to raise a valid expectation in them that the enterprise will carry out the restructuring.,"den Betroffenen gegenüber die Hauptpunkte des Restrukturierungsplans ausreichend detailliert mitgeteilt hat, um in diesen eine gerechtfertigte Erwartung zu wecken, dass die Restrukturierung von dem Unternehmen durchgeführt wird.",en-de,Family Law & Estates/Trusts,"Hier ist die Übersetzung ins Deutsche:

""Kundgetan die Hauptmerkmale des Sanierungsplans gegenüber den von ihm Betroffenen in ausreichend spezifischer Weise, um bei ihnen eine berechtigte Erwartung zu wecken, dass das Unternehmen die Sanierung durchführen wird.""

Alternativ kann man auch übersetzen:

""Hat den Betroffenen die Hauptpunkte des Sanierungsplans in ausreichend konkreter Form mitgeteilt, um bei ihnen die berechtigte Erwartung zu erwecken, dass das Unternehmen die Sanierung durchführen wird.""

Oder:

""Hat die Hauptmerkmale des Sanierungsplans den Betroffenen in einer ausreichend präzisen Weise mitgeteilt, um bei ihnen die begründete Erwartung zu wecken, dass das Unternehmen die Sanierung durchführen wird.""","den Betroffenen gegenüber die Hauptpunkte des Restrukturierungsplans ausreichend detailliert mitgeteilt hat, um in diesen eine gerechtfertigte Erwartung zu wecken, dass die Restrukturierung von dem Unternehmen durchgeführt wird.",0.056079963235132146,0.49813917769376187,[0.6760218739509583]
operating expenditure of a beneficiary body including recurring administrative and maintenance costs that should not exceed the cost foreseen for administrative expenditure.,"Betriebskosten einer begünstigten Einrichtung, einschließlich laufender Verwaltungs- und Instandhaltungskosten, die die vorgesehenen Kosten für Verwaltungsausgaben nicht übersteigen sollten.",en-de,Family Law & Estates/Trusts,"Der Betriebsaufwand eines Begünstigten, einschließlich wiederkehrender Verwaltungs- und Wartungskosten, der die vorhergesehenen Verwaltungsausgaben nicht übersteigen sollte.

Alternatively, a more formal translation:

 Der laufende Aufwand eines Begünstigten, einschließlich der wiederkehrenden administrativen und Instandhaltungskosten, der die vorhersehbaren administrativen Ausgaben nicht überschreiten sollte.","Betriebskosten einer begünstigten Einrichtung, einschließlich laufender Verwaltungs- und Instandhaltungskosten, die die vorgesehenen Kosten für Verwaltungsausgaben nicht übersteigen sollten.",2.357232928204649e-78,0.4474511323516749,[0.7136728763580322]
"In order to receive benefits in kind in the territory of the Member State in which he resides, under Article 28 (1) of the Regulation, a pensioner and the members of his family shall register with the institution of the place of residence by submitting a certified statement testifying that he is entitled to the said benefits for himself and for the members of his family, under the legislation or one of the legislations under which a pension is payable.","EIN RENTNER HAT FÜR DEN BEZUG VON SACHLEISTUNGEN NACH ARTIKEL 28 ABSATZ 1 DER VERORDNUNG IM GEBIET DES MITGLIEDSTAATS , IN DEM ER WOHNT , SICH UND SEINE FAMILIENANGEHÖRIGEN BEIM TRÄGER DES WOHNORTS EINTRAGEN ZU LASSEN UND DABEI EINE BESCHEINIGUNG DARÜBER VORZULEGEN , DASS ER AUF GRUND DER RECHTSVORSCHRIFTEN , NACH DENEN EINE RENTE GESCHULDET WIRD , FÜR SICH UND SEINE FAMILIENANGEHÖRIGEN ANSPRUCH AUF SACHLEISTUNGEN HAT.",en-de,Family Law & Estates/Trusts,"Um in dem Gebiet des Mitgliedstaats, in dem er wohnt, Sachleistungen zu erhalten, müssen gemäß Artikel 28 Absatz 1 der Verordnung ein Rentner und die Mitglieder seiner Familie sich bei der Einrichtung des Wohnortes anmelden, indem sie eine beglaubigte Erklärung vorlegen, mit der bescheinigt wird, dass er für sich selbst und für die Mitglieder seiner Familie nach der Rechtsvorschrift oder einer der Rechtsvorschriften, nach denen eine Rente gezahlt wird, Anspruch auf diese Leistungen hat.

Alternatively, a more formal translation could be:

 Um im Hoheitsgebiet des Mitgliedstaats, in dem er seinen Wohnsitz hat, Sachleistungen zu beziehen, müssen gemäß Artikel 28 Absatz 1 der Verordnung ein Rentner und die Mitglieder seiner Familie sich bei der zuständigen Einrichtung des Wohnsitzes anmelden, indem sie eine öffentlich beglaubigte Erklärung vorlegen, in der bestätigt wird, dass er für sich selbst und für die Mitglieder seiner Familie nach den Rechtsvorschriften oder einer der Rechtsvorschriften, nach denen eine Rente gewährt wird, Anspruch auf diese Leistungen hat.","EIN RENTNER HAT FÜR DEN BEZUG VON SACHLEISTUNGEN NACH ARTIKEL 28 ABSATZ 1 DER VERORDNUNG IM GEBIET DES MITGLIEDSTAATS , IN DEM ER WOHNT , SICH UND SEINE FAMILIENANGEHÖRIGEN BEIM TRÄGER DES WOHNORTS EINTRAGEN ZU LASSEN UND DABEI EINE BESCHEINIGUNG DARÜBER VORZULEGEN , DASS ER AUF GRUND DER RECHTSVORSCHRIFTEN , NACH DENEN EINE RENTE GESCHULDET WIRD , FÜR SICH UND SEINE FAMILIENANGEHÖRIGEN ANSPRUCH AUF SACHLEISTUNGEN HAT.",8.388336031921282e-232,0.5562668942950634,[0.4371013939380646]
"quality assurance in Europe: this work will take stock of activities and initiatives related to quality assurance and improvement and accreditation systems across Europe, and develop perspectives for networking and collaboration, in particular at EU level also covering patient safety;","Qualitätssicherung in Europa: Hierbei wird eine Bestandsaufnahme der Aktivitäten und Initiativen in Verbindung mit Qualitätssicherung und -verbesserung sowie Akkreditierungssystemen für ganz Europa vorgenommen; es werden Perspektiven für die Vernetzung und Zusammenarbeit, insbesondere auf EU-Ebene, auch für die Patientensicherheit entwickelt.",en-de,Family Law & Estates/Trusts,"Qualitätssicherung in Europa: Diese Arbeit bilanziert die Aktivitäten und Initiativen im Bereich Qualitätssicherung und -verbesserung sowie Akkreditierungssysteme in ganz Europa und entwickelt Perspektiven für Vernetzung und Zusammenarbeit, insbesondere auf EU-Ebene, einschließlich der Patientensicherheit.

Alternativ:

Qualitätssicherung in Europa: Dieses Werk nimmt die Aktivitäten und Initiativen im Bereich Qualitätssicherung, Qualitätsverbesserung und Akkreditierung in Europa unter die Lupe und beleuchtet Perspektiven für ein Netzwerk und die Zusammenarbeit, insbesondere auf europäischer Ebene, unter Einbeziehung der Patientensicherheit. 

Oder:

Qualitätssicherung in Europa: Diese Studie gibt einen Überblick über die Aktivitäten und Initiativen zur Qualitätssicherung, Qualitätsverbesserung und Akkreditierung in Europa und erarbeitet Perspektiven für die Vernetzung und Zusammenarbeit auf europäischer Ebene, mit besonderem Fokus auf die Patientensicherheit.","Qualitätssicherung in Europa: Hierbei wird eine Bestandsaufnahme der Aktivitäten und Initiativen in Verbindung mit Qualitätssicherung und -verbesserung sowie Akkreditierungssystemen für ganz Europa vorgenommen; es werden Perspektiven für die Vernetzung und Zusammenarbeit, insbesondere auf EU-Ebene, auch für die Patientensicherheit entwickelt.",0.14117858759561477,0.5066780014478413,[0.8188417553901672]
"storage, transport and distribution requirements;","die Anforderungen für Lagerung, Transport und Verteilung;",en-de,Family Law & Estates/Trusts,"Die Übersetzung lautet:

Lager-, Transport- und Distributionsanforderungen;

Alternativ kann man auch verwenden:

* Lager-, Transport- und Verteilungsanforderungen
* Anforderungen an Lagerung, Transport und Verteilung
* Lager-, Transport- und Distributionsvoraussetzungen

Je nach Kontext und spezifischen Anforderungen der Übersetzung kann man die eine oder andere Variante verwenden.","die Anforderungen für Lagerung, Transport und Verteilung;",0.07229703035677075,0.29850746268656714,[0.6286158561706543]
Member States shall notify these measures to the Commission not later than 12 months after the adoption of this Regulation and shall also notify any further modifications as soon as possible after their adoption.,Die Mitgliedstaaten teilen diese Maßnahmen der Kommission spätestens zwölf Monate nach Erlass dieser Verordnung mit und notifizieren etwaige Änderungen so rasch wie möglich nach deren Erlass.,en-de,Family Law & Estates/Trusts,Die Mitgliedstaaten teilen der Kommission diese Maßnahmen spätestens 12 Monate nach Annahme dieser Verordnung mit und teilen auch alle weiteren Änderungen so schnell wie möglich nach deren Annahme mit.,Die Mitgliedstaaten teilen diese Maßnahmen der Kommission spätestens zwölf Monate nach Erlass dieser Verordnung mit und notifizieren etwaige Änderungen so rasch wie möglich nach deren Erlass.,0.2487939831648211,0.6974657995066158,[0.8881633877754211]
A measuring system shall either be provided with an emergency power supply device that will safeguard all measuring functions during the failure of the main power supply device or be equipped with means to save and display the data present in order to permit the conclusion of the transaction in progress and with means to stop the flow at the moment of the failure of the main power supply device.,"Eine Messanlage muss entweder mit einer Notstromversorgung ausgerüstet sein, die bei einem Ausfall der Hauptstromversorgung die Durchführbarkeit aller Messfunktionen gewährleistet, oder sie muss mit einer Vorrichtung zur Sicherung und Anzeige der vorhandenen Daten ausgerüstet sein, um den Abschluss des laufenden Geschäftsvorgangs zu ermöglichen, und zudem mit einer Vorrichtung, die den Durchfluss im Moment des Ausfalls der Hauptstromversorgung unterbricht.",en-de,Family Law & Estates/Trusts,"Ein Messsystem muss entweder mit einer Notstromversorgungsvorrichtung ausgestattet sein, die alle Messfunktionen während des Ausfalls der Hauptstromversorgungsvorrichtung sicherstellt, oder mit Mitteln ausgestattet sein, um die vorhandenen Daten zu speichern und anzuzeigen, um die Fortsetzung des laufenden Vorgangs zu ermöglichen, und mit Mitteln, um den Fluss im Moment des Ausfalls der Hauptstromversorgungsvorrichtung zu stoppen.

Oder in einer etwas formelleren Übersetzung:

Ein Messsystem muss entweder mit einer Notstromversorgungseinrichtung ausgerüstet sein, die alle Messfunktionen im Falle des Ausfalls der Hauptstromversorgungseinrichtung aufrechterhält, oder mit Einrichtungen zur Speicherung und Anzeige der vorliegenden Daten ausgestattet sein, um die Fortführung des laufenden Transaktion zu ermöglichen, sowie mit Einrichtungen, die den Fluss im Augenblick des Ausfalls der Hauptstromversorgungseinrichtung unterbrechen.","Eine Messanlage muss entweder mit einer Notstromversorgung ausgerüstet sein, die bei einem Ausfall der Hauptstromversorgung die Durchführbarkeit aller Messfunktionen gewährleistet, oder sie muss mit einer Vorrichtung zur Sicherung und Anzeige der vorhandenen Daten ausgerüstet sein, um den Abschluss des laufenden Geschäftsvorgangs zu ermöglichen, und zudem mit einer Vorrichtung, die den Durchfluss im Moment des Ausfalls der Hauptstromversorgung unterbricht.",0.13031640881073525,0.5468378506894911,[0.7831687331199646]
"This Directive establishes common rules for the generation, transmission, distribution and supply of electricity.","Mit dieser Richtlinie werden gemeinsame Vorschriften für die Elektrizitätserzeugung, übertragung, verteilung und versorgung erlassen.",en-de,Family Law & Estates/Trusts,"Diese Richtlinie legt gemeinsame Vorschriften für die Erzeugung, Übertragung, Verteilung und Lieferung von Elektrizität fest.","Mit dieser Richtlinie werden gemeinsame Vorschriften für die Elektrizitätserzeugung, übertragung, verteilung und versorgung erlassen.",0.164670298558459,0.6278091924024939,[0.9333945512771606]
"the technical design specifications, including standards, that will be applied and, where the relevant documents referred to in Article 13 will not be applied in full, the means that will be used to ensure that the essential requirements of this Directive that apply to the instruments will be met;","technische Entwurfsspezifikationen, einschließlich der anzuwendenden Normen, sowie — wenn die in Artikel 13 genannten einschlägigen Dokumente nicht vollständig angewandt werden — die Mittel, mit denen gewährleistet werden soll, dass die für die Geräte geltenden grundlegenden Anforderungen dieser Richtlinie erfüllt werden;",en-de,Family Law & Estates/Trusts,"Die technischen Entwurfspezifikationen, einschließlich der Normen, die angewendet werden, und, falls die in Artikel 13 genannten relevanten Dokumente nicht in vollem Umfang angewendet werden, die Mittel, die eingesetzt werden, um sicherzustellen, dass die für die Instrumente geltenden wesentlichen Anforderungen dieser Richtlinie erfüllt werden;

Alternativ kann man auch eine etwas formalere Übersetzung verwenden:

Die technischen Spezifikationen, einschließlich der anzuwendenden Normen, sowie, soweit die in Artikel 13 genannten relevanten Dokumente nicht vollständig angewendet werden, die zur Gewährleistung der Erfüllung der für die Instrumente geltenden wesentlichen Anforderungen dieser Richtlinie eingesetzten Mittel.","technische Entwurfsspezifikationen, einschließlich der anzuwendenden Normen, sowie — wenn die in Artikel 13 genannten einschlägigen Dokumente nicht vollständig angewandt werden — die Mittel, mit denen gewährleistet werden soll, dass die für die Geräte geltenden grundlegenden Anforderungen dieser Richtlinie erfüllt werden;",0.18977550800735757,0.5530265748031497,[0.8115818500518799]
a reconciliation of the carrying amount of goodwill at the beginning and end of the period showing:,"eine Überleitungsrechnung, welche die Entwicklung des Buchwertes des Geschäfts- oder Firmenwertes zu Beginn und zum Ende der gesamten Berichtsperiode zeigt, unter Angabe:",en-de,Family Law & Estates/Trusts,"Eine Abstimmung des Buchwerts des Goodwills am Anfang und am Ende des Berichtszeitraums, die folgendes zeigt:

Alternativ könnte man auch übersetzen:

Ein Vergleich des Buchwerts des Goodwills zu Beginn und am Ende des Berichtszeitraums, der folgende Informationen enthält:

Oder:

Eine Überleitung des Buchwerts des Goodwills vom Beginn zum Ende des Berichtszeitraums, die folgende Angaben umfasst:

Die Übersetzung hängt vom Kontext und der spezifischen Terminologie des Unternehmens oder des Fachgebiets ab. Im Allgemeinen bezieht sich diese Aussage auf eine finanzielle Rechnung oder ein Anhang einer Bilanz, in dem der Goodwill zu Beginn und am Ende eines Berichtszeitraums ausgewiesen wird.","eine Überleitungsrechnung, welche die Entwicklung des Buchwertes des Geschäfts- oder Firmenwertes zu Beginn und zum Ende der gesamten Berichtsperiode zeigt, unter Angabe:",9.44236378676222e-79,0.31858158682634735,[0.7171416878700256]
