source,target,language_pair,legal_category,translation,reference,bleu,meteor,comet
Maximum lifts of valves and angles of opening and closing in relation to dead centres.,"Maximale Ventilhübe sowie Öffnungs - und Schließwinkel, bezogen auf die Totpunkte.",en-de,Property & Real Estate Law,"Das wäre auf Deutsch: 

Maximale Hebungen von Ventilen und Öffnungs- und Schließwinkel in Bezug auf die Totpunkte.","Maximale Ventilhübe sowie Öffnungs - und Schließwinkel, bezogen auf die Totpunkte.",0.1566384057330969,0.4944477791116447,[0.799913763999939]
DS_ diagnostic session,DS_ Diagnostic Session (Diagnosevorgang),en-de,Property & Real Estate Law,"Die Übersetzung für ""DS_ diagnostic session"" ins Deutsche lautet:

DS_ Diagnosesitzung 

Oder alternativ:

DS_ Diagnose-Sitzung 

Beides ist korrekt, je nach Kontext und gewünschter Ausdrucksweise.",DS_ Diagnostic Session (Diagnosevorgang),7.784451369270533e-232,0.30423280423280424,[0.6284021735191345]
Any person or undertaking responsible for the storage of source materials or special fissile materials shall be subject to the provisions of the first paragraph.,"Wer für die Lagerung von Ausgangsmaterial oder besonderem spaltbarem Material verantwortlich ist, unterliegt ebenfalls den Bestimmungen von Absatz 1.",en-de,Property & Real Estate Law,"Jede Person oder Unternehmung, die für die Lagerung von Ausgangsmaterialien oder besonderen spaltbaren Materialien verantwortlich ist, unterliegt den Bestimmungen des ersten Absatzes.","Wer für die Lagerung von Ausgangsmaterial oder besonderem spaltbarem Material verantwortlich ist, unterliegt ebenfalls den Bestimmungen von Absatz 1.",0.21690365808279138,0.5600564065697065,[0.8940597772598267]
"Where the legislation of a Member State makes the granting of certain benefits conditional upon the periods of insurance having been completed only in a specific activity as an employed or self-employed person or in an occupation which is subject to a special scheme for employed or self-employed persons, the competent institution of that Member State shall take into account periods completed under the legislation of other Member States only if completed under a corresponding scheme or, failing that, in the same occupation, or where appropriate, in the same activity as an employed or self-employed person.","Ist nach den Rechtsvorschriften eines Mitgliedstaats die Gewährung bestimmter Leistungen davon abhängig, dass die Versicherungszeiten nur in einer bestimmten Beschäftigung oder selbstständigen Erwerbstätigkeit oder einem Beruf zurückgelegt wurden, für die ein Sondersystem für beschäftigte oder selbstständig erwerbstätige Personen gilt, so berücksichtigt der zuständige Träger dieses Mitgliedstaats die nach den Rechtsvorschriften eines anderen Mitgliedstaats zurückgelegten Zeiten nur dann, wenn sie in einem entsprechenden System, oder, falls es ein solches nicht gibt, in dem gleichen Beruf oder gegebenenfalls in der gleichen Beschäftigung oder selbstständigen Erwerbstätigkeit zurückgelegt wurden.",en-de,Property & Real Estate Law,"Wo die Gesetzgebung eines Mitgliedstaats die Gewährung bestimmter Leistungen von der Erfüllung der Versicherungszeiten ausschließlich in einer bestimmten Tätigkeit als Arbeitnehmer oder Selbstständiger oder in einem Beruf, der einem besonderen System für Arbeitnehmer oder Selbstständige unterliegt, abhängig macht, berücksichtigt die zuständige Einrichtung dieses Mitgliedstaats Zeiten, die nach der Gesetzgebung anderer Mitgliedstaaten zurückgelegt wurden, nur, wenn sie 

* in einem entsprechenden System oder, 
* falls dies nicht der Fall ist, in demselben Beruf oder, 
* wenn angemessen, in der gleichen Tätigkeit als Arbeitnehmer oder Selbstständiger 

zurückgelegt wurden.","Ist nach den Rechtsvorschriften eines Mitgliedstaats die Gewährung bestimmter Leistungen davon abhängig, dass die Versicherungszeiten nur in einer bestimmten Beschäftigung oder selbstständigen Erwerbstätigkeit oder einem Beruf zurückgelegt wurden, für die ein Sondersystem für beschäftigte oder selbstständig erwerbstätige Personen gilt, so berücksichtigt der zuständige Träger dieses Mitgliedstaats die nach den Rechtsvorschriften eines anderen Mitgliedstaats zurückgelegten Zeiten nur dann, wenn sie in einem entsprechenden System, oder, falls es ein solches nicht gibt, in dem gleichen Beruf oder gegebenenfalls in der gleichen Beschäftigung oder selbstständigen Erwerbstätigkeit zurückgelegt wurden.",0.16330120136914314,0.4854270051712681,[0.8697046637535095]
"In order to take account of any restrictions on free circulation imposed in consequence of measures to prevent the spread of animal disease, exceptional measures may be taken under the procedure provided for in Article 24 to support any market affected by such restrictions.","Um den Beschränkungen des freien Warenverkehrs Rechnung zu tragen, die sich aus der Anwendung von Maßnahmen zur Bekämpfung der Ausbreitung von Tierseuchen ergeben könnten, können Sondermaßnahmen zur Stützung des von diesen Beschränkungen betroffenen Marktes nach dem Verfahren des Artikels 24 getroffen werden.",en-de,Property & Real Estate Law,"Um eventuelle Beschränkungen des freien Verkehrs, die infolge von Maßnahmen zur Verhinderung der Ausbreitung von Tierseuchen auferlegt werden, Rechnung zu tragen, können außergewöhnliche Maßnahmen nach dem in Artikel 24 vorgesehenen Verfahren ergriffen werden, um jeden von solchen Beschränkungen betroffenen Markt zu unterstützen.","Um den Beschränkungen des freien Warenverkehrs Rechnung zu tragen, die sich aus der Anwendung von Maßnahmen zur Bekämpfung der Ausbreitung von Tierseuchen ergeben könnten, können Sondermaßnahmen zur Stützung des von diesen Beschränkungen betroffenen Marktes nach dem Verfahren des Artikels 24 getroffen werden.",0.1804213971117849,0.5197799711679102,[0.8529582619667053]
1.The Member States shall require that the person responsible for sealing affix on the outside of the packages and bundles of propagation material a label in one of the official languages of the Community conforming to the specification in Annex IV ;,"Die Mitgliedstaaten schreiben vor, daß die Pakkungen und Bündel von Vermehrungsgut von dem für die Verschließung Verantwortlichen an der Außenseite mit einem Etikett gemäß Anlage IV in einer der Amtssprachen der Gemeinschaft versehen werden ;",en-de,Property & Real Estate Law,"Hier ist die Übersetzung:

1. Die Mitgliedstaaten verlangen, dass die für die Versiegelung verantwortliche Person auf der Außenseite der Pakete und Bündel von Vermehrungsmaterial ein Etikett in einer der Amtssprachen der Gemeinschaft anbringt, das den Spezifikationen in Anhang IV entspricht;

Alternativ kann die Übersetzung auch lauten:

1. Die Mitgliedstaaten verlangen, dass die für die Versiegelung verantwortliche Person auf der Außenseite der Pakete und Bündel von Vermehrungsmaterial ein Etikett in einer der Amtssprachen der Gemeinschaft anbringt, das den Vorgaben in Anhang IV entspricht;

Beide Versionen sind korrekt, aber die erste Version verwendet den Begriff ""Spezifikationen"", der im Kontext von EU-Recht und -Vorschriften häufiger verwendet wird.","Die Mitgliedstaaten schreiben vor, daß die Pakkungen und Bündel von Vermehrungsgut von dem für die Verschließung Verantwortlichen an der Außenseite mit einem Etikett gemäß Anlage IV in einer der Amtssprachen der Gemeinschaft versehen werden ;",0.06376163333436496,0.2692935714541649,[0.7260803580284119]
"cash receipts and cash payments of an insurance enterprise for premiums and claims, annuities and other policy benefits;","Einzahlungen und Auszahlungen von Versicherungsunternehmen für Prämien, Schadensregulierungen, Renten und andere Versicherungsleistungen;",en-de,Property & Real Estate Law,"Hier ist die Übersetzung:

""Bareingänge und Bareinzahlungen eines Versicherungsunternehmens für Beiträge und Schäden, Renten und andere Versicherungsleistungen;"" 

Oder in einer etwas formelleren Version:

""Barerhaltungen und Barauszahlungen eines Versicherungsunternehmens für Prämien und Schadensfälle, Renten und andere vertraglichen Leistungen;"" 

Oder alternativ:

""Barkassenbewegungen eines Versicherungsunternehmens für Prämien und Schadenszahlungen, Renten und andere Versicherungsleistungen;"" 

Je nach Kontext und spezifischen Anforderungen kann eine der Varianten besser geeignet sein.","Einzahlungen und Auszahlungen von Versicherungsunternehmen für Prämien, Schadensregulierungen, Renten und andere Versicherungsleistungen;",0.06684618418473218,0.4723101876882676,[0.6614235043525696]
"Similarly, if an enterprise begins to redevelop an existing investment property for continued future use as investment property, it remains an investment property and is not reclassified as owner-occupied property during the redevelopment.","In ähnlicher Weise wird, wenn ein Unternehmen beginnt, eine vorhandene und als Finanzinvestition gehaltene Immobilie für die weitere zukünftige Nutzung als Finanzinvestition zu sanieren, diese weiterhin als Finanzinvestition eingestuft und während der Sanierung nicht in den Bestand der vom Eigentümer selbstgenutzten Immobilien umgegliedert.",en-de,Property & Real Estate Law,"Ähnlich bleibt ein Unternehmen, das mit der Umwidmung eines bereits bestehenden Investment-Objekts für eine Fortsetzung der Nutzung als Investment-Objekt beginnt, ein Investment-Objekt und wird während der Umwidmung nicht in ein selbstgenutztes Objekt umklassifiziert.

Oder in einem etwas formalen Ton:

Ebenso bleibt ein Investmentobjekt auch dann ein Investmentobjekt, wenn ein Unternehmen mit der Revitalisierung eines bereits bestehenden Investmentobjekts für dessen Weiterverwendung als Investmentobjekt beginnt, und wird während der Revitalisierungsphase nicht in ein selbstgenutztes Anlagevermögen umklassifiziert.

Beide Versionen sind richtig, je nachdem, wie formal Sie Ihre Übersetzung haben möchten. Die erste Version ist ein bisschen lockerer und einfacher, während die zweite Version ein bisschen formaler und technischer ist.","In ähnlicher Weise wird, wenn ein Unternehmen beginnt, eine vorhandene und als Finanzinvestition gehaltene Immobilie für die weitere zukünftige Nutzung als Finanzinvestition zu sanieren, diese weiterhin als Finanzinvestition eingestuft und während der Sanierung nicht in den Bestand der vom Eigentümer selbstgenutzten Immobilien umgegliedert.",0.035960999537872365,0.26333996065537113,[0.6392223238945007]
The sale of movable property shall be advertised in appropriate manner.,Veräußerungen von beweglichen Vermögensgegenständen werden in geeigneter Form bekannt gemacht.,en-de,Property & Real Estate Law,"Der Verkauf von beweglichen Sachen ist in geeigneter Weise zu bewerben.

Alternatively, a more formal and official translation could be:

Der Verkauf beweglicher Gegenstände ist ordnungsgemäß zu bewerben.",Veräußerungen von beweglichen Vermögensgegenständen werden in geeigneter Form bekannt gemacht.,4.726550448515237e-155,0.34045801526717556,[0.49630680680274963]
Directive 70/524/EEC requires authorisations for growth promoters to be linked to the person responsible for putting them into circulation.,Gemäß der Richtlinie 70/524/EWG ist die Zulassung von Wachstumsförderern an einen für das Inverkehrbringen derselben Verantwortlichen gebunden.,en-de,Property & Real Estate Law,"Die Richtlinie 70/524/EWG verlangt, dass Zulassungen für Wachstumsförderer an die Person gebunden sind, die für die Inverkehrbringung verantwortlich ist.",Gemäß der Richtlinie 70/524/EWG ist die Zulassung von Wachstumsförderern an einen für das Inverkehrbringen derselben Verantwortlichen gebunden.,5.411083286395516e-155,0.2891474184782608,[0.8908411264419556]
"shall mean any natural or legal person responsible for animals whether on a permanent or on a temporary basis, including during transportation or at a market;","jede natürliche oder juristische Person, die ständig oder vorübergehend, auch beim Tiertransport oder auf dem Viehmarkt, für Tiere verantwortlich ist;",en-de,Property & Real Estate Law,"Hier ist die Übersetzung ins Deutsche:

""bezeichnet jede natürliche oder juristische Person, die für Tiere verantwortlich ist, sei es auf Dauer oder vorübergehend, einschließlich während des Transports oder auf einem Markt;"" 

Alternativ kann man auch folgende Formulierung verwenden:

""bezeichnet jede natürliche oder juristische Person, die dauerhaft oder vorübergehend für Tiere verantwortlich ist, auch während des Transports oder auf einem Markt;"" 

Oder in einer noch formelleren Variante:

""bezeichnet jede natürliche oder juristische Person, die die Verantwortung für Tiere übernimmt, unabhängig davon, ob diese Verantwortung auf Dauer oder nur vorübergehend besteht, wobei dies auch den Transport oder den Aufenthalt auf einem Markt umfasst;""","jede natürliche oder juristische Person, die ständig oder vorübergehend, auch beim Tiertransport oder auf dem Viehmarkt, für Tiere verantwortlich ist;",0.08274102259647069,0.47210247668376804,[0.7468591332435608]
Sickness insurance:,KRANKENVERSICHERUNG :,en-de,Property & Real Estate Law,Krankenversicherung:,KRANKENVERSICHERUNG :,1.5319719891192393e-231,0.9375,[0.5897771120071411]
"Each Member State shall take the necessary measures to ensure that any statutory provision or any contractual clause contained in an insurance policy issued in accordance with Article 3 (1) of Directive 72/166/EEC, which excludes from insurance the use or driving of vehicles by:","Jeder Mitgliedstaat trifft zweckdienliche Maßnahmen, damit jede Rechtsvorschrift oder Vertragsklausel in einer nach Artikel 3 Absatz 1 der Richtlinie 72/166/EWG ausgestellten Versicherungspolice, mit der die Nutzung oder Führung von Fahrzeugen durch",en-de,Property & Real Estate Law,"Jeder Mitgliedstaat trifft die notwendigen Maßnahmen, um sicherzustellen, dass jede gesetzliche Bestimmung oder jede vertragliche Klausel, die in einer Versicherungspolice enthalten ist, die gemäß Artikel 3 Absatz 1 der Richtlinie 72/166/EWG ausgestellt wird und die den Gebrauch oder das Führen von Fahrzeugen durch: 

(Note: ""Gebrauch"" can also be translated to ""Benutzung"" or ""Nutzung"", but in this context ""Gebrauch"" is the most common and suitable translation)

Alternatively, a more formal translation would be:
 Jeder Mitgliedstaat trifft die erforderlichen Maßnahmen, um sicherzustellen, dass jede Rechtsvorschrift oder jede vertragliche Bedingung, die in einem nach Artikel 3 Absatz 1 der Richtlinie 72/166/EWG ausgestellten Versicherungsvertrag enthalten ist und die die Teilnahme am Straßenverkehr oder das Führen von Fahrzeugen durch: 

Please let me know if this is what you needed. 

Also please note that translating technical and formal texts, especially when they concern laws or regulations, should be done by someone with expertise in this particular field to ensure accuracy and correctness.","Jeder Mitgliedstaat trifft zweckdienliche Maßnahmen, damit jede Rechtsvorschrift oder Vertragsklausel in einer nach Artikel 3 Absatz 1 der Richtlinie 72/166/EWG ausgestellten Versicherungspolice, mit der die Nutzung oder Führung von Fahrzeugen durch",0.07054868558277938,0.5180564413265307,[0.5386587381362915]
"If the person concerned returns to the competent Member State on or before the expiry of the period during which he is entitled to benefits under paragraph 1(c), he shall continue to be entitled to benefits under the legislation of that Member State.","Kehrt die betreffende Person bei Ablauf oder vor Ablauf des Zeitraums, für den sie nach Absatz 1 Buchstabe c einen Leistungsanspruch hat, in den zuständigen Mitgliedstaat zurück, so hat sie weiterhin einen Leistungsanspruch nach den Rechtsvorschriften dieses Mitgliedstaats.",en-de,Property & Real Estate Law,"Wenn die betroffene Person in den zuständigen Mitgliedstaat zurückkehrt, und zwar innerhalb oder bis zum Ablauf der Frist, während der sie Anspruch auf Leistungen nach Absatz 1 Buchstabe c hat, bleibt sie anspruchsberechtigt auf Leistungen nach der Rechtsvorschriften dieses Mitgliedstaates.

Alternatively, in a more formal and official tone:

Wenn die betroffene Person innerhalb oder bis zum Ablauf der Frist, während der sie Anspruch auf Leistungen nach Absatz 1 Buchstabe c hat, in den zuständigen Mitgliedstaat zurückkehrt, behält sie ihren Anspruch auf Leistungen nach den Rechtsvorschriften dieses Mitgliedstaates.","Kehrt die betreffende Person bei Ablauf oder vor Ablauf des Zeitraums, für den sie nach Absatz 1 Buchstabe c einen Leistungsanspruch hat, in den zuständigen Mitgliedstaat zurück, so hat sie weiterhin einen Leistungsanspruch nach den Rechtsvorschriften dieses Mitgliedstaats.",0.12043732084167555,0.5235096670247047,[0.7948506474494934]
"evidence that they have stable and regular resources which are sufficient to maintain themselves without recourse to the social assistance of the Member State concerned or that the long-term resident has such resources and insurance for them, as well as sickness insurance covering all risks in the second Member State.","den Nachweis, dass sie über feste und regelmäßige Einkünfte, die ohne Inanspruchnahme der Sozialhilfeleistungen des betreffenden Mitgliedstaats für ihren eigenen Lebensunterhalt ausreichen, sowie über eine Krankenversicherung verfügen, die im zweiten Mitgliedstaat sämtliche Risiken abdeckt, oder den Nachweis, dass der langfristig Aufenthaltsberechtigte für sie über solche Einkünfte und eine solche Versicherung verfügt.",en-de,Property & Real Estate Law,"Beweis dafür, dass sie über stabile und regelmäßige Mittel verfügen, die ausreichen, um sich ohne Inanspruchnahme der sozialen Hilfe des betreffenden Mitgliedstaats zu versorgen, oder dass der langfristige Aufenthaltstitelträger über solche Mittel und Absicherung für sie verfügt, sowie über eine Krankenversicherung, die alle Risiken im zweiten Mitgliedstaat abdeckt.

(Note: I tried to keep the translation as close to the original text as possible, taking into account the formal and technical language used in EU regulations.)","den Nachweis, dass sie über feste und regelmäßige Einkünfte, die ohne Inanspruchnahme der Sozialhilfeleistungen des betreffenden Mitgliedstaats für ihren eigenen Lebensunterhalt ausreichen, sowie über eine Krankenversicherung verfügen, die im zweiten Mitgliedstaat sämtliche Risiken abdeckt, oder den Nachweis, dass der langfristig Aufenthaltsberechtigte für sie über solche Einkünfte und eine solche Versicherung verfügt.",0.14522207242599106,0.5541163725947004,[0.7016376852989197]
"it should be specified which persons are liable to pay tax, in particular as regards services supplied by a person established in another country;","Es muß eindeutig festgelegt werden, wer Steuerschuldner ist, insbesondere bei bestimmten Dienstleistungen, bei denen der Dienstleistende im Ausland ansässig ist.",en-de,Property & Real Estate Law,"Es sollte festgelegt werden, welche Personen steuerpflichtig sind, insbesondere in Bezug auf Dienstleistungen, die von einer in einem anderen Land ansässigen Person erbracht werden; 

Alternatively, a more formal translation could be:
 Es sollte spezifiziert werden, welche Personen zur Zahlung von Steuern verpflichtet sind, insbesondere im Hinblick auf von einer in einem anderen Land niedergelassenen Person erbrachte Dienstleistungen;","Es muß eindeutig festgelegt werden, wer Steuerschuldner ist, insbesondere bei bestimmten Dienstleistungen, bei denen der Dienstleistende im Ausland ansässig ist.",1.3069302689939287e-78,0.1595744680851064,[0.730685293674469]
"""reinsurance mediation"" means the activities of introducing, proposing or carrying out other work preparatory to the conclusion of contracts of reinsurance, or of concluding such contracts, or of assisting in the administration and performance of such contracts, in particular in the event of a claim.","""Rückversicherungsvermittlung"" das Anbieten, Vorschlagen oder Durchführen anderer Vorbereitungsarbeiten zum Abschließen von Rückversicherungsverträgen oder das Abschließen von Rückversicherungsverträgen oder das Mitwirken bei deren Verwaltung und Erfuellung, insbesondere im Schadensfall.",en-de,Property & Real Estate Law,"""Rückversicherungsvermittlung"" bezeichnet die Tätigkeiten der Vermittlung, des Vorschlagens oder der Durchführung anderer Arbeiten, die der Vorbereitung des Abschlusses von Rückversicherungsverträgen dienen, oder des Abschlusses solcher Verträge oder der Unterstützung bei der Verwaltung und Erfüllung solcher Verträge, insbesondere im Falle eines Schadensfalls.

Alternativ kann man auch die offizielle Übersetzung des Begriffs ""Rückversicherungsvermittlung"" aus dem Versicherungsvertragsgesetz (VVG) verwenden:

""Rückversicherungsvermittlung"" ist die Tätigkeit, die dazu bestimmt ist, den Abschluss von Rückversicherungsverträgen zu vermitteln oder zu erleichtern, insbesondere durch die Vorlage von Vertragsbedingungen, die Unterstützung bei der Vertragsabwicklung oder die Hilfeleistung im Schadensfall.","""Rückversicherungsvermittlung"" das Anbieten, Vorschlagen oder Durchführen anderer Vorbereitungsarbeiten zum Abschließen von Rückversicherungsverträgen oder das Abschließen von Rückversicherungsverträgen oder das Mitwirken bei deren Verwaltung und Erfuellung, insbesondere im Schadensfall.",1.7697266797374439e-78,0.38098037568937043,[0.7964288592338562]
