source,target,language_pair,legal_category,translation,reference,bleu,meteor,comet
Conduct of the procedure,Ablauf des Verfahrens,en-de,Civil Procedure & Litigation,"Das entsprechende deutsche Wort wäre:

""Ablauf des Verfahrens""

Alternativ könnte man auch übersetzen:

* ""Durchführung des Verfahrens""
* ""Verfahrensablauf""
* ""Prozessablauf""

Je nach Kontext und spezifischer Bedeutung kann eine dieser Übersetzungen passender sein.",Ablauf des Verfahrens,1.1384954907304486e-78,0.3599374021909233,[0.6183681488037109]
"The revenue or payment appropriations shall be entered in the budget during the budgetary procedure using the letter of amendment procedure or, while budget implementation is under way, by means of an amending budget.",Die Einnahmen oder Zahlungsermächtigungen werden im Laufe des Haushaltsverfahrens im Wege des Verfahrens des Berichtigungsschreibens und im Verlauf des Haushaltsvollzugs im Wege eines Berichtigungshaushaltsplans in den Haushaltsplan eingesetzt.,en-de,Civil Procedure & Litigation,"Die Einnahmen oder Ausgabebewilligungen werden während des Haushaltsverfahrens mittels des Änderungsbriefverfahrens oder während der laufenden Haushaltsausführung durch ein Nachtragsbudget in den Haushalt eingestellt.

Alternatively, a more formal translation could be:

Die Einnahmen oder Ausgabenbewilligungen sind während des Haushaltsverfahrens durch das Verfahren des Änderungsbriefs oder während der Durchführung des Haushaltsplans durch ein Nachtragshaushalt in den Haushaltsplan einzustellen.",Die Einnahmen oder Zahlungsermächtigungen werden im Laufe des Haushaltsverfahrens im Wege des Verfahrens des Berichtigungsschreibens und im Verlauf des Haushaltsvollzugs im Wege eines Berichtigungshaushaltsplans in den Haushaltsplan eingesetzt.,1.9373769662037664e-78,0.3751471097265491,[0.6886104345321655]
"details of obligations on farmers and any other terms of the commitment, including scope and procedures for adjusting of running contracts,","präzise Angaben zu den Verpflichtungen für die Landwirte und sonstigen Bedingungen im Rahmen der Vereinbarung, einschließlich der Möglichkeiten und Verfahren zur Anpassung von laufenden Verträgen;",en-de,Civil Procedure & Litigation,"Hier ist die Übersetzung ins Deutsche:

""Einhaltung der Verpflichtungen gegenüber Landwirten und andere Bedingungen des Engagements, einschließlich des Umfangs und der Verfahren für die Anpassung laufender Verträge,""

Alternativ kann man auch Folgendes verwenden:

""Einzelheiten der Verpflichtungen gegenüber Landwirten und andere Bedingungen des Engagements, einschließlich des Geltungsbereichs und der Verfahren für die Anpassung laufender Verträge,""

Oder:

""Details der Verpflichtungen für Landwirte und andere Bedingungen des Engagements, einschließlich des Anwendungsbereichs und der Verfahren für die Änderung von laufenden Verträgen,""

Je nach Kontext und gewünschtem Tonfall kann man eine dieser Varianten verwenden.","präzise Angaben zu den Verpflichtungen für die Landwirte und sonstigen Bedingungen im Rahmen der Vereinbarung, einschließlich der Möglichkeiten und Verfahren zur Anpassung von laufenden Verträgen;",1.1739212126257332e-78,0.33646506824712646,[0.7436323165893555]
for contracts with a value of less than EUR 30000: competitive negotiated procedure within the meaning of paragraph 2.,Aufträge im Wert von unter 30000 Euro: wettbewerbliches Verhandlungsverfahren nach Absatz 2.,en-de,Civil Procedure & Litigation,Für Verträge mit einem Wert von weniger als 30.000 EUR: wettbewerbliches Verhandlungsverfahren im Sinne des Absatzes 2.,Aufträge im Wert von unter 30000 Euro: wettbewerbliches Verhandlungsverfahren nach Absatz 2.,3.326632649127365e-78,0.5934440187313751,[0.9060582518577576]
Committee procedure,Ausschuss,en-de,Civil Procedure & Litigation,"Das entsprechende deutsche Übersetzung für ""Committee procedure"" ist:

""Ausschussverfahren""",Ausschuss,0.0,0.0,[0.5112559199333191]
"Designate an authorized agent having his permanent residence and abode in the host country, and possessing sufficient powers to bind the undertaking in relation to third parties and to represent it in relations with the authorities and courts of the host country ;","einen Hauptbevollmächtigten benennt, der seinen Wohnsitz und ständigen Aufenthaltsort im Aufnahmeland hat sowie mit ausreichender Vollmacht versehen ist, um das Unternehmen Dritten gegenüber zu verpflichten und es bei Verwaltungsbehörden und vor den Gerichten des Aufnahmelandes zu vertreten ;",en-de,Civil Procedure & Litigation,"Ernennen Sie einen ermächtigten Vertreter, der seinen ständigen Wohnsitz und Aufenthalt im Gastland hat und über ausreichende Befugnisse verfügt, das Unternehmen gegenüber Dritten zu binden und es in Beziehungen zu den Behörden und Gerichten des Gastlandes zu vertreten;

Alternativ kann es auch übersetzt werden als:

Bestellen Sie einen bevollmächtigten Bevollmächtigten, der seinen dauerhaften Wohnsitz und Aufenthalt im Aufnahmeland hat und über ausreichende Vollmachten verfügt, um das Unternehmen gegenüber Dritten zu verpflichten und es in seinen Beziehungen zu den Behörden und Gerichten des Aufnahmelandes zu vertreten;

Beide Übersetzungen sind korrekt, aber die zweite Version verwendet ein paar längere Wörter wie ""dauerhaften"" und ""Bevollmächtigten"", was den Text ein bisschen formeller klingen lässt.","einen Hauptbevollmächtigten benennt, der seinen Wohnsitz und ständigen Aufenthaltsort im Aufnahmeland hat sowie mit ausreichender Vollmacht versehen ist, um das Unternehmen Dritten gegenüber zu verpflichten und es bei Verwaltungsbehörden und vor den Gerichten des Aufnahmelandes zu vertreten ;",0.0998720593766869,0.5009040791658887,[0.7410328388214111]
Date of a pairing of the motion sensor with a vehicle unit.,Datum einer Koppelung des Weg- und/oder Geschwindigkeitsgebers mit einer Fahrzeugeinheit.,en-de,Civil Procedure & Litigation,Datum der Paarung des Bewegungssensors mit einer Fahrzeugeinheit.,Datum einer Koppelung des Weg- und/oder Geschwindigkeitsgebers mit einer Fahrzeugeinheit.,0.2644967217413845,0.5208333333333333,[0.8021161556243896]
"In the declaration referred to in paragraph 9, the Contracting Parties shall define the offences referred to in paragraph 1 in accordance with one of the following procedures:",In der Erklärung nach Absatz 9 legen die Vertragsparteien die in Absatz 1 vorgesehenen Straftaten gemäß einer der nachfolgenden Modalitäten fest:,en-de,Civil Procedure & Litigation,"In der in Absatz 9 genannten Erklärung legen die Vertragsparteien die in Absatz 1 genannten Straftaten gemäß einem der folgenden Verfahren fest:

(Note: This is a formal translation, suitable for official documents or legal texts. If you need a more informal translation, please let me know.)

Alternatively, a more literal translation would be:

In der Erklärung, auf die in Absatz 9 Bezug genommen wird, definieren die Vertragsparteien die in Absatz 1 bezeichneten Straftaten gemäß einem der folgenden Verfahren:

However, the first translation is more common and idiomatic in German.",In der Erklärung nach Absatz 9 legen die Vertragsparteien die in Absatz 1 vorgesehenen Straftaten gemäß einer der nachfolgenden Modalitäten fest:,0.07985740337623162,0.4866633057586104,[0.517828643321991]
in which the proceedings have at that date been stayed in accordance with the last sentence of the third paragraph of Article 54 of the Protocol on the Statute of the Court of Justice;,das Verfahren zu diesem Zeitpunkt gemäß Artikel 54 Absatz 3 letzter Satz des Protokolls über die Satzung des Gerichtshofs ausgesetzt ist,en-de,Civil Procedure & Litigation,"in denen das Verfahren zu diesem Zeitpunkt gemäß dem letzten Satz des dritten Absatzes des Artikels 54 des Protokolls über die Satzung des Gerichtshofs ausgesetzt wurde;

Alternatively, a more literal translation:

in denen das Verfahren an diesem Datum gemäß dem letzten Satz des dritten Absatzes des Artikels 54 des Protokolls über den Statut des Gerichtshofes eingestellt worden ist;

However, the first translation is more common and natural-sounding in German. 

Note: ""ausgesetzt"" is the most suitable translation for ""stayed"" in this context, as it means ""suspended"" or ""put on hold"".",das Verfahren zu diesem Zeitpunkt gemäß Artikel 54 Absatz 3 letzter Satz des Protokolls über die Satzung des Gerichtshofs ausgesetzt ist,0.11035172670599173,0.515235457063712,[0.4804006516933441]
"Where the procedure laid down in this Article is to be followed, matters shall be referred by the Chairman, either on his own initiative or at the request of a Member State, to the Standing Veterinary Committee (hereinafter called ""the Committee"") set up by the Council Decision of 15 October 1968.","Wird auf das in diesem Artikel festgelegte Verfahren Bezug genommen, so befaßt der Vorsitzende unverzüglich den durch Beschluß des Rates vom 15. Oktober 1968 eingesetzten Ständigen Veterinärausschuß - im folgenden ""Ausschuß"" genannt - entweder von sich aus oder auf Antrag eines Mitgliedstaats.",en-de,Civil Procedure & Litigation,"Wo das in diesem Artikel festgelegte Verfahren zu beachten ist, werden die Angelegenheiten vom Vorsitzenden entweder auf eigene Initiative oder auf Antrag eines Mitgliedstaats an den vom Rat mit Entscheidung vom 15. Oktober 1968 eingesetzten Ständigen Veterinary Committee (nachstehend ""das Komitee"" genannt) verwiesen.","Wird auf das in diesem Artikel festgelegte Verfahren Bezug genommen, so befaßt der Vorsitzende unverzüglich den durch Beschluß des Rates vom 15. Oktober 1968 eingesetzten Ständigen Veterinärausschuß - im folgenden ""Ausschuß"" genannt - entweder von sich aus oder auf Antrag eines Mitgliedstaats.",0.3002638000561062,0.5288696098177313,[0.7626485824584961]
no licence or special fishing permit is issued to vessels appearing in the IUU vessel list to fish in waters under their sovereignty or jurisdiction;,"Fischereifahrzeuge, die in der Liste der IUU-Schiffe aufgeführt sind, keine Lizenz oder spezielle Fangerlaubnis zur Fischerei in unter ihrer Hoheit oder Gerichtsbarkeit stehenden Gewässern erhalten;",en-de,Civil Procedure & Litigation,"Keine Lizenz oder spezielle Fanggenehmigung wird den Schiffen, die in der IUU-Schiffsliste aufgeführt sind, zum Fischfang in Gewässern unter ihrer Hoheitsgewalt oder Gerichtsbarkeit erteilt.","Fischereifahrzeuge, die in der Liste der IUU-Schiffe aufgeführt sind, keine Lizenz oder spezielle Fangerlaubnis zur Fischerei in unter ihrer Hoheit oder Gerichtsbarkeit stehenden Gewässern erhalten;",0.18530986915870853,0.577569421190361,[0.8055410981178284]
Submission and examination of the application,Antragstellung und -prüfung,en-de,Civil Procedure & Litigation,"Einreichung und Prüfung des Antrags.

Alternatively, a more formal translation would be:
Einreichung und Überprüfung des Antrags.

Or, in a more administrative context:
Antragseinreichung und Antragsprüfung.",Antragstellung und -prüfung,7.601159375410181e-232,0.08333333333333333,[0.4797290861606598]
"methods and procedure for the slaughter, preparation, packaging and transport of poultry,","Geflügelschlachtmethoden und Ausführung der Geflügelschlachtung, Zubereitung, Aufmachung und Transport des Geflügelfleisches;",en-de,Civil Procedure & Litigation,"Hier ist die Übersetzung:

""Methoden und Verfahren für die Schlachtung, Zerlegung, Verpackung und den Transport von Geflügel""

Alternativ könnte man auch folgende Übersetzung verwenden:

""Methoden und Verfahren für die Tötung, Zerlegung, Verpackung und den Transport von Geflügel""

Beide Übersetzungen sind korrekt, aber die erste Version verwendet das Wort ""Schlachtung"", das speziell auf den Vorgang der Tötung von Tieren für die Fleischproduktion abzielt. Die zweite Version verwendet das Wort ""Tötung"", das ein breiteres Spektrum an Bedeutungen abdeckt.","Geflügelschlachtmethoden und Ausführung der Geflügelschlachtung, Zubereitung, Aufmachung und Transport des Geflügelfleisches;",9.133037373388972e-232,0.13574660633484165,[0.5465167164802551]
"This standard applies to chicory, i.e. chicory sprouts forced from the roots of varieties (cultivars) of witloof chicory’ derived from Cichorium intybus L. var. foliosum HEGI (SIC! Cichorium intybus L. var. foliosum HEGI), intended for supply fresh to the consumer, witloof chicory for industrial processing being excluded.","Diese Norm betrifft Chicorée, d. h. das durch Treiben aus der Wurzel der ChicoréeWitloofAnbausorten (Cichorium intybus L. var. foliosum Hegi) gewonnene und zur Lieferung in unverarbeiteten Zustand an den Verbraucher bestimmte Erzeugnis. Chicorée für die industrielle Verarbeitung fällt nicht darunter.",en-de,Civil Procedure & Litigation,"Diese Norm gilt für Chicorée, d.h. Chicorée-Triebe, die aus den Wurzeln von Sorten (Kultivaren) von Witloof-Chicorée gezüchtet werden, die von Cichorium intybus L. var. foliosum HEGI (SIC! Cichorium intybus L. var. foliosum HEGI) abstammen und die für die frische Abgabe an den Verbraucher bestimmt sind, wobei Witloof-Chicorée für die industrielle Verarbeitung ausgeschlossen ist.

(Note: I kept the ""SIC!"" as it is, assuming it's an editorial note indicating a potential error in the original text. If you want me to remove it, please let me know.)","Diese Norm betrifft Chicorée, d. h. das durch Treiben aus der Wurzel der ChicoréeWitloofAnbausorten (Cichorium intybus L. var. foliosum Hegi) gewonnene und zur Lieferung in unverarbeiteten Zustand an den Verbraucher bestimmte Erzeugnis. Chicorée für die industrielle Verarbeitung fällt nicht darunter.",0.0889840063896091,0.4400462490648167,[0.6071287393569946]
"the adoption of opinions under an accelerated, written procedure if the urgency of the matter requires such a procedure;","die Annahme von Gutachten nach einem beschleunigten schriftlichen Verfahren, falls die Dringlichkeit der Angelegenheit dies erfordert;",en-de,Civil Procedure & Litigation,"Die Annahme von Stellungnahmen in einem beschleunigten, schriftlichen Verfahren, wenn die Dringlichkeit der Angelegenheit ein solches Verfahren erfordert;

Alternatively, a more formal translation could be:

 Die Annahme von Stellungnahmen im Wege eines beschleunigten, schriftlichen Verfahrens, sofern die Eilbedürftigkeit der Angelegenheit ein solches Verfahren erfordert;","die Annahme von Gutachten nach einem beschleunigten schriftlichen Verfahren, falls die Dringlichkeit der Angelegenheit dies erfordert;",0.0848007939406595,0.5627206645898236,[0.7796967625617981]
Cationic surfactants that might upset the biodegradability test and the analytical procedure are eliminated by the cation exchanger placed above the anion exchanger.,"Kationische Tenside, die den Abbaubarkeitstest und das Analysenverfahren stören könnten, werden durch den über dem Anionenaustauscher eingesetzten Kationenaustauscher entfernt.",en-de,Civil Procedure & Litigation,"Kationische Tenside, die den Biodegradabilitätstest und das analytische Verfahren stören könnten, werden durch den über dem Anionenaustauscher angeordneten Kationenaustauscher eliminiert.

Alternatively, a more formal and technical translation could be:

Kationische Tenside, welche die Biodegradabilitätsprüfung und das analytische Verfahren beeinträchtigen könnten, werden durch den über dem Anionenaustauscher positionierten Kationenaustauscher entfernt.","Kationische Tenside, die den Abbaubarkeitstest und das Analysenverfahren stören könnten, werden durch den über dem Anionenaustauscher eingesetzten Kationenaustauscher entfernt.",0.22679164443904004,0.7264678724675465,[0.7502967715263367]
"Further requirements, in particular on carotene and fibre content, may be adopted in accordance with the procedure referred to in Article 18(2).","Ergänzende Bedingungen, insbesondere in Bezug auf den Karotingehalt und den Rohfasergehalt, können nach dem in Artikel 18 Absatz 2 genannten Verfahren festgelegt werden.",en-de,Civil Procedure & Litigation,"Weitere Anforderungen, insbesondere an den Carotin- und Ballaststoffgehalt, können nach dem in Artikel 18 Absatz 2 genannten Verfahren erlassen werden.","Ergänzende Bedingungen, insbesondere in Bezug auf den Karotingehalt und den Rohfasergehalt, können nach dem in Artikel 18 Absatz 2 genannten Verfahren festgelegt werden.",0.45003221966071244,0.6530636974405235,[0.8433359265327454]
"the drawing up of possible guidelines for the activities referred to in paragraph 1, and the feasibility of a fast-track planning procedure for cogeneration producers; and",Erstellung möglicher Leitlinien für die Tätigkeiten gemäß Absatz 1 und Durchführbarkeit eines zügigen Planungsverfahrens für die KWK-Erzeuger und,en-de,Civil Procedure & Litigation,"Die Erstellung möglicher Leitlinien für die in Absatz 1 genannten Tätigkeiten und die Durchführbarkeit eines beschleunigten Planungsverfahrens für Kraft-Wärme-Kopplungsanlagenhersteller; und 

(Note: ""cogeneration producers"" has been translated to ""Kraft-Wärme-Kopplungsanlagenhersteller"", which is a literal translation. A more common term in German would be ""Kraft-Wärme-Kopplungsanlagen-Betreiber"", which refers to the operators of cogeneration plants.) 

Alternatively:

Die Erstellung möglicher Leitlinien für die in Absatz 1 genannten Tätigkeiten und die Durchführbarkeit eines beschleunigten Planungsverfahrens für den Betrieb von Kraft-Wärme-Kopplungsanlagen; und 

(This version uses the term ""Kraft-Wärme-Kopplungsanlagen-Betrieb"", which is more focused on the operation of the plants rather than the producers themselves.)",Erstellung möglicher Leitlinien für die Tätigkeiten gemäß Absatz 1 und Durchführbarkeit eines zügigen Planungsverfahrens für die KWK-Erzeuger und,0.044850933688694056,0.4968538430904023,[0.5650820136070251]
"the role, composition and rules of procedure of any monitoring committees,","Rolle, Zusammensetzung und Geschäftsordnung der Begleitausschüsse;",en-de,Civil Procedure & Litigation,"Die Rolle, die Zusammensetzung und das Verfahrensreglement aller Überwachungsausschüsse, 

Alternatively, a more official translation would be:
 Die Rolle, die Zusammensetzung und das Geschäftsordnungsreglement der Überwachungsausschüsse, 

Or in a more formal and EU-related context:
 Die Rolle, die Zusammensetzung und das Verfahrensreglement der Überwachungsausschüsse werden wie folgt festgelegt: ... 

Note: ""Geschäftsordnungsreglement"" is often used in official EU documents and refers to the rules of procedure.","Rolle, Zusammensetzung und Geschäftsordnung der Begleitausschüsse;",3.0528361925813156e-155,0.3013513513513513,[0.521074116230011]
currentVuApprovalNumber is the approval number of the vehicle unit currently paired with the motion sensor.,currentVuApprovalNumber - Bauartgenehmigungsnummer der derzeit mit dem Weg- und/oder Geschwindigkeitsgeber gekoppelten Fahrzeugeinheit.,en-de,Civil Procedure & Litigation,"Die aktuelle Vu-Genehmigungsnummer (currentVuApprovalNumber) ist die Genehmigungsnummer der derzeit mit dem Bewegungsmelder paargenommenen Fahrzeugeinheit.

Oder alternativ:

currentVuApprovalNumber ist die Genehmigungsnummer der derzeit mit dem Bewegungsmelder gekoppelten Fahrzeugeinheit.",currentVuApprovalNumber - Bauartgenehmigungsnummer der derzeit mit dem Weg- und/oder Geschwindigkeitsgeber gekoppelten Fahrzeugeinheit.,0.1085894367142332,0.5227558724832216,[0.7218289971351624]
"GRANTING OF THE RELIEF SHALL BE SUBJECT TO A DECISION BY THE COMMISSION , ACTING AT THE REQUEST OF THE MEMBER STATE OR STATES CONCERNED IN ACCORDANCE WITH AN EMERGENCY PROCEDURE ENTAILING THE CONSULTATION OF THE OTHER MEMBER STATES.","DIE BEFREIUNG KANN NUR AUFGRUND EINER ENTSCHEIDUNG GEWÄHRT WERDEN , DIE DIE KOMMISSION AUF ANTRAG DES ODER DER BETROFFENEN MITGLIEDSTAATEN IM RAHMEN EINES DRINGLICHKEITSVERFAHRENS NACH ANHÖRUNG DER ANDEREN MITGLIEDSTAATEN ERLÄSST.",en-de,Civil Procedure & Litigation,"Die Gewährung der Erleichterung unterliegt einer Entscheidung der Kommission, die auf Antrag des betreffenden Mitgliedstaats oder der betreffenden Mitgliedstaaten nach einem Dringlichkeitsverfahren, das die Konsultation der anderen Mitgliedstaaten beinhaltet, handelt.","DIE BEFREIUNG KANN NUR AUFGRUND EINER ENTSCHEIDUNG GEWÄHRT WERDEN , DIE DIE KOMMISSION AUF ANTRAG DES ODER DER BETROFFENEN MITGLIEDSTAATEN IM RAHMEN EINES DRINGLICHKEITSVERFAHRENS NACH ANHÖRUNG DER ANDEREN MITGLIEDSTAATEN ERLÄSST.",8.972141065609098e-232,0.5098103422335898,[0.3966066539287567]
the procedures for obtaining the express confirmation from prospective counterparties under paragraph 3;,die Verfahren zur Einholung der ausdrücklichen Zustimmung potenzieller Gegenparteien gemäß Absatz 3;,en-de,Civil Procedure & Litigation,"Die Verfahren zur Erlangung der ausdrücklichen Bestätigung von potenziellen Vertragspartnern gemäß Absatz 3; 

Or in a more natural German translation:
 Die Verfahren für die Einholung der ausdrücklichen Bestätigung von potenziellen Geschäftspartnern nach Absatz 3; 

Both are correct, but the second one sounds more natural in German. 

In this translation I used:
- ""ausdrückliche Bestätigung"" for ""express confirmation""
- ""potenzielle Vertragsparteien"" or ""potenzielle Geschäftspartner"" for ""prospective counterparties"" 
- ""gemäß"" or ""nach"" for ""under""
- ""Absatz 3"" for ""paragraph 3""",die Verfahren zur Einholung der ausdrücklichen Zustimmung potenzieller Gegenparteien gemäß Absatz 3;,0.03573716512983384,0.3614300138364309,[0.438916951417923]
"All other amendments to Annex I, including modifications to existing entries, and amendments to Annexes II, III, IV and VI, shall be adopted by the procedure referred to in Article 24(2).","Alle anderen Änderungen von Anhang I, einschließlich Änderungen bereits vorhandener Einträge, sowie Änderungen der Anhänge II, III, IV und VI werden gemäß dem in Artikel 24 Absatz 2 genannten Verfahren erlassen.",en-de,Civil Procedure & Litigation,"Alle anderen Änderungen des Anhangs I, einschließlich Änderungen bestehender Einträge, sowie Änderungen der Anhangs II, III, IV und VI werden gemäß dem in Artikel 24 Absatz 2 genannten Verfahren beschlossen.","Alle anderen Änderungen von Anhang I, einschließlich Änderungen bereits vorhandener Einträge, sowie Änderungen der Anhänge II, III, IV und VI werden gemäß dem in Artikel 24 Absatz 2 genannten Verfahren erlassen.",0.6602694999252742,0.8603793054472623,[0.921764075756073]
if the procedure laid down in Article 56 has not been complied with.,wenn das Verfahren des Artikels 56 nicht eingehalten wurde.,en-de,Civil Procedure & Litigation,Wenn das in Artikel 56 festgelegte Verfahren nicht eingehalten wurde.,wenn das Verfahren des Artikels 56 nicht eingehalten wurde.,0.269855346668251,0.8519740862975187,[0.9161859750747681]
